bootstrap_replicate,full_minus_a2c_points,full_score,a2c_pointer_score
691,1.640844132,77.6903365,76.04949237
692,1.50642734,77.0790915,75.57266416
693,2.793173427,76.48694093,73.6937675
694,1.470944578,75.84217111,74.37122653
695,2.148608283,76.99078301,74.84217472
696,2.693554122,77.15526995,74.46171582
697,2.196617824,76.04299473,73.8463769
698,3.221706433,76.38087388,73.15916745
699,2.925345612,77.46888407,74.54353846
700,0.8698510608,76.57530605,75.70545499
701,2.070590326,75.84326375,73.77267342
702,1.084254087,76.59785414,75.51360005
703,2.635422029,76.89464655,74.25922453
704,2.54283652,76.01403234,73.47119582
705,2.448492648,76.73492194,74.28642929
706,2.112484396,76.40965954,74.29717514
707,2.371505878,76.33653743,73.96503155
708,3.314714934,76.88507376,73.57035882
709,2.780350413,77.57410776,74.79375735
710,1.593828403,77.20680595,75.61297755
711,1.211342907,76.72757698,75.51623408
712,2.013445589,77.56034126,75.54689567
713,2.377166104,76.05417734,73.67701124
714,1.503574182,75.64952055,74.14594637
715,1.094790411,75.9064368,74.81164639
716,0.7996164823,76.9895063,76.18988982
717,2.012357164,76.45214417,74.43978701
718,2.389670404,77.87052976,75.48085935
719,1.662364815,76.13205436,74.46968954
720,2.89384759,77.66708694,74.77323935
721,2.366074154,76.65302876,74.2869546
722,2.067142134,76.05289754,73.98575541
723,0.9509283844,75.96660927,75.01568088
724,2.753553731,76.72112139,73.96756766
725,2.33599182,77.32153491,74.98554309
726,2.499902954,76.405439,73.90553605
727,1.346006444,76.46261427,75.11660783
728,1.802477217,75.81242444,74.00994722
729,1.598418602,77.04813772,75.44971912
730,1.056209686,76.98700416,75.93079447
731,1.876202189,76.67919232,74.80299013
732,2.710606085,76.51880123,73.80819514
733,2.371679255,76.90221995,74.53054069
734,1.472526676,76.95265737,75.48013069
735,2.049559467,76.57082135,74.52126188
736,2.103377787,76.49577463,74.39239684
737,3.689794486,76.53826802,72.84847354
738,1.893203989,76.01579445,74.12259046
739,2.547670491,76.06180139,73.5141309
740,1.204314179,77.1807574,75.97644322
741,1.144355489,77.49777318,76.35341769
742,2.324968395,76.15556903,73.83060064
743,1.363924486,76.34975044,74.98582595
744,3.147125724,77.61062577,74.46350004
745,2.436157383,76.43523856,73.99908118
746,2.634909603,76.71225591,74.07734631
747,1.804937265,77.38634487,75.5814076
748,1.772082696,75.24614771,73.47406502
749,2.401183266,76.77177556,74.3705923
750,1.191852316,77.0729377,75.88108538
751,1.686279725,76.88379623,75.19751651
752,1.219963016,77.07663181,75.8566688
753,1.749412924,77.00605142,75.2566385
754,1.20804901,75.63455224,74.42650323
755,2.091008536,77.33400463,75.24299609
756,2.522725689,77.67648892,75.15376323
757,3.251414583,76.81144804,73.56003346
758,2.38404744,77.58592633,75.20187889
759,1.740553144,77.12378291,75.38322977
760,1.441398774,77.01994022,75.57854145
761,1.423644666,76.71824217,75.2945975
762,2.972673057,76.61799018,73.64531712
763,1.002240715,76.34852073,75.34628001
764,0.8322839937,76.93994126,76.10765727
765,2.166318083,77.7931872,75.62686912
766,3.621938524,75.99426597,72.37232744
767,2.285679914,75.7955244,73.50984448
768,2.304851052,76.7592613,74.45441025
769,2.103136448,77.86895928,75.76582284
770,2.597233208,76.04342133,73.44618812
771,1.943097136,76.84112458,74.89802745
772,2.699008251,77.15705544,74.45804719
773,1.480542375,76.67576816,75.19522579
774,1.800081049,76.42569953,74.62561848
775,3.979360479,76.65320351,72.67384303
776,2.255436247,76.02870473,73.77326849
777,2.28345811,76.50876719,74.22530908
778,1.901560871,76.61756398,74.71600311
779,3.010366036,76.30624774,73.2958817
780,1.005715304,76.05796482,75.05224952
781,1.45893744,76.86404183,75.40510439
782,2.311844968,76.120359,73.80851403
783,1.994259347,76.22018171,74.22592236
784,0.8053666366,78.15699735,77.35163071
785,2.845509227,77.167353,74.32184377
786,0.9653354568,76.73178245,75.76644699
787,2.216410323,76.06677335,73.85036303
788,2.199029855,77.18372927,74.98469942
789,1.330152257,77.80040435,76.4702521
790,2.782419662,77.72329826,74.9408786
791,2.341212569,77.26615548,74.92494291
792,2.637168139,76.7245893,74.08742117
793,2.199865619,77.42260059,75.22273497
794,2.673734604,75.92587437,73.25213976
795,1.425224952,76.63931216,75.21408721
796,1.941075797,76.49932491,74.55824911
797,2.128951302,76.55313434,74.42418304
798,1.665283578,76.56046688,74.8951833
799,1.248958431,76.07934456,74.83038613
800,2.815071674,77.06493656,74.24986488
801,2.928098147,77.65420142,74.72610328
802,1.625987134,76.77682661,75.15083948
803,1.193694273,77.64729865,76.45360438
804,1.916164086,76.47945074,74.56328665
805,1.711948129,77.74962292,76.03767479
806,2.472926991,76.9329254,74.45999841
807,1.64449229,77.81755628,76.17306399
808,1.156630724,75.05884699,73.90221626
809,3.130507561,77.17908211,74.04857455
810,2.908242534,76.62547904,73.7172365
811,2.103787811,76.79058883,74.68680102
812,2.083777112,76.52907206,74.44529495
813,1.415202006,75.87164701,74.456445
814,2.506812228,76.12068691,73.61387468
815,2.187227204,76.78059113,74.59336392
816,3.247056788,76.92251941,73.67546262
817,2.600286233,77.23074022,74.63045398
818,1.188799533,76.14341446,74.95461493
819,0.7664101572,76.3401492,75.57373904
820,1.303607881,76.90256969,75.59896181
821,1.279622106,77.00973243,75.73011033
822,1.441763597,75.87503835,74.43327476
823,2.436679989,76.62638012,74.18970013
824,2.419157145,77.54862911,75.12947197
825,2.963243804,75.80446223,72.84121843
826,0.8979709068,75.96501531,75.0670444
827,1.754717678,76.41440011,74.65968244
828,1.195701261,75.30808181,74.11238055
829,2.33023101,77.34358767,75.01335666
830,1.621184574,76.0499035,74.42871892
831,3.044771999,77.47859057,74.43381857
832,1.698359965,76.51418577,74.81582581
833,1.882614985,75.93833888,74.0557239
834,0.9888205516,76.69265696,75.70383641
835,2.953582573,78.21642948,75.2628469
836,0.9638504576,77.42779672,76.46394627
837,1.752026032,76.34708306,74.59505703
838,1.222555544,76.44200397,75.21944842
839,1.189484207,76.03918389,74.84969968
840,1.333566419,76.1661412,74.83257478
841,2.222995155,78.09067715,75.86768199
842,2.812979422,77.68927878,74.87629936
843,2.302548642,77.36012801,75.05757937
844,2.256134332,75.77471176,73.51857743
845,2.400109501,76.95350581,74.55339631
846,1.439755728,78.06974095,76.62998522
847,1.136116702,76.97426095,75.83814425
848,1.039966482,75.84734695,74.80738047
849,1.0058594,76.23382369,75.22796429
850,1.479008214,76.17785808,74.69884987
851,2.760117547,77.66377013,74.90365258
852,1.108643637,76.05477175,74.94612812
853,2.012620976,75.901451,73.88883003
854,2.253581586,76.52392042,74.27033883
855,2.387279383,76.48567534,74.09839596
856,1.613336409,75.82634488,74.21300847
857,2.140835335,76.39747405,74.25663871
858,1.703733615,76.13962083,74.43588722
859,2.590175875,77.541485,74.95130912
860,3.172859845,76.61405186,73.44119202
861,1.833253712,76.65733629,74.82408258
862,1.837047264,76.8769217,75.03987443
863,2.751444724,76.37690149,73.62545677
864,1.084176973,76.59260858,75.5084316
865,1.688915558,75.66132143,73.97240587
866,2.053207527,76.38554915,74.33234162
867,1.64649757,77.05153017,75.4050326
868,1.058318695,76.90988117,75.85156248
869,1.823998026,76.00855316,74.18455514
870,1.491822934,76.34839796,74.85657502
871,1.473445558,76.61963206,75.1461865
872,2.904198152,77.05018593,74.14598778
873,2.620038768,76.98117874,74.36113998
874,2.305278599,77.41133093,75.10605233
875,2.418626598,78.07275843,75.65413183
876,2.13344076,77.12274143,74.98930067
877,2.810022328,76.71448795,73.90446562
878,1.138393199,76.52379581,75.38540262
879,3.172890884,76.56285485,73.38996397
880,1.476820305,76.79683326,75.32001296
881,1.124906476,75.56152798,74.4366215
882,2.793917144,77.25229938,74.45838224
883,2.335331153,76.65871857,74.32338742
884,3.032036279,76.72875191,73.69671563
885,2.366589132,76.68866173,74.3220726
886,2.564656092,76.81462931,74.24997322
887,2.020870982,76.02524839,74.00437741
888,1.506372062,76.54700104,75.04062898
889,2.136756931,77.11797529,74.98121836
890,1.717257034,77.35839037,75.64113334
891,2.441526726,76.3040685,73.86254177
892,2.144200816,75.94045349,73.79625267
893,2.033815695,76.66476818,74.63095248
894,2.341810455,77.31781568,74.97600522
895,2.79101813,76.40160853,73.6105904
896,1.316076463,77.15738965,75.84131319
897,2.067449368,78.02033029,75.95288092
898,1.930794995,76.28823774,74.35744274
899,3.07915761,76.86754149,73.78838388
900,2.647753468,76.87618533,74.22843186
901,1.772480887,76.57628945,74.80380856
902,2.157192685,76.87681173,74.71961905
903,2.989412661,77.00582049,74.01640783
904,1.824148178,76.03394192,74.20979374
905,3.002520159,76.71435024,73.71183008
906,0.8448503669,77.04622227,76.2013719
907,0.9578826498,75.96153872,75.00365607
908,1.921743962,76.89566652,74.97392256
909,2.998542994,76.19696243,73.19841943
910,0.7083920317,75.72224094,75.01384891
911,0.8697662116,76.52068854,75.65092233
912,1.205018726,77.15528469,75.95026596
913,2.553757175,76.27001142,73.71625424
914,1.430450401,76.66262701,75.23217661
915,1.166252714,76.04268294,74.87643022
916,1.103444295,76.81274652,75.70930222
917,2.280782117,77.18543377,74.90465165
918,2.113872115,76.90735479,74.79348267
919,2.196619473,76.42275708,74.22613761
920,1.768360225,74.67024172,72.90188149
921,0.5627740409,76.53888259,75.97610855
922,2.110029234,75.73941816,73.62938893
923,2.820360712,76.49671127,73.67635055
924,1.5026815,75.32327267,73.82059117
925,1.642167344,78.15484809,76.51268075
926,2.641832171,77.98614767,75.3443155
927,1.718370335,75.99014181,74.27177148
928,1.347413806,76.83881067,75.49139686
929,2.272052289,78.05015391,75.77810162
930,2.348237329,76.23546528,73.88722795
931,1.656300491,76.35989541,74.70359492
932,1.609921839,76.71348775,75.10356591
933,1.387164859,78.28824828,76.90108342
934,2.192264273,77.20281041,75.01054614
935,1.872528868,75.96264959,74.09012072
936,2.008693802,77.76023244,75.75153863
937,1.127008988,77.17336291,76.04635393
938,2.179436548,77.64078529,75.46134874
939,1.805029673,77.56025624,75.75522657
940,1.677398963,75.76888203,74.09148307
941,2.23110701,76.73934017,74.50823316
942,1.241325945,75.26122047,74.01989452
943,1.866976107,76.44512755,74.57815145
944,2.849272943,76.09106834,73.2417954
945,1.375661651,77.18255145,75.8068898
946,2.943464849,77.02399302,74.08052817
947,2.248612845,77.00056368,74.75195083
948,2.689634374,77.50888088,74.8192465
949,3.058126188,76.84850719,73.79038101
950,3.350636843,75.96889654,72.61825969
951,0.9183619955,77.84022879,76.9218668
952,1.52394844,75.87566985,74.35172141
953,1.723532302,77.15636839,75.43283609
954,2.322142482,76.52100739,74.19886491
955,2.992121071,76.96617859,73.97405752
956,2.472034975,77.63318675,75.16115177
957,0.7352781761,76.44780493,75.71252675
958,2.378759572,77.74053863,75.36177906
959,1.107739157,75.90922316,74.801484
960,2.934800772,76.43533877,73.500538
961,2.047661822,76.8899377,74.84227587
962,2.265741892,76.06977273,73.80403084
963,1.459021971,76.37649061,74.91746864
964,3.365770422,77.09504685,73.72927643
965,2.343678051,77.04799902,74.70432097
966,2.938442817,76.7491022,73.81065939
967,3.184791039,76.75981232,73.57502129
968,0.8405584771,76.59019984,75.74964136
969,0.8715177166,77.6422853,76.77076758
970,1.963166561,77.89472099,75.93155443
971,2.109475259,76.6765372,74.56706194
972,1.908128886,76.50342535,74.59529647
973,2.754989894,78.24114494,75.48615504
974,1.975602558,76.97077348,74.99517092
975,1.157388632,76.45839274,75.30100411
976,1.634937547,77.67299008,76.03805253
977,1.843738634,76.46527155,74.62153292
978,2.66824843,76.87947921,74.21123078
979,2.717653906,77.09784958,74.38019568
980,2.1491309,75.66725932,73.51812842
981,1.995729996,77.1714762,75.17574621
982,0.9542708379,75.04298415,74.08871331
983,2.964513317,76.86154833,73.89703501
984,3.165854222,77.67630437,74.51045015
985,1.219536074,75.77568929,74.55615322
986,0.8681790937,76.40318668,75.53500759
987,3.05703385,76.01079954,72.95376569
988,1.453131735,76.04049592,74.58736418
989,2.415229613,77.67428605,75.25905644
990,2.571287162,76.42606827,73.85478111
991,2.162046048,76.00229552,73.84024947
992,1.598020471,77.35579194,75.75777147
993,3.786499973,76.35676593,72.57026595
994,2.112393919,76.9983023,74.88590838
995,2.519586546,76.32640737,73.80682083
996,2.323323401,75.84760406,73.52428066
997,2.222999245,77.03317279,74.81017354
998,2.135968357,75.6319775,73.49600915
999,2.973007974,76.9334257,73.96041773
1000,2.123084729,76.21575232,74.09266759
1001,0.5090204499,75.6822851,75.17326465
1002,0.7664468488,77.26766842,76.50122158
1003,0.9722050859,76.1808728,75.20866772
1004,2.725103695,76.2445425,73.5194388
1005,2.404493693,76.40795961,74.00346592
1006,2.765096262,77.38361393,74.61851767
1007,1.608514324,76.22086486,74.61235053
1008,1.40567707,77.37344918,75.96777211
1009,2.134998116,76.77534583,74.64034771
1010,0.8869624369,75.77754329,74.89058085
1011,1.348916853,76.82646587,75.47754902
1012,1.568555755,76.77078719,75.20223143
1013,1.373945809,76.80160837,75.42766256
1014,1.589102283,75.51155613,73.92245384
1015,2.888377419,77.60147924,74.71310182
1016,1.448399034,76.65156369,75.20316465
1017,3.132841607,75.9606545,72.82781289
1018,2.660684484,78.5901645,75.92948001
1019,1.420063054,76.11868288,74.69861983
1020,1.803055139,75.64134521,73.83829007
1021,2.683773633,76.39524767,73.71147404
1022,2.770384634,75.74422753,72.9738429
1023,2.099916585,76.7230475,74.62313092
1024,1.423613743,75.99921126,74.57559752
1025,2.190043053,76.28487552,74.09483247
1026,2.002408326,76.68497743,74.6825691
1027,0.9449427191,75.85392557,74.90898285
1028,2.223586801,77.43013217,75.20654537
1029,2.102559191,77.16010396,75.05754477
1030,1.597159111,76.26699439,74.66983528
1031,1.62321066,77.63250199,76.00929133
1032,2.636324285,76.18109864,73.54477436
1033,1.656281235,76.43136845,74.77508722
1034,2.38854932,76.74538122,74.3568319
1035,1.790500498,77.12016115,75.32966065
1036,0.7985195506,77.14825138,76.34973183
1037,2.879493847,76.86205975,73.9825659
1038,1.109315078,76.55024771,75.44093263
1039,2.6879551,76.52854817,73.84059307
1040,1.786366504,75.90793163,74.12156513
1041,2.485861984,76.08171624,73.59585426
1042,2.177135486,75.90220964,73.72507415
1043,2.3831876,76.36485746,73.98166986
1044,1.437021421,76.05309929,74.61607787
1045,1.970478259,77.88651101,75.91603275
1046,1.595324102,76.32389279,74.72856869
1047,2.845365337,76.38626802,73.54090268
1048,2.196321837,77.17249991,74.97617807
1049,2.250911067,76.63082523,74.37991416
1050,2.934488537,77.63624584,74.70175731
1051,2.354307985,76.7632915,74.40898352
1052,0.8095283129,76.61560766,75.80607935
1053,1.340635401,76.53954041,75.19890501
1054,1.267907123,77.28886507,76.02095794
1055,2.898032048,75.88132059,72.98328854
1056,1.787640456,76.24060301,74.45296255
1057,1.995494121,77.4237039,75.42820978
1058,1.078331566,76.15659639,75.07826482
1059,1.370810133,76.91624157,75.54543144
1060,1.088340796,76.67381472,75.58547393
1061,1.446668281,76.38775605,74.94108777
1062,1.194427775,75.55251416,74.35808639
1063,2.02789695,76.11730891,74.08941196
1064,1.730595245,77.34296005,75.6123648
1065,1.650094894,76.52501751,74.87492262
1066,2.055799964,76.9875506,74.93175064
1067,2.180004619,75.94946728,73.76946267
1068,1.432828595,76.65292803,75.22009943
1069,1.237061961,76.06719926,74.8301373
1070,2.754473193,77.15653232,74.40205912
1071,3.2794742,76.42634919,73.14687499
1072,2.295443608,76.91866789,74.62322428
1073,1.949629905,76.60685431,74.65722441
1074,2.995154652,76.84392003,73.84876538
1075,2.621710565,77.24029026,74.6185797
1076,1.646078472,75.66887136,74.02279288
1077,2.262950735,76.62828614,74.36533541
1078,2.615908018,77.66700512,75.0510971
1079,2.464779278,76.72178416,74.25700488
1080,3.181299207,76.39331328,73.21201407
1081,2.871890141,76.59868896,73.72679882
1082,3.070238587,77.2762758,74.20603721
1083,1.519304411,76.68397756,75.16467315
1084,1.146963284,75.80628391,74.65932063
1085,1.721055313,76.25414249,74.53308717
1086,2.274886992,76.75917421,74.48428722
1087,2.593240408,77.21349759,74.62025718
1088,1.012808827,74.93461887,73.92181005
1089,2.395463593,77.29367117,74.89820758
1090,1.854523191,76.5767112,74.72218801
1091,1.783829196,77.18565006,75.40182086
1092,1.666783121,75.97968198,74.31289886
1093,2.55188866,76.67173684,74.11984817
1094,1.717790421,77.62132224,75.90353182
1095,2.603504628,75.96598671,73.36248208
1096,1.909613984,75.58896197,73.67934799
1097,1.393628532,77.20542259,75.81179406
1098,2.885485101,76.46691581,73.58143071
1099,2.110049841,76.32633846,74.21628862
1100,1.90014039,76.23134565,74.33120526
1101,2.546552746,76.88802235,74.3414696
1102,2.607278891,77.60533729,74.9980584
1103,1.605023011,76.40914705,74.80412404
