model,training_seed,environment_interactions,weighted_coverage,series,q25,q75
traditional_ppo,-1,12395.34078,0.2560239937,median,0.2497570052,0.2563186685
traditional_ppo,-1,12494.77095,0.2884340084,median,0.2496645288,0.2889509902
traditional_ppo,-1,12594.20112,0.2634028696,median,0.235410301,0.2777746741
traditional_ppo,-1,12693.63128,0.2412070317,median,0.2382651936,0.253472475
traditional_ppo,-1,12793.06145,0.2706582005,median,0.2631913408,0.2850992885
traditional_ppo,-1,12892.49162,0.270573748,median,0.2316429618,0.2707452019
traditional_ppo,-1,12991.92179,0.2499837022,median,0.2487934891,0.2931449339
traditional_ppo,-1,13091.35196,0.3004721365,median,0.2701003056,0.304239541
traditional_ppo,-1,13190.78212,0.2604880011,median,0.2585715358,0.2689994154
traditional_ppo,-1,13290.21229,0.2776590997,median,0.2386885008,0.2802384536
traditional_ppo,-1,13389.64246,0.2727970449,median,0.2666093406,0.2805673697
traditional_ppo,-1,13489.07263,0.2574877873,median,0.2329385636,0.293765921
traditional_ppo,-1,13588.50279,0.2803664959,median,0.2669880653,0.2997931854
traditional_ppo,-1,13687.93296,0.2695667431,median,0.2536153792,0.2709492044
traditional_ppo,-1,13787.36313,0.2409348813,median,0.2234373439,0.26735415
traditional_ppo,-1,13886.7933,0.2852419171,median,0.2752560834,0.286608995
traditional_ppo,-1,13986.22346,0.270417094,median,0.2702409438,0.282126742
traditional_ppo,-1,14085.65363,0.2506218541,median,0.2384772973,0.2598130421
traditional_ppo,-1,14185.0838,0.2704225683,median,0.2551668741,0.284547486
traditional_ppo,-1,14284.51397,0.2730655943,median,0.2411139676,0.2806969458
traditional_ppo,-1,14383.94413,0.2550282233,median,0.2336156883,0.2555542102
traditional_ppo,-1,14483.3743,0.2693623712,median,0.2509889412,0.2867857996
traditional_ppo,-1,14582.80447,0.2555559523,median,0.2352004167,0.27819277
traditional_ppo,-1,14682.23464,0.2573527955,median,0.2358963241,0.2781041846
traditional_ppo,-1,14781.6648,0.2577943704,median,0.2361495886,0.2702507052
traditional_ppo,-1,14881.09497,0.2592160519,median,0.2399047728,0.2766660256
traditional_ppo,-1,14980.52514,0.2702456307,median,0.2597624333,0.2824678533
traditional_ppo,-1,15079.95531,0.2893088043,median,0.279010363,0.2906090287
traditional_ppo,-1,15179.38547,0.272101124,median,0.2593895816,0.2738457875
traditional_ppo,-1,15278.81564,0.264930055,median,0.2570415619,0.2720405913
traditional_ppo,-1,15378.24581,0.2801061224,median,0.2735479492,0.2833369145
traditional_ppo,-1,15477.67598,0.2569478626,median,0.255833209,0.2629064744
traditional_ppo,-1,15577.10615,0.284204154,median,0.275772534,0.2852351762
traditional_ppo,-1,15676.53631,0.270468543,median,0.2669076436,0.2752398882
traditional_ppo,-1,15775.96648,0.2522888817,median,0.2453668286,0.2539114332
traditional_ppo,-1,15875.39665,0.2879452162,median,0.2654750505,0.2921379256
traditional_ppo,-1,15974.82682,0.2605749658,median,0.2456527192,0.271190773
traditional_ppo,-1,16074.25698,0.2646935313,median,0.2632957433,0.2651506734
traditional_ppo,-1,16173.68715,0.29312907,median,0.2910433164,0.296354827
traditional_ppo,-1,16273.11732,0.2689695623,median,0.2431737645,0.2873399377
traditional_ppo,-1,16372.54749,0.2665552151,median,0.2489592912,0.2714050416
traditional_ppo,-1,16471.97765,0.2952912345,median,0.2676142115,0.2969566124
traditional_ppo,-1,16571.40782,0.2740537249,median,0.2663189524,0.2943532515
traditional_ppo,-1,16670.83799,0.2587925229,median,0.2517885476,0.274922068
traditional_ppo,-1,16770.26816,0.2878632785,median,0.2645415184,0.3008299189
traditional_ppo,-1,16869.69832,0.2622140345,median,0.2545015305,0.2654501696
traditional_ppo,-1,16969.12849,0.2858626243,median,0.2442043609,0.2950644551
traditional_ppo,-1,17068.55866,0.2612127121,median,0.2511601935,0.2702170777
traditional_ppo,-1,17167.98883,0.2918460214,median,0.2572724173,0.2922060929
traditional_ppo,-1,17267.41899,0.257796954,median,0.24093153,0.290509828
traditional_ppo,-1,17366.84916,0.2468763991,median,0.2440202368,0.269683563
traditional_ppo,-1,17466.27933,0.2487858912,median,0.2396741553,0.2631565624
traditional_ppo,-1,17565.7095,0.2510599732,median,0.2502476714,0.2651267766
traditional_ppo,-1,17665.13966,0.2675610761,median,0.2522482983,0.2853286937
traditional_ppo,-1,17764.56983,0.2755102041,median,0.2408533482,0.2857142857
traditional_ppo,-1,17864,0.2653061224,median,0.2295918367,0.2755102041
a2c_pointer,42,66,0.193359375,seed,,
a2c_pointer,42,165.4301676,0.2012409911,seed,,
a2c_pointer,42,264.8603352,0.2248661489,seed,,
a2c_pointer,42,364.2905028,0.2590171962,seed,,
a2c_pointer,42,463.7206704,0.2331301506,seed,,
a2c_pointer,42,563.150838,0.2766273995,seed,,
a2c_pointer,42,662.5810056,0.2889748568,seed,,
a2c_pointer,42,762.0111732,0.2507172806,seed,,
a2c_pointer,42,861.4413408,0.2756306739,seed,,
a2c_pointer,42,960.8715084,0.318793052,seed,,
a2c_pointer,42,1060.301676,0.2967279157,seed,,
a2c_pointer,42,1159.731844,0.3360320631,seed,,
a2c_pointer,42,1259.162011,0.2955672964,seed,,
a2c_pointer,42,1358.592179,0.3108715883,seed,,
a2c_pointer,42,1458.022346,0.3280493482,seed,,
a2c_pointer,42,1557.452514,0.2965900488,seed,,
a2c_pointer,42,1656.882682,0.3159604731,seed,,
a2c_pointer,42,1756.312849,0.3298696715,seed,,
a2c_pointer,42,1855.743017,0.2925592158,seed,,
a2c_pointer,42,1955.173184,0.3175654614,seed,,
a2c_pointer,42,2054.603352,0.4134576054,seed,,
a2c_pointer,42,2154.03352,0.365593571,seed,,
a2c_pointer,42,2253.463687,0.3409421184,seed,,
a2c_pointer,42,2352.893855,0.4435453543,seed,,
a2c_pointer,42,2452.324022,0.3778549814,seed,,
a2c_pointer,42,2551.75419,0.3047905344,seed,,
a2c_pointer,42,2651.184358,0.3581017166,seed,,
a2c_pointer,42,2750.614525,0.3656355309,seed,,
a2c_pointer,42,2850.044693,0.3427143605,seed,,
a2c_pointer,42,2949.47486,0.3948568716,seed,,
a2c_pointer,42,3048.905028,0.4190527505,seed,,
a2c_pointer,42,3148.335196,0.3816570559,seed,,
a2c_pointer,42,3247.765363,0.3737614816,seed,,
a2c_pointer,42,3347.195531,0.3964613759,seed,,
a2c_pointer,42,3446.625698,0.4011721278,seed,,
a2c_pointer,42,3546.055866,0.3941534305,seed,,
a2c_pointer,42,3645.486034,0.4050478158,seed,,
a2c_pointer,42,3744.916201,0.3678983394,seed,,
a2c_pointer,42,3844.346369,0.3613421735,seed,,
a2c_pointer,42,3943.776536,0.4104099122,seed,,
a2c_pointer,42,4043.206704,0.3589009953,seed,,
a2c_pointer,42,4142.636872,0.3683210295,seed,,
a2c_pointer,42,4242.067039,0.440690314,seed,,
a2c_pointer,42,4341.497207,0.4402365573,seed,,
a2c_pointer,42,4440.927374,0.4023786378,seed,,
a2c_pointer,42,4540.357542,0.4147154693,seed,,
a2c_pointer,42,4639.787709,0.4202571329,seed,,
a2c_pointer,42,4739.217877,0.3625521249,seed,,
a2c_pointer,42,4838.648045,0.3823165895,seed,,
a2c_pointer,42,4938.078212,0.4366400306,seed,,
a2c_pointer,42,5037.50838,0.429158129,seed,,
a2c_pointer,42,5136.938547,0.3902107788,seed,,
a2c_pointer,42,5236.368715,0.3887363162,seed,,
a2c_pointer,42,5335.798883,0.4581459065,seed,,
a2c_pointer,42,5435.22905,0.4557124529,seed,,
a2c_pointer,42,5534.659218,0.4461797427,seed,,
a2c_pointer,42,5634.089385,0.4398684188,seed,,
a2c_pointer,42,5733.519553,0.4562817697,seed,,
a2c_pointer,42,5832.949721,0.4484535709,seed,,
a2c_pointer,42,5932.379888,0.4050015124,seed,,
a2c_pointer,42,6031.810056,0.4203130422,seed,,
a2c_pointer,42,6131.240223,0.4601196971,seed,,
a2c_pointer,42,6230.670391,0.4192616156,seed,,
a2c_pointer,42,6330.100559,0.449715578,seed,,
a2c_pointer,42,6429.530726,0.4583956034,seed,,
a2c_pointer,42,6528.960894,0.4498182651,seed,,
a2c_pointer,42,6628.391061,0.463835676,seed,,
a2c_pointer,42,6727.821229,0.4190870697,seed,,
a2c_pointer,42,6827.251397,0.5127561027,seed,,
a2c_pointer,42,6926.681564,0.378091598,seed,,
a2c_pointer,42,7026.111732,0.3776592428,seed,,
a2c_pointer,42,7125.541899,0.4037205881,seed,,
a2c_pointer,42,7224.972067,0.4267754482,seed,,
a2c_pointer,42,7324.402235,0.427417366,seed,,
a2c_pointer,42,7423.832402,0.4041880169,seed,,
a2c_pointer,42,7523.26257,0.4653302488,seed,,
a2c_pointer,42,7622.692737,0.4452757887,seed,,
a2c_pointer,42,7722.122905,0.42295876,seed,,
a2c_pointer,42,7821.553073,0.4198968824,seed,,
a2c_pointer,42,7920.98324,0.4935876675,seed,,
a2c_pointer,42,8020.413408,0.4837116701,seed,,
a2c_pointer,42,8119.843575,0.4545758904,seed,,
a2c_pointer,42,8219.273743,0.4161889791,seed,,
a2c_pointer,42,8318.703911,0.4213488763,seed,,
a2c_pointer,42,8418.134078,0.407225273,seed,,
a2c_pointer,42,8517.564246,0.3946066367,seed,,
a2c_pointer,42,8616.994413,0.412665671,seed,,
a2c_pointer,42,8716.424581,0.4530673145,seed,,
a2c_pointer,42,8815.854749,0.4590646534,seed,,
a2c_pointer,42,8915.284916,0.4263031225,seed,,
a2c_pointer,42,9014.715084,0.4199345377,seed,,
a2c_pointer,42,9114.145251,0.4331052021,seed,,
a2c_pointer,42,9213.575419,0.4261029412,seed,,
a2c_pointer,42,9313.005587,0.4083605841,seed,,
a2c_pointer,42,9412.435754,0.4346937123,seed,,
a2c_pointer,42,9511.865922,0.4627217439,seed,,
a2c_pointer,42,9611.296089,0.437972661,seed,,
a2c_pointer,42,9710.726257,0.4522310023,seed,,
a2c_pointer,42,9810.156425,0.4662953142,seed,,
a2c_pointer,42,9909.586592,0.4762572928,seed,,
a2c_pointer,42,10009.01676,0.4550468459,seed,,
a2c_pointer,42,10108.44693,0.4322802611,seed,,
a2c_pointer,42,10207.87709,0.4173867531,seed,,
a2c_pointer,42,10307.30726,0.4387146381,seed,,
a2c_pointer,42,10406.73743,0.455242259,seed,,
a2c_pointer,42,10506.1676,0.4645386634,seed,,
a2c_pointer,42,10605.59777,0.4700331775,seed,,
a2c_pointer,42,10705.02793,0.470692505,seed,,
a2c_pointer,42,10804.4581,0.486750099,seed,,
a2c_pointer,42,10903.88827,0.4859470137,seed,,
a2c_pointer,42,11003.31844,0.4729260164,seed,,
a2c_pointer,42,11102.7486,0.4850478698,seed,,
a2c_pointer,42,11202.17877,0.4045761368,seed,,
a2c_pointer,42,11301.60894,0.4027840558,seed,,
a2c_pointer,42,11401.03911,0.4169583489,seed,,
a2c_pointer,42,11500.46927,0.4503912753,seed,,
a2c_pointer,42,11599.89944,0.4817718642,seed,,
a2c_pointer,42,11699.32961,0.4830210142,seed,,
a2c_pointer,42,11798.75978,0.4779746084,seed,,
a2c_pointer,42,11898.18994,0.5062835801,seed,,
a2c_pointer,42,11997.62011,0.5039058164,seed,,
a2c_pointer,42,12097.05028,0.4775947703,seed,,
a2c_pointer,42,12196.48045,0.4018328352,seed,,
a2c_pointer,42,12295.91061,0.4439458627,seed,,
a2c_pointer,42,12395.34078,0.493969785,seed,,
a2c_pointer,42,12494.77095,0.4836653193,seed,,
a2c_pointer,42,12594.20112,0.4850458682,seed,,
a2c_pointer,42,12693.63128,0.4866031108,seed,,
a2c_pointer,42,12793.06145,0.4799775148,seed,,
a2c_pointer,42,12892.49162,0.4888563643,seed,,
a2c_pointer,42,12991.92179,0.495631332,seed,,
a2c_pointer,42,13091.35196,0.4683493834,seed,,
a2c_pointer,42,13190.78212,0.4603286179,seed,,
a2c_pointer,42,13290.21229,0.4681958376,seed,,
a2c_pointer,42,13389.64246,0.4331810709,seed,,
a2c_pointer,42,13489.07263,0.4409633657,seed,,
a2c_pointer,42,13588.50279,0.460324022,seed,,
a2c_pointer,42,13687.93296,0.5099674736,seed,,
a2c_pointer,42,13787.36313,0.5019148034,seed,,
a2c_pointer,42,13886.7933,0.4791542461,seed,,
a2c_pointer,42,13986.22346,0.4680661881,seed,,
a2c_pointer,42,14085.65363,0.4717508579,seed,,
a2c_pointer,42,14185.0838,0.494952922,seed,,
a2c_pointer,42,14284.51397,0.5147302991,seed,,
a2c_pointer,42,14383.94413,0.4970040318,seed,,
a2c_pointer,42,14483.3743,0.4234261834,seed,,
a2c_pointer,42,14582.80447,0.4352774306,seed,,
a2c_pointer,42,14682.23464,0.4582478765,seed,,
a2c_pointer,42,14781.6648,0.4687329517,seed,,
a2c_pointer,42,14881.09497,0.4506073553,seed,,
a2c_pointer,42,14980.52514,0.4503840983,seed,,
a2c_pointer,42,15079.95531,0.4789945674,seed,,
a2c_pointer,42,15179.38547,0.4642709417,seed,,
a2c_pointer,42,15278.81564,0.4654964136,seed,,
a2c_pointer,42,15378.24581,0.4791845625,seed,,
a2c_pointer,42,15477.67598,0.5065856568,seed,,
a2c_pointer,42,15577.10615,0.4623071093,seed,,
a2c_pointer,42,15676.53631,0.4562822036,seed,,
a2c_pointer,42,15775.96648,0.4694196456,seed,,
a2c_pointer,42,15875.39665,0.4787272923,seed,,
a2c_pointer,42,15974.82682,0.4382166807,seed,,
a2c_pointer,42,16074.25698,0.4293291747,seed,,
a2c_pointer,42,16173.68715,0.4741593186,seed,,
a2c_pointer,42,16273.11732,0.4910027701,seed,,
a2c_pointer,42,16372.54749,0.4728665276,seed,,
a2c_pointer,42,16471.97765,0.4744098353,seed,,
a2c_pointer,42,16571.40782,0.4709985476,seed,,
a2c_pointer,42,16670.83799,0.4645194855,seed,,
a2c_pointer,42,16770.26816,0.4912695948,seed,,
a2c_pointer,42,16869.69832,0.5024615922,seed,,
a2c_pointer,42,16969.12849,0.463621683,seed,,
a2c_pointer,42,17068.55866,0.4675863796,seed,,
a2c_pointer,42,17167.98883,0.4815783966,seed,,
a2c_pointer,42,17267.41899,0.4735478356,seed,,
a2c_pointer,42,17366.84916,0.4795957732,seed,,
a2c_pointer,42,17466.27933,0.4870701736,seed,,
a2c_pointer,42,17565.7095,0.4639371574,seed,,
a2c_pointer,42,17665.13966,0.4586213188,seed,,
a2c_pointer,42,17764.56983,0.4868118017,seed,,
a2c_pointer,42,17864,0.5303125,seed,,
a2c_pointer,43,66,0.224609375,seed,,
a2c_pointer,43,165.4301676,0.2218927061,seed,,
a2c_pointer,43,264.8603352,0.2067573312,seed,,
a2c_pointer,43,364.2905028,0.258242548,seed,,
a2c_pointer,43,463.7206704,0.2398509945,seed,,
a2c_pointer,43,563.150838,0.2471144897,seed,,
a2c_pointer,43,662.5810056,0.2760813111,seed,,
a2c_pointer,43,762.0111732,0.2659571018,seed,,
a2c_pointer,43,861.4413408,0.2903857151,seed,,
a2c_pointer,43,960.8715084,0.2666270553,seed,,
a2c_pointer,43,1060.301676,0.2604052358,seed,,
a2c_pointer,43,1159.731844,0.286539836,seed,,
a2c_pointer,43,1259.162011,0.3134596709,seed,,
a2c_pointer,43,1358.592179,0.2566981009,seed,,
a2c_pointer,43,1458.022346,0.3754657312,seed,,
a2c_pointer,43,1557.452514,0.2936891301,seed,,
a2c_pointer,43,1656.882682,0.2946864037,seed,,
a2c_pointer,43,1756.312849,0.3599268269,seed,,
a2c_pointer,43,1855.743017,0.3276207342,seed,,
a2c_pointer,43,1955.173184,0.2981382991,seed,,
a2c_pointer,43,2054.603352,0.3633274049,seed,,
a2c_pointer,43,2154.03352,0.3302231405,seed,,
a2c_pointer,43,2253.463687,0.3267864504,seed,,
a2c_pointer,43,2352.893855,0.3423796471,seed,,
a2c_pointer,43,2452.324022,0.3400772521,seed,,
a2c_pointer,43,2551.75419,0.3312348563,seed,,
a2c_pointer,43,2651.184358,0.3523729996,seed,,
a2c_pointer,43,2750.614525,0.3767133643,seed,,
a2c_pointer,43,2850.044693,0.322990304,seed,,
a2c_pointer,43,2949.47486,0.330496841,seed,,
a2c_pointer,43,3048.905028,0.42727102,seed,,
a2c_pointer,43,3148.335196,0.3554722999,seed,,
a2c_pointer,43,3247.765363,0.3327001515,seed,,
a2c_pointer,43,3347.195531,0.3769313224,seed,,
a2c_pointer,43,3446.625698,0.3642630409,seed,,
a2c_pointer,43,3546.055866,0.3258877893,seed,,
a2c_pointer,43,3645.486034,0.4032846742,seed,,
a2c_pointer,43,3744.916201,0.4226431206,seed,,
a2c_pointer,43,3844.346369,0.3956275594,seed,,
a2c_pointer,43,3943.776536,0.3984326968,seed,,
a2c_pointer,43,4043.206704,0.438121777,seed,,
a2c_pointer,43,4142.636872,0.3923651928,seed,,
a2c_pointer,43,4242.067039,0.3594829523,seed,,
a2c_pointer,43,4341.497207,0.4113804854,seed,,
a2c_pointer,43,4440.927374,0.4173849306,seed,,
a2c_pointer,43,4540.357542,0.4086823805,seed,,
a2c_pointer,43,4639.787709,0.4257541651,seed,,
a2c_pointer,43,4739.217877,0.4831355756,seed,,
a2c_pointer,43,4838.648045,0.4550513335,seed,,
a2c_pointer,43,4938.078212,0.3700886518,seed,,
a2c_pointer,43,5037.50838,0.4221632779,seed,,
a2c_pointer,43,5136.938547,0.4726153884,seed,,
a2c_pointer,43,5236.368715,0.4401044845,seed,,
a2c_pointer,43,5335.798883,0.3917993874,seed,,
a2c_pointer,43,5435.22905,0.4244582166,seed,,
a2c_pointer,43,5534.659218,0.4168312456,seed,,
a2c_pointer,43,5634.089385,0.4160931071,seed,,
a2c_pointer,43,5733.519553,0.4324701446,seed,,
a2c_pointer,43,5832.949721,0.433571049,seed,,
a2c_pointer,43,5932.379888,0.431838103,seed,,
a2c_pointer,43,6031.810056,0.4349021532,seed,,
a2c_pointer,43,6131.240223,0.4418944137,seed,,
a2c_pointer,43,6230.670391,0.476871721,seed,,
a2c_pointer,43,6330.100559,0.4372262252,seed,,
a2c_pointer,43,6429.530726,0.3992962806,seed,,
a2c_pointer,43,6528.960894,0.38858175,seed,,
a2c_pointer,43,6628.391061,0.4304982207,seed,,
a2c_pointer,43,6727.821229,0.467613851,seed,,
a2c_pointer,43,6827.251397,0.4894281645,seed,,
a2c_pointer,43,6926.681564,0.464264925,seed,,
a2c_pointer,43,7026.111732,0.4920049221,seed,,
a2c_pointer,43,7125.541899,0.4910026018,seed,,
a2c_pointer,43,7224.972067,0.4818017569,seed,,
a2c_pointer,43,7324.402235,0.4676454347,seed,,
a2c_pointer,43,7423.832402,0.4646325765,seed,,
a2c_pointer,43,7523.26257,0.443589015,seed,,
a2c_pointer,43,7622.692737,0.4117890155,seed,,
a2c_pointer,43,7722.122905,0.4293184514,seed,,
a2c_pointer,43,7821.553073,0.4519458881,seed,,
a2c_pointer,43,7920.98324,0.4721895521,seed,,
a2c_pointer,43,8020.413408,0.3543070206,seed,,
a2c_pointer,43,8119.843575,0.348766329,seed,,
a2c_pointer,43,8219.273743,0.3614455918,seed,,
a2c_pointer,43,8318.703911,0.3659143057,seed,,
a2c_pointer,43,8418.134078,0.3595276682,seed,,
a2c_pointer,43,8517.564246,0.411703934,seed,,
a2c_pointer,43,8616.994413,0.4848253097,seed,,
a2c_pointer,43,8716.424581,0.536356035,seed,,
a2c_pointer,43,8815.854749,0.4995603315,seed,,
a2c_pointer,43,8915.284916,0.470921965,seed,,
a2c_pointer,43,9014.715084,0.449938907,seed,,
a2c_pointer,43,9114.145251,0.4706768747,seed,,
a2c_pointer,43,9213.575419,0.4440403508,seed,,
a2c_pointer,43,9313.005587,0.4219582851,seed,,
a2c_pointer,43,9412.435754,0.4221602345,seed,,
a2c_pointer,43,9511.865922,0.4449020732,seed,,
a2c_pointer,43,9611.296089,0.482473467,seed,,
a2c_pointer,43,9710.726257,0.5240354442,seed,,
a2c_pointer,43,9810.156425,0.4888568286,seed,,
a2c_pointer,43,9909.586592,0.4630914592,seed,,
a2c_pointer,43,10009.01676,0.4519814606,seed,,
a2c_pointer,43,10108.44693,0.422475173,seed,,
a2c_pointer,43,10207.87709,0.4299742461,seed,,
a2c_pointer,43,10307.30726,0.4434154215,seed,,
a2c_pointer,43,10406.73743,0.4612885533,seed,,
a2c_pointer,43,10506.1676,0.491065817,seed,,
a2c_pointer,43,10605.59777,0.4719073861,seed,,
a2c_pointer,43,10705.02793,0.440951612,seed,,
a2c_pointer,43,10804.4581,0.4835723416,seed,,
a2c_pointer,43,10903.88827,0.5010835229,seed,,
a2c_pointer,43,11003.31844,0.483432432,seed,,
a2c_pointer,43,11102.7486,0.4103976605,seed,,
a2c_pointer,43,11202.17877,0.462669706,seed,,
a2c_pointer,43,11301.60894,0.4574838073,seed,,
a2c_pointer,43,11401.03911,0.4694024781,seed,,
a2c_pointer,43,11500.46927,0.5068366699,seed,,
a2c_pointer,43,11599.89944,0.4908582101,seed,,
a2c_pointer,43,11699.32961,0.4758799233,seed,,
a2c_pointer,43,11798.75978,0.5173562594,seed,,
a2c_pointer,43,11898.18994,0.5139840798,seed,,
a2c_pointer,43,11997.62011,0.4672750381,seed,,
a2c_pointer,43,12097.05028,0.4617658312,seed,,
a2c_pointer,43,12196.48045,0.4547776864,seed,,
a2c_pointer,43,12295.91061,0.4568543801,seed,,
a2c_pointer,43,12395.34078,0.4961797113,seed,,
a2c_pointer,43,12494.77095,0.4492880452,seed,,
a2c_pointer,43,12594.20112,0.4336474014,seed,,
a2c_pointer,43,12693.63128,0.4455467195,seed,,
a2c_pointer,43,12793.06145,0.4373214371,seed,,
a2c_pointer,43,12892.49162,0.4432709773,seed,,
a2c_pointer,43,12991.92179,0.4379739382,seed,,
a2c_pointer,43,13091.35196,0.4148138248,seed,,
a2c_pointer,43,13190.78212,0.446824787,seed,,
a2c_pointer,43,13290.21229,0.4353719775,seed,,
a2c_pointer,43,13389.64246,0.4249672325,seed,,
a2c_pointer,43,13489.07263,0.4444801524,seed,,
a2c_pointer,43,13588.50279,0.5021669299,seed,,
a2c_pointer,43,13687.93296,0.5055181338,seed,,
a2c_pointer,43,13787.36313,0.4051816985,seed,,
a2c_pointer,43,13886.7933,0.4259754197,seed,,
a2c_pointer,43,13986.22346,0.4583493855,seed,,
a2c_pointer,43,14085.65363,0.5040505595,seed,,
a2c_pointer,43,14185.0838,0.4770200821,seed,,
a2c_pointer,43,14284.51397,0.4480896769,seed,,
a2c_pointer,43,14383.94413,0.4197500692,seed,,
a2c_pointer,43,14483.3743,0.4904675707,seed,,
a2c_pointer,43,14582.80447,0.4988332597,seed,,
a2c_pointer,43,14682.23464,0.4770146886,seed,,
a2c_pointer,43,14781.6648,0.4569341913,seed,,
a2c_pointer,43,14881.09497,0.4627034149,seed,,
a2c_pointer,43,14980.52514,0.49991963,seed,,
a2c_pointer,43,15079.95531,0.4730509256,seed,,
a2c_pointer,43,15179.38547,0.4540275482,seed,,
a2c_pointer,43,15278.81564,0.4400768869,seed,,
a2c_pointer,43,15378.24581,0.4223719643,seed,,
a2c_pointer,43,15477.67598,0.4258139839,seed,,
a2c_pointer,43,15577.10615,0.4242711945,seed,,
a2c_pointer,43,15676.53631,0.4117777516,seed,,
a2c_pointer,43,15775.96648,0.4510746698,seed,,
a2c_pointer,43,15875.39665,0.5001837564,seed,,
a2c_pointer,43,15974.82682,0.4781676464,seed,,
a2c_pointer,43,16074.25698,0.459095401,seed,,
a2c_pointer,43,16173.68715,0.447737023,seed,,
a2c_pointer,43,16273.11732,0.4495617167,seed,,
a2c_pointer,43,16372.54749,0.4614767736,seed,,
a2c_pointer,43,16471.97765,0.4765816775,seed,,
a2c_pointer,43,16571.40782,0.4736041782,seed,,
a2c_pointer,43,16670.83799,0.4979098057,seed,,
a2c_pointer,43,16770.26816,0.5300542795,seed,,
a2c_pointer,43,16869.69832,0.4936757609,seed,,
a2c_pointer,43,16969.12849,0.4647375118,seed,,
a2c_pointer,43,17068.55866,0.4893548095,seed,,
a2c_pointer,43,17167.98883,0.4421938484,seed,,
a2c_pointer,43,17267.41899,0.4276375725,seed,,
a2c_pointer,43,17366.84916,0.4650200262,seed,,
a2c_pointer,43,17466.27933,0.4487115751,seed,,
a2c_pointer,43,17565.7095,0.4330437905,seed,,
a2c_pointer,43,17665.13966,0.4830925326,seed,,
a2c_pointer,43,17764.56983,0.4992338004,seed,,
a2c_pointer,43,17864,0.5107826874,seed,,
a2c_pointer,44,66,0.236328125,seed,,
a2c_pointer,44,165.4301676,0.183540678,seed,,
a2c_pointer,44,264.8603352,0.2260187831,seed,,
a2c_pointer,44,364.2905028,0.2622872526,seed,,
a2c_pointer,44,463.7206704,0.2376472771,seed,,
a2c_pointer,44,563.150838,0.2396675394,seed,,
a2c_pointer,44,662.5810056,0.2878517764,seed,,
a2c_pointer,44,762.0111732,0.2838187538,seed,,
a2c_pointer,44,861.4413408,0.3126425292,seed,,
a2c_pointer,44,960.8715084,0.3324799403,seed,,
a2c_pointer,44,1060.301676,0.2710002832,seed,,
a2c_pointer,44,1159.731844,0.2898032481,seed,,
a2c_pointer,44,1259.162011,0.3271959532,seed,,
a2c_pointer,44,1358.592179,0.2786537025,seed,,
a2c_pointer,44,1458.022346,0.3707325779,seed,,
a2c_pointer,44,1557.452514,0.2781335433,seed,,
a2c_pointer,44,1656.882682,0.2286604681,seed,,
a2c_pointer,44,1756.312849,0.3780436527,seed,,
a2c_pointer,44,1855.743017,0.2969320747,seed,,
a2c_pointer,44,1955.173184,0.2841631926,seed,,
a2c_pointer,44,2054.603352,0.3568040037,seed,,
a2c_pointer,44,2154.03352,0.2738660877,seed,,
a2c_pointer,44,2253.463687,0.2807097375,seed,,
a2c_pointer,44,2352.893855,0.3500127848,seed,,
a2c_pointer,44,2452.324022,0.3491603196,seed,,
a2c_pointer,44,2551.75419,0.3335737328,seed,,
a2c_pointer,44,2651.184358,0.3437443129,seed,,
a2c_pointer,44,2750.614525,0.2924582502,seed,,
a2c_pointer,44,2850.044693,0.2848286084,seed,,
a2c_pointer,44,2949.47486,0.3860332179,seed,,
a2c_pointer,44,3048.905028,0.3604154837,seed,,
a2c_pointer,44,3148.335196,0.3449288671,seed,,
a2c_pointer,44,3247.765363,0.3502815119,seed,,
a2c_pointer,44,3347.195531,0.3702463195,seed,,
a2c_pointer,44,3446.625698,0.352807993,seed,,
a2c_pointer,44,3546.055866,0.3692672537,seed,,
a2c_pointer,44,3645.486034,0.3811917872,seed,,
a2c_pointer,44,3744.916201,0.3860053541,seed,,
a2c_pointer,44,3844.346369,0.3882398468,seed,,
a2c_pointer,44,3943.776536,0.4051972661,seed,,
a2c_pointer,44,4043.206704,0.4214770345,seed,,
a2c_pointer,44,4142.636872,0.3962541632,seed,,
a2c_pointer,44,4242.067039,0.4484515781,seed,,
a2c_pointer,44,4341.497207,0.4165290587,seed,,
a2c_pointer,44,4440.927374,0.3806199569,seed,,
a2c_pointer,44,4540.357542,0.3764259877,seed,,
a2c_pointer,44,4639.787709,0.4198299953,seed,,
a2c_pointer,44,4739.217877,0.4521013905,seed,,
a2c_pointer,44,4838.648045,0.4167895241,seed,,
a2c_pointer,44,4938.078212,0.4253846553,seed,,
a2c_pointer,44,5037.50838,0.4723727637,seed,,
a2c_pointer,44,5136.938547,0.4193532051,seed,,
a2c_pointer,44,5236.368715,0.4136719088,seed,,
a2c_pointer,44,5335.798883,0.4306841827,seed,,
a2c_pointer,44,5435.22905,0.4522663285,seed,,
a2c_pointer,44,5534.659218,0.4427012763,seed,,
a2c_pointer,44,5634.089385,0.4294767726,seed,,
a2c_pointer,44,5733.519553,0.4301562245,seed,,
a2c_pointer,44,5832.949721,0.4481688204,seed,,
a2c_pointer,44,5932.379888,0.468135816,seed,,
a2c_pointer,44,6031.810056,0.423664123,seed,,
a2c_pointer,44,6131.240223,0.4164765795,seed,,
