record_type,model,model_label,seed,episodes_seen,environment_interactions,safe_weighted_coverage,curve_source,q25,median,q75
seed,full,PPO+Pointer,44,656,10267,1,training_batch,,,
seed,full,PPO+Pointer,44,672,10539,1,training_batch,,,
seed,full,PPO+Pointer,44,688,10811,1,training_batch,,,
seed,full,PPO+Pointer,44,704,11083,1,training_batch,,,
seed,full,PPO+Pointer,44,720,11347,0.9765625,training_batch,,,
seed,full,PPO+Pointer,44,736,11619,1,training_batch,,,
seed,full,PPO+Pointer,44,752,11883,0.9765625,training_batch,,,
seed,full,PPO+Pointer,44,768,12155,1,training_batch,,,
seed,full,PPO+Pointer,44,784,12427,1,training_batch,,,
seed,full,PPO+Pointer,44,800,12684,0.943359375,training_batch,,,
seed,full,PPO+Pointer,44,816,12956,1,training_batch,,,
seed,full,PPO+Pointer,44,832,13228,1,training_batch,,,
seed,full,PPO+Pointer,44,848,13500,1,training_batch,,,
seed,full,PPO+Pointer,44,864,13772,1,training_batch,,,
seed,full,PPO+Pointer,44,880,14044,1,training_batch,,,
seed,full,PPO+Pointer,44,896,14316,1,training_batch,,,
seed,full,PPO+Pointer,44,912,14588,1,training_batch,,,
seed,full,PPO+Pointer,44,928,14860,1,training_batch,,,
seed,full,PPO+Pointer,44,944,15132,1,training_batch,,,
seed,full,PPO+Pointer,44,960,15404,1,training_batch,,,
seed,full,PPO+Pointer,44,976,15676,1,training_batch,,,
seed,full,PPO+Pointer,44,992,15948,1,training_batch,,,
seed,full,PPO+Pointer,44,1008,16220,1,training_batch,,,
seed,full,PPO+Pointer,44,1024,16492,1,training_batch,,,
seed,full,PPO+Pointer,44,1040,16764,1,training_batch,,,
seed,full,PPO+Pointer,44,1056,17036,1,training_batch,,,
seed,full,PPO+Pointer,44,1072,17268,0.8515625,training_batch,,,
seed,full,PPO+Pointer,44,1088,17507,0.888671875,training_batch,,,
seed,full,PPO+Pointer,44,1104,17745,0.865234375,training_batch,,,
seed,full,PPO+Pointer,44,1120,18017,1,training_batch,,,
seed,full,PPO+Pointer,44,1136,18289,1,training_batch,,,
seed,full,PPO+Pointer,44,1152,18561,1,training_batch,,,
seed,full,PPO+Pointer,44,1168,18833,1,training_batch,,,
seed,full,PPO+Pointer,44,1184,19105,1,training_batch,,,
seed,full,PPO+Pointer,44,1200,19377,1,training_batch,,,
seed,full,PPO+Pointer,44,1216,19649,1,training_batch,,,
seed,full,PPO+Pointer,44,1232,19921,1,training_batch,,,
seed,full,PPO+Pointer,44,1248,20193,1,training_batch,,,
seed,full,PPO+Pointer,44,1264,20426,0.859375,training_batch,,,
seed,full,PPO+Pointer,44,1280,20682,0.939453125,training_batch,,,
seed,full,PPO+Pointer,44,1296,20946,0.9765625,training_batch,,,
seed,full,PPO+Pointer,44,1312,21210,0.9765625,training_batch,,,
seed,full,PPO+Pointer,44,1328,21482,1,training_batch,,,
seed,full,PPO+Pointer,44,1344,21754,1,training_batch,,,
seed,full,PPO+Pointer,44,1360,22026,1,training_batch,,,
seed,full,PPO+Pointer,44,1376,22298,1,training_batch,,,
seed,full,PPO+Pointer,44,1392,22570,1,training_batch,,,
seed,full,PPO+Pointer,44,1408,22842,1,training_batch,,,
seed,full,PPO+Pointer,44,1424,23114,1,training_batch,,,
seed,full,PPO+Pointer,44,1440,23386,1,training_batch,,,
seed,full,PPO+Pointer,44,1456,23658,1,training_batch,,,
seed,full,PPO+Pointer,44,1472,23930,1,training_batch,,,
seed,full,PPO+Pointer,44,1488,24195,0.966796875,training_batch,,,
seed,full,PPO+Pointer,44,1504,24467,1,training_batch,,,
seed,full,PPO+Pointer,44,1520,24739,1,training_batch,,,
seed,full,PPO+Pointer,44,1536,25001,0.958984375,training_batch,,,
seed,full,PPO+Pointer,44,1552,25272,0.998046875,training_batch,,,
seed,full,PPO+Pointer,44,1568,25544,1,training_batch,,,
seed,full,PPO+Pointer,44,1584,25816,1,training_batch,,,
seed,full,PPO+Pointer,44,1600,26088,1,training_batch,,,
seed,full,PPO+Pointer,44,1616,26360,1,training_batch,,,
seed,full,PPO+Pointer,44,1632,26632,1,training_batch,,,
seed,full,PPO+Pointer,44,1648,26904,1,training_batch,,,
seed,full,PPO+Pointer,44,1664,27176,1,training_batch,,,
seed,full,PPO+Pointer,44,1680,27448,1,training_batch,,,
seed,full,PPO+Pointer,44,1696,27720,1,training_batch,,,
seed,full,PPO+Pointer,44,1712,27992,1,training_batch,,,
seed,full,PPO+Pointer,44,1728,28257,0.98046875,training_batch,,,
seed,full,PPO+Pointer,44,1744,28510,0.931640625,training_batch,,,
seed,full,PPO+Pointer,44,1760,28782,1,training_batch,,,
seed,full,PPO+Pointer,44,1776,29054,1,training_batch,,,
seed,full,PPO+Pointer,44,1792,29326,1,training_batch,,,
seed,full,PPO+Pointer,44,1808,29598,1,training_batch,,,
seed,full,PPO+Pointer,44,1824,29870,1,training_batch,,,
seed,full,PPO+Pointer,44,1840,30142,1,training_batch,,,
seed,full,PPO+Pointer,44,1856,30414,1,training_batch,,,
seed,full,PPO+Pointer,44,1872,30686,1,training_batch,,,
seed,full,PPO+Pointer,44,1888,30958,1,training_batch,,,
seed,full,PPO+Pointer,44,1904,31230,1,training_batch,,,
seed,full,PPO+Pointer,44,1920,31502,1,training_batch,,,
seed,full,PPO+Pointer,44,1936,31768,0.982421875,training_batch,,,
seed,full,PPO+Pointer,44,1952,32040,1,training_batch,,,
seed,full,PPO+Pointer,44,1968,32312,1,training_batch,,,
seed,full,PPO+Pointer,44,1984,32563,0.94140625,training_batch,,,
seed,full,PPO+Pointer,44,2000,32819,0.9375,training_batch,,,
seed,full,PPO+Pointer,44,2016,33072,0.9296875,training_batch,,,
seed,full,PPO+Pointer,44,2032,33344,1,training_batch,,,
seed,full,PPO+Pointer,44,2048,33616,1,training_batch,,,
seed,full,PPO+Pointer,44,2064,33888,1,training_batch,,,
seed,full,PPO+Pointer,44,2080,34160,1,training_batch,,,
seed,full,PPO+Pointer,44,2096,34423,0.974609375,training_batch,,,
seed,full,PPO+Pointer,44,2112,34695,1,training_batch,,,
seed,full,PPO+Pointer,44,2128,34967,1,training_batch,,,
seed,full,PPO+Pointer,44,2144,35239,1,training_batch,,,
seed,full,PPO+Pointer,44,2160,35511,1,training_batch,,,
seed,full,PPO+Pointer,44,2176,35783,1,training_batch,,,
seed,full,PPO+Pointer,44,2192,36055,1,training_batch,,,
seed,full,PPO+Pointer,44,2208,36327,1,training_batch,,,
seed,full,PPO+Pointer,44,2224,36599,1,training_batch,,,
seed,full,PPO+Pointer,44,2240,36871,1,training_batch,,,
seed,full,PPO+Pointer,44,2256,37143,1,training_batch,,,
seed,full,PPO+Pointer,44,2272,37415,1,training_batch,,,
seed,full,PPO+Pointer,44,2288,37686,0.998046875,training_batch,,,
seed,full,PPO+Pointer,44,2304,37958,1,training_batch,,,
seed,full,PPO+Pointer,44,2320,38225,0.98828125,training_batch,,,
seed,full,PPO+Pointer,44,2336,38497,1,training_batch,,,
seed,full,PPO+Pointer,44,2352,38769,1,training_batch,,,
seed,full,PPO+Pointer,44,2368,39041,1,training_batch,,,
seed,full,PPO+Pointer,44,2384,39313,1,training_batch,,,
seed,full,PPO+Pointer,44,2400,39578,0.966796875,training_batch,,,
seed,full,PPO+Pointer,44,2416,39850,1,training_batch,,,
seed,full,PPO+Pointer,44,2432,40122,1,training_batch,,,
seed,full,PPO+Pointer,44,2448,40394,1,training_batch,,,
seed,full,PPO+Pointer,44,2464,40666,1,training_batch,,,
seed,full,PPO+Pointer,44,2480,40938,1,training_batch,,,
seed,full,PPO+Pointer,44,2496,41210,1,training_batch,,,
seed,full,PPO+Pointer,44,2512,41482,1,training_batch,,,
seed,full,PPO+Pointer,44,2528,41754,1,training_batch,,,
seed,full,PPO+Pointer,44,2544,42026,1,training_batch,,,
seed,full,PPO+Pointer,44,2560,42298,1,training_batch,,,
seed,full,PPO+Pointer,44,2576,42570,1,training_batch,,,
seed,full,PPO+Pointer,44,2592,42842,1,training_batch,,,
seed,full,PPO+Pointer,44,2608,43114,1,training_batch,,,
seed,full,PPO+Pointer,44,2624,43385,0.998046875,training_batch,,,
seed,full,PPO+Pointer,44,2640,43624,0.890625,training_batch,,,
seed,full,PPO+Pointer,44,2656,43888,0.9765625,training_batch,,,
seed,full,PPO+Pointer,44,2672,44159,0.998046875,training_batch,,,
seed,full,PPO+Pointer,44,2688,44424,0.98046875,training_batch,,,
seed,full,PPO+Pointer,44,2704,44680,0.953125,training_batch,,,
seed,full,PPO+Pointer,44,2720,44952,1,training_batch,,,
seed,full,PPO+Pointer,44,2736,45224,1,training_batch,,,
seed,full,PPO+Pointer,44,2752,45496,1,training_batch,,,
seed,full,PPO+Pointer,44,2768,45768,1,training_batch,,,
seed,full,PPO+Pointer,44,2784,46040,1,training_batch,,,
seed,full,PPO+Pointer,44,2800,46312,1,training_batch,,,
seed,full,PPO+Pointer,44,2816,46576,0.9765625,training_batch,,,
seed,full,PPO+Pointer,44,2832,46848,1,training_batch,,,
seed,full,PPO+Pointer,44,2848,47120,1,training_batch,,,
seed,full,PPO+Pointer,44,2864,47383,0.974609375,training_batch,,,
seed,full,PPO+Pointer,44,2880,47655,1,training_batch,,,
seed,full,PPO+Pointer,44,2896,47918,0.974609375,training_batch,,,
seed,full,PPO+Pointer,44,2912,48190,1,training_batch,,,
seed,full,PPO+Pointer,44,2928,48462,1,training_batch,,,
seed,full,PPO+Pointer,44,2944,48734,1,training_batch,,,
seed,full,PPO+Pointer,44,2960,49006,1,training_batch,,,
seed,full,PPO+Pointer,44,2976,49278,1,training_batch,,,
seed,full,PPO+Pointer,44,2992,49550,1,training_batch,,,
seed,full,PPO+Pointer,44,3000,49686,1,training_batch,,,
seed,full,PPO+Pointer,45,16,126,0.42578125,training_batch,,,
seed,full,PPO+Pointer,45,32,266,0.501953125,training_batch,,,
seed,full,PPO+Pointer,45,48,442,0.65234375,training_batch,,,
seed,full,PPO+Pointer,45,64,630,0.70703125,training_batch,,,
seed,full,PPO+Pointer,45,80,843,0.8125,training_batch,,,
seed,full,PPO+Pointer,45,96,1054,0.82421875,training_batch,,,
seed,full,PPO+Pointer,45,112,1258,0.8125,training_batch,,,
seed,full,PPO+Pointer,45,128,1476,0.857421875,training_batch,,,
seed,full,PPO+Pointer,45,144,1679,0.810546875,training_batch,,,
seed,full,PPO+Pointer,45,160,1903,0.8671875,training_batch,,,
seed,full,PPO+Pointer,45,176,2125,0.873046875,training_batch,,,
seed,full,PPO+Pointer,45,192,2362,0.9140625,training_batch,,,
seed,full,PPO+Pointer,45,208,2603,0.912109375,training_batch,,,
seed,full,PPO+Pointer,45,224,2863,0.97265625,training_batch,,,
seed,full,PPO+Pointer,45,240,3131,0.98828125,training_batch,,,
seed,full,PPO+Pointer,45,256,3399,0.9921875,training_batch,,,
seed,full,PPO+Pointer,45,272,3671,1,training_batch,,,
seed,full,PPO+Pointer,45,288,3943,1,training_batch,,,
seed,full,PPO+Pointer,45,304,4215,1,training_batch,,,
seed,full,PPO+Pointer,45,320,4485,0.9921875,training_batch,,,
seed,full,PPO+Pointer,45,336,4757,1,training_batch,,,
seed,full,PPO+Pointer,45,352,5029,1,training_batch,,,
seed,full,PPO+Pointer,45,368,5301,1,training_batch,,,
seed,full,PPO+Pointer,45,384,5573,1,training_batch,,,
seed,full,PPO+Pointer,45,400,5845,1,training_batch,,,
seed,full,PPO+Pointer,45,416,6102,0.94140625,training_batch,,,
seed,full,PPO+Pointer,45,432,6369,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,448,6638,0.986328125,training_batch,,,
seed,full,PPO+Pointer,45,464,6907,0.984375,training_batch,,,
seed,full,PPO+Pointer,45,480,7178,0.994140625,training_batch,,,
seed,full,PPO+Pointer,45,496,7450,1,training_batch,,,
seed,full,PPO+Pointer,45,512,7700,0.904296875,training_batch,,,
seed,full,PPO+Pointer,45,528,7955,0.93359375,training_batch,,,
seed,full,PPO+Pointer,45,544,8218,0.970703125,training_batch,,,
seed,full,PPO+Pointer,45,560,8482,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,576,8754,1,training_batch,,,
seed,full,PPO+Pointer,45,592,9026,1,training_batch,,,
seed,full,PPO+Pointer,45,608,9289,0.97265625,training_batch,,,
seed,full,PPO+Pointer,45,624,9561,1,training_batch,,,
seed,full,PPO+Pointer,45,640,9833,1,training_batch,,,
seed,full,PPO+Pointer,45,656,10104,0.99609375,training_batch,,,
seed,full,PPO+Pointer,45,672,10376,1,training_batch,,,
seed,full,PPO+Pointer,45,688,10639,0.97265625,training_batch,,,
seed,full,PPO+Pointer,45,704,10903,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,720,11175,1,training_batch,,,
seed,full,PPO+Pointer,45,736,11447,1,training_batch,,,
seed,full,PPO+Pointer,45,752,11711,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,768,11978,0.984375,training_batch,,,
seed,full,PPO+Pointer,45,784,12250,1,training_batch,,,
seed,full,PPO+Pointer,45,800,12522,1,training_batch,,,
seed,full,PPO+Pointer,45,816,12794,1,training_batch,,,
seed,full,PPO+Pointer,45,832,13066,1,training_batch,,,
seed,full,PPO+Pointer,45,848,13338,1,training_batch,,,
seed,full,PPO+Pointer,45,864,13601,0.97265625,training_batch,,,
seed,full,PPO+Pointer,45,880,13837,0.875,training_batch,,,
seed,full,PPO+Pointer,45,896,14077,0.876953125,training_batch,,,
seed,full,PPO+Pointer,45,912,14334,0.943359375,training_batch,,,
seed,full,PPO+Pointer,45,928,14598,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,944,14870,1,training_batch,,,
seed,full,PPO+Pointer,45,960,15142,1,training_batch,,,
seed,full,PPO+Pointer,45,976,15414,1,training_batch,,,
seed,full,PPO+Pointer,45,992,15686,1,training_batch,,,
seed,full,PPO+Pointer,45,1008,15958,1,training_batch,,,
seed,full,PPO+Pointer,45,1024,16230,1,training_batch,,,
seed,full,PPO+Pointer,45,1040,16502,1,training_batch,,,
seed,full,PPO+Pointer,45,1056,16774,1,training_batch,,,
seed,full,PPO+Pointer,45,1072,17046,1,training_batch,,,
seed,full,PPO+Pointer,45,1088,17317,0.99609375,training_batch,,,
seed,full,PPO+Pointer,45,1104,17589,1,training_batch,,,
seed,full,PPO+Pointer,45,1120,17861,1,training_batch,,,
seed,full,PPO+Pointer,45,1136,18125,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,1152,18397,1,training_batch,,,
seed,full,PPO+Pointer,45,1168,18669,1,training_batch,,,
seed,full,PPO+Pointer,45,1184,18941,1,training_batch,,,
seed,full,PPO+Pointer,45,1200,19213,1,training_batch,,,
seed,full,PPO+Pointer,45,1216,19483,0.99609375,training_batch,,,
seed,full,PPO+Pointer,45,1232,19725,0.9140625,training_batch,,,
seed,full,PPO+Pointer,45,1248,19993,0.990234375,training_batch,,,
seed,full,PPO+Pointer,45,1264,20254,0.96875,training_batch,,,
seed,full,PPO+Pointer,45,1280,20526,1,training_batch,,,
seed,full,PPO+Pointer,45,1296,20798,1,training_batch,,,
seed,full,PPO+Pointer,45,1312,21060,0.970703125,training_batch,,,
seed,full,PPO+Pointer,45,1328,21332,1,training_batch,,,
seed,full,PPO+Pointer,45,1344,21604,1,training_batch,,,
seed,full,PPO+Pointer,45,1360,21876,1,training_batch,,,
seed,full,PPO+Pointer,45,1376,22148,1,training_batch,,,
seed,full,PPO+Pointer,45,1392,22420,1,training_batch,,,
seed,full,PPO+Pointer,45,1408,22692,1,training_batch,,,
seed,full,PPO+Pointer,45,1424,22964,1,training_batch,,,
seed,full,PPO+Pointer,45,1440,23228,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,1456,23500,1,training_batch,,,
seed,full,PPO+Pointer,45,1472,23772,1,training_batch,,,
seed,full,PPO+Pointer,45,1488,24044,1,training_batch,,,
seed,full,PPO+Pointer,45,1504,24316,1,training_batch,,,
seed,full,PPO+Pointer,45,1520,24587,0.99609375,training_batch,,,
seed,full,PPO+Pointer,45,1536,24859,1,training_batch,,,
seed,full,PPO+Pointer,45,1552,25131,1,training_batch,,,
seed,full,PPO+Pointer,45,1568,25403,1,training_batch,,,
seed,full,PPO+Pointer,45,1584,25675,1,training_batch,,,
seed,full,PPO+Pointer,45,1600,25947,1,training_batch,,,
seed,full,PPO+Pointer,45,1616,26195,0.916015625,training_batch,,,
seed,full,PPO+Pointer,45,1632,26467,1,training_batch,,,
seed,full,PPO+Pointer,45,1648,26739,1,training_batch,,,
seed,full,PPO+Pointer,45,1664,27011,1,training_batch,,,
seed,full,PPO+Pointer,45,1680,27283,1,training_batch,,,
seed,full,PPO+Pointer,45,1696,27555,1,training_batch,,,
seed,full,PPO+Pointer,45,1712,27783,0.8359375,training_batch,,,
seed,full,PPO+Pointer,45,1728,28055,1,training_batch,,,
seed,full,PPO+Pointer,45,1744,28327,1,training_batch,,,
seed,full,PPO+Pointer,45,1760,28599,1,training_batch,,,
seed,full,PPO+Pointer,45,1776,28871,1,training_batch,,,
seed,full,PPO+Pointer,45,1792,29143,1,training_batch,,,
seed,full,PPO+Pointer,45,1808,29415,1,training_batch,,,
seed,full,PPO+Pointer,45,1824,29687,1,training_batch,,,
seed,full,PPO+Pointer,45,1840,29959,1,training_batch,,,
seed,full,PPO+Pointer,45,1856,30211,0.9296875,training_batch,,,
seed,full,PPO+Pointer,45,1872,30473,0.970703125,training_batch,,,
seed,full,PPO+Pointer,45,1888,30745,1,training_batch,,,
seed,full,PPO+Pointer,45,1904,31017,1,training_batch,,,
seed,full,PPO+Pointer,45,1920,31289,1,training_batch,,,
seed,full,PPO+Pointer,45,1936,31561,1,training_batch,,,
seed,full,PPO+Pointer,45,1952,31833,1,training_batch,,,
seed,full,PPO+Pointer,45,1968,32105,1,training_batch,,,
seed,full,PPO+Pointer,45,1984,32377,1,training_batch,,,
seed,full,PPO+Pointer,45,2000,32649,1,training_batch,,,
seed,full,PPO+Pointer,45,2016,32921,1,training_batch,,,
seed,full,PPO+Pointer,45,2032,33185,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2048,33457,1,training_batch,,,
seed,full,PPO+Pointer,45,2064,33729,1,training_batch,,,
seed,full,PPO+Pointer,45,2080,34001,1,training_batch,,,
seed,full,PPO+Pointer,45,2096,34273,1,training_batch,,,
seed,full,PPO+Pointer,45,2112,34545,1,training_batch,,,
seed,full,PPO+Pointer,45,2128,34817,1,training_batch,,,
seed,full,PPO+Pointer,45,2144,35078,0.96875,training_batch,,,
seed,full,PPO+Pointer,45,2160,35349,0.99609375,training_batch,,,
seed,full,PPO+Pointer,45,2176,35621,1,training_batch,,,
seed,full,PPO+Pointer,45,2192,35893,1,training_batch,,,
seed,full,PPO+Pointer,45,2208,36152,0.962890625,training_batch,,,
seed,full,PPO+Pointer,45,2224,36386,0.86328125,training_batch,,,
seed,full,PPO+Pointer,45,2240,36599,0.783203125,training_batch,,,
seed,full,PPO+Pointer,45,2256,36824,0.818359375,training_batch,,,
seed,full,PPO+Pointer,45,2272,37088,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2288,37360,1,training_batch,,,
seed,full,PPO+Pointer,45,2304,37632,1,training_batch,,,
seed,full,PPO+Pointer,45,2320,37904,1,training_batch,,,
seed,full,PPO+Pointer,45,2336,38176,1,training_batch,,,
seed,full,PPO+Pointer,45,2352,38447,0.998046875,training_batch,,,
seed,full,PPO+Pointer,45,2368,38719,1,training_batch,,,
seed,full,PPO+Pointer,45,2384,38991,1,training_batch,,,
seed,full,PPO+Pointer,45,2400,39253,0.970703125,training_batch,,,
seed,full,PPO+Pointer,45,2416,39525,1,training_batch,,,
seed,full,PPO+Pointer,45,2432,39797,1,training_batch,,,
seed,full,PPO+Pointer,45,2448,40069,1,training_batch,,,
seed,full,PPO+Pointer,45,2464,40322,0.931640625,training_batch,,,
seed,full,PPO+Pointer,45,2480,40556,0.859375,training_batch,,,
seed,full,PPO+Pointer,45,2496,40809,0.92578125,training_batch,,,
seed,full,PPO+Pointer,45,2512,41057,0.9140625,training_batch,,,
seed,full,PPO+Pointer,45,2528,41304,0.91015625,training_batch,,,
seed,full,PPO+Pointer,45,2544,41576,1,training_batch,,,
seed,full,PPO+Pointer,45,2560,41848,1,training_batch,,,
seed,full,PPO+Pointer,45,2576,42120,1,training_batch,,,
seed,full,PPO+Pointer,45,2592,42384,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2608,42648,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2624,42920,1,training_batch,,,
seed,full,PPO+Pointer,45,2640,43184,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2656,43456,1,training_batch,,,
seed,full,PPO+Pointer,45,2672,43728,1,training_batch,,,
seed,full,PPO+Pointer,45,2688,44000,1,training_batch,,,
seed,full,PPO+Pointer,45,2704,44261,0.962890625,training_batch,,,
seed,full,PPO+Pointer,45,2720,44533,1,training_batch,,,
seed,full,PPO+Pointer,45,2736,44805,1,training_batch,,,
seed,full,PPO+Pointer,45,2752,45077,1,training_batch,,,
seed,full,PPO+Pointer,45,2768,45341,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2784,45613,1,training_batch,,,
seed,full,PPO+Pointer,45,2800,45885,1,training_batch,,,
seed,full,PPO+Pointer,45,2816,46157,1,training_batch,,,
seed,full,PPO+Pointer,45,2832,46429,1,training_batch,,,
seed,full,PPO+Pointer,45,2848,46701,1,training_batch,,,
seed,full,PPO+Pointer,45,2864,46965,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2880,47237,1,training_batch,,,
seed,full,PPO+Pointer,45,2896,47509,1,training_batch,,,
seed,full,PPO+Pointer,45,2912,47781,1,training_batch,,,
seed,full,PPO+Pointer,45,2928,48053,1,training_batch,,,
seed,full,PPO+Pointer,45,2944,48317,0.9765625,training_batch,,,
seed,full,PPO+Pointer,45,2960,48589,1,training_batch,,,
seed,full,PPO+Pointer,45,2976,48861,1,training_batch,,,
seed,full,PPO+Pointer,45,2992,49133,1,training_batch,,,
seed,full,PPO+Pointer,45,3000,49253,0.875,training_batch,,,
seed,full,PPO+Pointer,46,16,117,0.392578125,training_batch,,,
seed,full,PPO+Pointer,46,32,263,0.515625,training_batch,,,
seed,full,PPO+Pointer,46,48,456,0.7265625,training_batch,,,
seed,full,PPO+Pointer,46,64,672,0.830078125,training_batch,,,
seed,full,PPO+Pointer,46,80,887,0.81640625,training_batch,,,
seed,full,PPO+Pointer,46,96,1110,0.84375,training_batch,,,
seed,full,PPO+Pointer,46,112,1342,0.892578125,training_batch,,,
