record_type,model,training_seed,episodes_seen,environment_interactions,safe_weighted_coverage,median,q25,q75,validation_mode,validation_instance_count,validation_instances_hash,source_path,source_sha256
seed,a2c_pointer,45,628,3990,0.474730725623583,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,788,5215,0.487638180272109,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,948,6565,0.497968631897203,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1000,7004,0.497679280045351,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1096,7839,0.496545493197279,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1256,9234,0.484965513983371,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1416,10627,0.496669501133787,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1500,11339,0.497714710884354,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1564,11867,0.498967781557067,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1724,13264,0.498300500755858,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,1884,14701,0.500436980347694,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2000,15720,0.495670351473923,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2032,16009,0.495323129251701,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2192,17490,0.498428051776266,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2352,18932,0.497648573318216,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2500,20290,0.497987528344671,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2660,21784,0.498785903250189,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2820,23107,0.487743291761149,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,2980,24485,0.501405423280423,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,3000,24665,0.501405423280423,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,46,16,78,0.390263605442177,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,160,902,0.435982379062736,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,250,1491,0.446575018896447,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,314,1902,0.448445767195767,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,474,2953,0.45270101095994,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,500,3121,0.454510345804989,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,628,4055,0.460866638321995,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,788,5314,0.479365079365079,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,948,6651,0.483986441798942,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1000,7043,0.487901549508692,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1096,7867,0.488919595616024,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1256,9297,0.495357379062736,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1416,10699,0.494555461073318,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1500,11456,0.498366638321995,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1564,12001,0.499585459183673,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1724,13394,0.487870842781557,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,1884,14751,0.491183626228269,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2000,15761,0.501166855631141,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2032,16069,0.50141369047619,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2192,17505,0.495303051776266,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2352,19016,0.49859339569161,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2500,20379,0.496084892290249,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2660,21937,0.492362292139078,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2820,23463,0.498004062736206,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,2980,24915,0.496538407029478,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
seed,a2c_pointer,46,3000,25104,0.49604473733938,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed46_3000ep/training_metrics.jsonl,47afb18808f50581223846de7dcb5ad60fb5ff058386e48d05acca3070b4733f
summary,a2c_pointer,,16,,,0.28245346749811,0.24593962585034,0.283955735071806,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,160,,,0.422428902116402,0.415715939153439,0.425812547241119,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,250,,,0.438525132275132,0.435786328420257,0.446575018896447,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,314,,,0.448445767195767,0.44306854686319,0.449383503401361,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,474,,,0.4557350718065,0.45270101095994,0.464905753968254,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,500,,,0.457409769463341,0.454510345804989,0.46343183106576,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,628,,,0.466954837490552,0.460866638321995,0.474730725623583,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,788,,,0.479365079365079,0.474284297052154,0.487638180272109,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,948,,,0.492594954648526,0.483986441798942,0.495068027210884,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1000,,,0.489023526077097,0.487901549508692,0.494312169312169,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1096,,,0.496545493197279,0.488919595616024,0.496669501133787,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1256,,,0.495357379062736,0.485833569538927,0.495828609221466,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1416,,,0.494555461073318,0.494323979591837,0.495562877928949,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1500,,,0.498366638321995,0.497714710884354,0.499825207860922,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1564,,,0.498967781557067,0.497100576341648,0.499585459183673,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1724,,,0.496399045729403,0.494618055555555,0.496630527210884,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,1884,,,0.498428051776266,0.494998346560846,0.50021022297808,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2000,,,0.498080829554044,0.497779667422524,0.499180366591081,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2032,,,0.499646872637944,0.498276880196523,0.499927957294029,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2192,,,0.498428051776266,0.497837537792895,0.501201105442177,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2352,,,0.50021376606198,0.49859339569161,0.500950727513228,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2500,,,0.497987528344671,0.497170256991685,0.499890164399093,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2660,,,0.498674886621315,0.497340325018896,0.498785903250189,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2820,,,0.498004062736206,0.493872826908541,0.501146778155707,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,2980,,,0.501405423280423,0.496538407029478,0.501420776643991,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
summary,a2c_pointer,,3000,,,0.498053665910809,0.49604473733938,0.501405423280423,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,derived_from_five_seed_rows_at_same_recorded_episode,
seed,traditional_ppo,42,16,66,0.234195483749055,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,160,765,0.258707719198791,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,250,1237,0.25124716553288,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,314,1592,0.262000425170068,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,474,2536,0.265212821239607,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,500,2705,0.261884684429327,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,628,3482,0.260827664399093,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,788,4468,0.266195436507936,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,948,5464,0.268453561980348,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,1000,5777,0.271380149281935,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,1096,6328,0.265222269463341,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,1256,7294,0.259502551020408,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
