episodes_seen,mean_weighted_coverage,median,model,q25,q75,record_type,training_seed
1532.0,0.4296875,,no_resource_shaping,,,seed,45.0
1548.0,0.4489795918367346,,no_resource_shaping,,,seed,45.0
1564.0,0.46484375,,no_resource_shaping,,,seed,45.0
1580.0,0.4890625,,no_resource_shaping,,,seed,45.0
1596.0,0.4311224489795918,,no_resource_shaping,,,seed,45.0
1612.0,0.541015625,,no_resource_shaping,,,seed,45.0
1628.0,0.4828125,,no_resource_shaping,,,seed,45.0
1644.0,0.4221938775510204,,no_resource_shaping,,,seed,45.0
1660.0,0.4453125,,no_resource_shaping,,,seed,45.0
1676.0,0.45625,,no_resource_shaping,,,seed,45.0
1692.0,0.4349489795918367,,no_resource_shaping,,,seed,45.0
1708.0,0.357421875,,no_resource_shaping,,,seed,45.0
1724.0,0.4734375,,no_resource_shaping,,,seed,45.0
1740.0,0.485969387755102,,no_resource_shaping,,,seed,45.0
1756.0,0.431640625,,no_resource_shaping,,,seed,45.0
1772.0,0.3703125,,no_resource_shaping,,,seed,45.0
1788.0,0.4846938775510204,,no_resource_shaping,,,seed,45.0
1804.0,0.439453125,,no_resource_shaping,,,seed,45.0
1820.0,0.4796875,,no_resource_shaping,,,seed,45.0
1836.0,0.4375,,no_resource_shaping,,,seed,45.0
1852.0,0.474609375,,no_resource_shaping,,,seed,45.0
1868.0,0.4453125,,no_resource_shaping,,,seed,45.0
1884.0,0.4642857142857143,,no_resource_shaping,,,seed,45.0
1900.0,0.498046875,,no_resource_shaping,,,seed,45.0
1916.0,0.421875,,no_resource_shaping,,,seed,45.0
1932.0,0.4107142857142857,,no_resource_shaping,,,seed,45.0
1948.0,0.46484375,,no_resource_shaping,,,seed,45.0
1964.0,0.48125,,no_resource_shaping,,,seed,45.0
1980.0,0.4795918367346939,,no_resource_shaping,,,seed,45.0
1996.0,0.443359375,,no_resource_shaping,,,seed,45.0
2000.0,0.425,,no_resource_shaping,,,seed,45.0
2016.0,0.4757653061224489,,no_resource_shaping,,,seed,45.0
2032.0,0.359375,,no_resource_shaping,,,seed,45.0
2048.0,0.5,,no_resource_shaping,,,seed,45.0
2064.0,0.4400510204081632,,no_resource_shaping,,,seed,45.0
2080.0,0.419921875,,no_resource_shaping,,,seed,45.0
2096.0,0.415625,,no_resource_shaping,,,seed,45.0
2112.0,0.4948979591836734,,no_resource_shaping,,,seed,45.0
2128.0,0.462890625,,no_resource_shaping,,,seed,45.0
2144.0,0.4828125,,no_resource_shaping,,,seed,45.0
2160.0,0.4170918367346938,,no_resource_shaping,,,seed,45.0
2176.0,0.529296875,,no_resource_shaping,,,seed,45.0
2192.0,0.4125,,no_resource_shaping,,,seed,45.0
2208.0,0.5,,no_resource_shaping,,,seed,45.0
2224.0,0.5625,,no_resource_shaping,,,seed,45.0
2240.0,0.3984375,,no_resource_shaping,,,seed,45.0
2256.0,0.4604591836734694,,no_resource_shaping,,,seed,45.0
2272.0,0.4296875,,no_resource_shaping,,,seed,45.0
2288.0,0.4921875,,no_resource_shaping,,,seed,45.0
2304.0,0.4260204081632653,,no_resource_shaping,,,seed,45.0
2320.0,0.427734375,,no_resource_shaping,,,seed,45.0
2336.0,0.4265625,,no_resource_shaping,,,seed,45.0
2352.0,0.4158163265306123,,no_resource_shaping,,,seed,45.0
2368.0,0.552734375,,no_resource_shaping,,,seed,45.0
2384.0,0.4812499999999999,,no_resource_shaping,,,seed,45.0
2400.0,0.4285714285714285,,no_resource_shaping,,,seed,45.0
2416.0,0.546875,,no_resource_shaping,,,seed,45.0
2432.0,0.4984375,,no_resource_shaping,,,seed,45.0
2448.0,0.4400510204081632,,no_resource_shaping,,,seed,45.0
2464.0,0.439453125,,no_resource_shaping,,,seed,45.0
2480.0,0.4734374999999999,,no_resource_shaping,,,seed,45.0
2496.0,0.4426020408163265,,no_resource_shaping,,,seed,45.0
2500.0,0.5,,no_resource_shaping,,,seed,45.0
2516.0,0.4765625,,no_resource_shaping,,,seed,45.0
2532.0,0.409438775510204,,no_resource_shaping,,,seed,45.0
2548.0,0.486328125,,no_resource_shaping,,,seed,45.0
2564.0,0.4796874999999999,,no_resource_shaping,,,seed,45.0
2580.0,0.4630102040816327,,no_resource_shaping,,,seed,45.0
2596.0,0.537109375,,no_resource_shaping,,,seed,45.0
2612.0,0.4375,,no_resource_shaping,,,seed,45.0
2628.0,0.4668367346938775,,no_resource_shaping,,,seed,45.0
2644.0,0.40234375,,no_resource_shaping,,,seed,45.0
2660.0,0.4828125,,no_resource_shaping,,,seed,45.0
2676.0,0.5025510204081634,,no_resource_shaping,,,seed,45.0
2692.0,0.53125,,no_resource_shaping,,,seed,45.0
2708.0,0.475,,no_resource_shaping,,,seed,45.0
2724.0,0.4655612244897959,,no_resource_shaping,,,seed,45.0
2740.0,0.51171875,,no_resource_shaping,,,seed,45.0
2756.0,0.4875,,no_resource_shaping,,,seed,45.0
2772.0,0.4795918367346938,,no_resource_shaping,,,seed,45.0
2788.0,0.455078125,,no_resource_shaping,,,seed,45.0
2804.0,0.4671875,,no_resource_shaping,,,seed,45.0
2820.0,0.3635204081632653,,no_resource_shaping,,,seed,45.0
2836.0,0.423828125,,no_resource_shaping,,,seed,45.0
2852.0,0.525,,no_resource_shaping,,,seed,45.0
2868.0,0.475765306122449,,no_resource_shaping,,,seed,45.0
2884.0,0.537109375,,no_resource_shaping,,,seed,45.0
2900.0,0.49375,,no_resource_shaping,,,seed,45.0
2916.0,0.3839285714285714,,no_resource_shaping,,,seed,45.0
2932.0,0.4453125,,no_resource_shaping,,,seed,45.0
2948.0,0.4546875,,no_resource_shaping,,,seed,45.0
2964.0,0.4936224489795918,,no_resource_shaping,,,seed,45.0
2980.0,0.521484375,,no_resource_shaping,,,seed,45.0
2996.0,0.453125,,no_resource_shaping,,,seed,45.0
3000.0,0.5051020408163265,,no_resource_shaping,,,seed,45.0
16.0,0.236328125,,no_resource_shaping,,,seed,46.0
32.0,0.234375,,no_resource_shaping,,,seed,46.0
48.0,0.25,,no_resource_shaping,,,seed,46.0
64.0,0.39453125,,no_resource_shaping,,,seed,46.0
80.0,0.3046875,,no_resource_shaping,,,seed,46.0
96.0,0.2895408163265306,,no_resource_shaping,,,seed,46.0
112.0,0.392578125,,no_resource_shaping,,,seed,46.0
128.0,0.3374999999999999,,no_resource_shaping,,,seed,46.0
144.0,0.3903061224489795,,no_resource_shaping,,,seed,46.0
160.0,0.40625,,no_resource_shaping,,,seed,46.0
176.0,0.36875,,no_resource_shaping,,,seed,46.0
192.0,0.399234693877551,,no_resource_shaping,,,seed,46.0
208.0,0.474609375,,no_resource_shaping,,,seed,46.0
224.0,0.4171875,,no_resource_shaping,,,seed,46.0
240.0,0.4158163265306122,,no_resource_shaping,,,seed,46.0
250.0,0.4875,,no_resource_shaping,,,seed,46.0
266.0,0.4328125,,no_resource_shaping,,,seed,46.0
282.0,0.4426020408163265,,no_resource_shaping,,,seed,46.0
298.0,0.369140625,,no_resource_shaping,,,seed,46.0
314.0,0.4703125,,no_resource_shaping,,,seed,46.0
330.0,0.3545918367346938,,no_resource_shaping,,,seed,46.0
346.0,0.458984375,,no_resource_shaping,,,seed,46.0
362.0,0.4015625,,no_resource_shaping,,,seed,46.0
378.0,0.4349489795918367,,no_resource_shaping,,,seed,46.0
394.0,0.451171875,,no_resource_shaping,,,seed,46.0
410.0,0.41875,,no_resource_shaping,,,seed,46.0
426.0,0.3966836734693877,,no_resource_shaping,,,seed,46.0
442.0,0.369140625,,no_resource_shaping,,,seed,46.0
458.0,0.39375,,no_resource_shaping,,,seed,46.0
474.0,0.3915816326530612,,no_resource_shaping,,,seed,46.0
490.0,0.462890625,,no_resource_shaping,,,seed,46.0
500.0,0.45,,no_resource_shaping,,,seed,46.0
516.0,0.4706632653061224,,no_resource_shaping,,,seed,46.0
532.0,0.505859375,,no_resource_shaping,,,seed,46.0
548.0,0.4375,,no_resource_shaping,,,seed,46.0
564.0,0.4119897959183674,,no_resource_shaping,,,seed,46.0
580.0,0.43359375,,no_resource_shaping,,,seed,46.0
596.0,0.4703125,,no_resource_shaping,,,seed,46.0
612.0,0.4375,,no_resource_shaping,,,seed,46.0
628.0,0.43359375,,no_resource_shaping,,,seed,46.0
644.0,0.5171875,,no_resource_shaping,,,seed,46.0
660.0,0.4528061224489795,,no_resource_shaping,,,seed,46.0
676.0,0.490234375,,no_resource_shaping,,,seed,46.0
692.0,0.45,,no_resource_shaping,,,seed,46.0
708.0,0.4540816326530612,,no_resource_shaping,,,seed,46.0
724.0,0.513671875,,no_resource_shaping,,,seed,46.0
740.0,0.5,,no_resource_shaping,,,seed,46.0
756.0,0.4323979591836734,,no_resource_shaping,,,seed,46.0
772.0,0.470703125,,no_resource_shaping,,,seed,46.0
788.0,0.4656249999999999,,no_resource_shaping,,,seed,46.0
804.0,0.3711734693877551,,no_resource_shaping,,,seed,46.0
820.0,0.431640625,,no_resource_shaping,,,seed,46.0
836.0,0.4453125,,no_resource_shaping,,,seed,46.0
852.0,0.4540816326530612,,no_resource_shaping,,,seed,46.0
868.0,0.484375,,no_resource_shaping,,,seed,46.0
884.0,0.4625,,no_resource_shaping,,,seed,46.0
900.0,0.4706632653061224,,no_resource_shaping,,,seed,46.0
916.0,0.443359375,,no_resource_shaping,,,seed,46.0
932.0,0.4453125,,no_resource_shaping,,,seed,46.0
948.0,0.4183673469387755,,no_resource_shaping,,,seed,46.0
964.0,0.41796875,,no_resource_shaping,,,seed,46.0
980.0,0.4765625,,no_resource_shaping,,,seed,46.0
996.0,0.4158163265306122,,no_resource_shaping,,,seed,46.0
1000.0,0.515625,,no_resource_shaping,,,seed,46.0
1016.0,0.521875,,no_resource_shaping,,,seed,46.0
1032.0,0.4604591836734694,,no_resource_shaping,,,seed,46.0
1048.0,0.49609375,,no_resource_shaping,,,seed,46.0
1064.0,0.4343749999999999,,no_resource_shaping,,,seed,46.0
1080.0,0.5012755102040816,,no_resource_shaping,,,seed,46.0
1096.0,0.513671875,,no_resource_shaping,,,seed,46.0
1112.0,0.4203125,,no_resource_shaping,,,seed,46.0
1128.0,0.5102040816326531,,no_resource_shaping,,,seed,46.0
1144.0,0.517578125,,no_resource_shaping,,,seed,46.0
1160.0,0.5109375,,no_resource_shaping,,,seed,46.0
1176.0,0.4553571428571428,,no_resource_shaping,,,seed,46.0
1192.0,0.47265625,,no_resource_shaping,,,seed,46.0
1208.0,0.4796875,,no_resource_shaping,,,seed,46.0
1224.0,0.4464285714285714,,no_resource_shaping,,,seed,46.0
1240.0,0.541015625,,no_resource_shaping,,,seed,46.0
1256.0,0.490625,,no_resource_shaping,,,seed,46.0
1272.0,0.4821428571428571,,no_resource_shaping,,,seed,46.0
1288.0,0.458984375,,no_resource_shaping,,,seed,46.0
1304.0,0.4734375,,no_resource_shaping,,,seed,46.0
1320.0,0.4107142857142857,,no_resource_shaping,,,seed,46.0
1336.0,0.466796875,,no_resource_shaping,,,seed,46.0
1352.0,0.4265624999999999,,no_resource_shaping,,,seed,46.0
1368.0,0.475765306122449,,no_resource_shaping,,,seed,46.0
1384.0,0.388671875,,no_resource_shaping,,,seed,46.0
1400.0,0.4765625,,no_resource_shaping,,,seed,46.0
1416.0,0.4464285714285714,,no_resource_shaping,,,seed,46.0
1432.0,0.447265625,,no_resource_shaping,,,seed,46.0
1448.0,0.5421875,,no_resource_shaping,,,seed,46.0
1464.0,0.4464285714285714,,no_resource_shaping,,,seed,46.0
1480.0,0.580078125,,no_resource_shaping,,,seed,46.0
1496.0,0.4609375,,no_resource_shaping,,,seed,46.0
1500.0,0.4540816326530612,,no_resource_shaping,,,seed,46.0
1516.0,0.4453125,,no_resource_shaping,,,seed,46.0
1532.0,0.4625,,no_resource_shaping,,,seed,46.0
1548.0,0.451530612244898,,no_resource_shaping,,,seed,46.0
1564.0,0.482421875,,no_resource_shaping,,,seed,46.0
1580.0,0.4937499999999999,,no_resource_shaping,,,seed,46.0
1596.0,0.4566326530612244,,no_resource_shaping,,,seed,46.0
1612.0,0.533203125,,no_resource_shaping,,,seed,46.0
1628.0,0.5218750000000001,,no_resource_shaping,,,seed,46.0
1644.0,0.4030612244897958,,no_resource_shaping,,,seed,46.0
1660.0,0.505859375,,no_resource_shaping,,,seed,46.0
1676.0,0.4265624999999999,,no_resource_shaping,,,seed,46.0
1692.0,0.4693877551020408,,no_resource_shaping,,,seed,46.0
1708.0,0.47265625,,no_resource_shaping,,,seed,46.0
1724.0,0.4734375,,no_resource_shaping,,,seed,46.0
1740.0,0.4872448979591837,,no_resource_shaping,,,seed,46.0
1756.0,0.484375,,no_resource_shaping,,,seed,46.0
1772.0,0.440625,,no_resource_shaping,,,seed,46.0
1788.0,0.4681122448979591,,no_resource_shaping,,,seed,46.0
1804.0,0.556640625,,no_resource_shaping,,,seed,46.0
1820.0,0.465625,,no_resource_shaping,,,seed,46.0
1836.0,0.4362244897959184,,no_resource_shaping,,,seed,46.0
1852.0,0.38671875,,no_resource_shaping,,,seed,46.0
1868.0,0.5531249999999999,,no_resource_shaping,,,seed,46.0
1884.0,0.4961734693877551,,no_resource_shaping,,,seed,46.0
1900.0,0.53125,,no_resource_shaping,,,seed,46.0
1916.0,0.478125,,no_resource_shaping,,,seed,46.0
1932.0,0.4005102040816326,,no_resource_shaping,,,seed,46.0
1948.0,0.48828125,,no_resource_shaping,,,seed,46.0
1964.0,0.4953125,,no_resource_shaping,,,seed,46.0
1980.0,0.3877551020408163,,no_resource_shaping,,,seed,46.0
1996.0,0.40625,,no_resource_shaping,,,seed,46.0
2000.0,0.6124999999999999,,no_resource_shaping,,,seed,46.0
2016.0,0.4936224489795918,,no_resource_shaping,,,seed,46.0
2032.0,0.505859375,,no_resource_shaping,,,seed,46.0
2048.0,0.4234375,,no_resource_shaping,,,seed,46.0
2064.0,0.4719387755102041,,no_resource_shaping,,,seed,46.0
2080.0,0.50390625,,no_resource_shaping,,,seed,46.0
2096.0,0.44375,,no_resource_shaping,,,seed,46.0
2112.0,0.4732142857142857,,no_resource_shaping,,,seed,46.0
2128.0,0.443359375,,no_resource_shaping,,,seed,46.0
2144.0,0.428125,,no_resource_shaping,,,seed,46.0
2160.0,0.4515306122448979,,no_resource_shaping,,,seed,46.0
2176.0,0.458984375,,no_resource_shaping,,,seed,46.0
2192.0,0.4468749999999999,,no_resource_shaping,,,seed,46.0
2208.0,0.3928571428571429,,no_resource_shaping,,,seed,46.0
2224.0,0.462890625,,no_resource_shaping,,,seed,46.0
2240.0,0.5453125000000001,,no_resource_shaping,,,seed,46.0
2256.0,0.4630102040816326,,no_resource_shaping,,,seed,46.0
2272.0,0.482421875,,no_resource_shaping,,,seed,46.0
2288.0,0.5078125,,no_resource_shaping,,,seed,46.0
2304.0,0.4923469387755102,,no_resource_shaping,,,seed,46.0
2320.0,0.525390625,,no_resource_shaping,,,seed,46.0
2336.0,0.5171875,,no_resource_shaping,,,seed,46.0
2352.0,0.4579081632653061,,no_resource_shaping,,,seed,46.0
2368.0,0.525390625,,no_resource_shaping,,,seed,46.0
2384.0,0.44375,,no_resource_shaping,,,seed,46.0
2400.0,0.4272959183673469,,no_resource_shaping,,,seed,46.0
2416.0,0.46484375,,no_resource_shaping,,,seed,46.0
2432.0,0.459375,,no_resource_shaping,,,seed,46.0
2448.0,0.3979591836734694,,no_resource_shaping,,,seed,46.0
2464.0,0.486328125,,no_resource_shaping,,,seed,46.0
2480.0,0.4296875,,no_resource_shaping,,,seed,46.0
2496.0,0.4477040816326531,,no_resource_shaping,,,seed,46.0
2500.0,0.46875,,no_resource_shaping,,,seed,46.0
2516.0,0.4031249999999999,,no_resource_shaping,,,seed,46.0
2532.0,0.4502551020408163,,no_resource_shaping,,,seed,46.0
2548.0,0.423828125,,no_resource_shaping,,,seed,46.0
2564.0,0.525,,no_resource_shaping,,,seed,46.0
2580.0,0.4668367346938775,,no_resource_shaping,,,seed,46.0
2596.0,0.52734375,,no_resource_shaping,,,seed,46.0
2612.0,0.50625,,no_resource_shaping,,,seed,46.0
2628.0,0.4681122448979591,,no_resource_shaping,,,seed,46.0
2644.0,0.482421875,,no_resource_shaping,,,seed,46.0
2660.0,0.4796874999999999,,no_resource_shaping,,,seed,46.0
2676.0,0.4719387755102041,,no_resource_shaping,,,seed,46.0
2692.0,0.50390625,,no_resource_shaping,,,seed,46.0
2708.0,0.4,,no_resource_shaping,,,seed,46.0
2724.0,0.4375,,no_resource_shaping,,,seed,46.0
2740.0,0.53125,,no_resource_shaping,,,seed,46.0
2756.0,0.4375,,no_resource_shaping,,,seed,46.0
2772.0,0.4298469387755103,,no_resource_shaping,,,seed,46.0
2788.0,0.53515625,,no_resource_shaping,,,seed,46.0
2804.0,0.4499999999999999,,no_resource_shaping,,,seed,46.0
2820.0,0.4017857142857143,,no_resource_shaping,,,seed,46.0
2836.0,0.46875,,no_resource_shaping,,,seed,46.0
2852.0,0.5125,,no_resource_shaping,,,seed,46.0
2868.0,0.4642857142857143,,no_resource_shaping,,,seed,46.0
2884.0,0.400390625,,no_resource_shaping,,,seed,46.0
2900.0,0.4546874999999999,,no_resource_shaping,,,seed,46.0
2916.0,0.4706632653061224,,no_resource_shaping,,,seed,46.0
2932.0,0.521484375,,no_resource_shaping,,,seed,46.0
2948.0,0.4546875,,no_resource_shaping,,,seed,46.0
2964.0,0.4221938775510204,,no_resource_shaping,,,seed,46.0
2980.0,0.470703125,,no_resource_shaping,,,seed,46.0
2996.0,0.4484375,,no_resource_shaping,,,seed,46.0
3000.0,0.4744897959183673,,no_resource_shaping,,,seed,46.0
0.0,,0.224609375,no_resource_shaping,0.21484375,0.236328125,summary,
20.0,,0.21728515625,no_resource_shaping,0.2119140625,0.23349609375,summary,
40.0,,0.2138711734693877,no_resource_shaping,0.2112563775510204,0.2362244897959183,summary,
60.0,,0.2906867825255101,no_resource_shaping,0.2663524394132653,0.3269989636479591,summary,
80.0,,0.3109375,no_resource_shaping,0.3046875,0.3312499999999999,summary,
100.0,,0.2870495854591837,no_resource_shaping,0.2852459343112244,0.315300143494898,summary,
120.0,,0.3509765625,no_resource_shaping,0.3384765625,0.3650390624999999,summary,
140.0,,0.3771045918367346,no_resource_shaping,0.3381377551020408,0.3776147959183673,summary,
160.0,,0.40625,no_resource_shaping,0.392578125,0.41796875,summary,
180.0,,0.3759486607142857,no_resource_shaping,0.3677614795918367,0.3763711734693877,summary,
200.0,,0.4158960459183673,no_resource_shaping,0.4099370216836734,0.4220145089285714,summary,
220.0,,0.41513671875,no_resource_shaping,0.4125,0.4249023437499999,summary,
240.0,,0.3788265306122449,no_resource_shaping,0.3724489795918367,0.4158163265306122,summary,
260.0,,0.431640625,no_resource_shaping,0.426171875,0.4410156249999999,summary,
280.0,,0.4003069196428572,no_resource_shaping,0.3709263392857143,0.4069196428571428,summary,
300.0,,0.454248046875,no_resource_shaping,0.427294921875,0.459521484375,summary,
320.0,,0.4005899234693878,no_resource_shaping,0.3860809948979591,0.4269172512755102,summary,
340.0,,0.4468072385204081,no_resource_shaping,0.4383270886479591,0.4535684390943877,summary,
360.0,,0.45185546875,no_resource_shaping,0.416650390625,0.4580078125,summary,
380.0,,0.4453125,no_resource_shaping,0.4369768415178571,0.4464983258928571,summary,
400.0,,0.439013671875,no_resource_shaping,0.436181640625,0.455078125,summary,
420.0,,0.4457987882653061,no_resource_shaping,0.4390465561224489,0.4465959821428571,summary,
440.0,,0.4522879464285714,no_resource_shaping,0.4074906329719387,0.4555464764030612,summary,
460.0,,0.3999043367346939,no_resource_shaping,0.3934789540816326,0.468993144132653,summary,
480.0,,0.4183225047831632,no_resource_shaping,0.4147052375637755,0.4355568399234694,summary,
500.0,,0.4725,no_resource_shaping,0.45,0.5075,summary,
520.0,,0.4619439572704081,no_resource_shaping,0.4387854751275509,0.4640166613520409,summary,
540.0,,0.4548828125,no_resource_shaping,0.4541015625,0.4716796875,summary,
560.0,,0.455078125,no_resource_shaping,0.426139987244898,0.4559948979591837,summary,
580.0,,0.458984375,no_resource_shaping,0.439453125,0.46484375,summary,
600.0,,0.4606265943877551,no_resource_shaping,0.4464604591836735,0.462109375,summary,
620.0,,0.4663384885204081,no_resource_shaping,0.435546875,0.4689094387755102,summary,
640.0,,0.4697265625,no_resource_shaping,0.4534179687499999,0.488671875,summary,
660.0,,0.4502551020408163,no_resource_shaping,0.4298469387755101,0.4528061224489795,summary,
680.0,,0.48017578125,no_resource_shaping,0.4751953125,0.5107421875,summary,
700.0,,0.4520408163265306,no_resource_shaping,0.4233258928571428,0.4597098214285714,summary,
720.0,,0.4800502232142857,no_resource_shaping,0.4367327008928571,0.4987743144132653,summary,
740.0,,0.4984375,no_resource_shaping,0.490625,0.5,summary,
760.0,,0.4420938297193877,no_resource_shaping,0.4419742506377551,0.4497867506377551,summary,
780.0,,0.4734375,no_resource_shaping,0.4681640625,0.4759765625,summary,
800.0,,0.4144610969387755,no_resource_shaping,0.3947863520408163,0.4283641581632653,summary,
820.0,,0.431640625,no_resource_shaping,0.4296875,0.4765625,summary,
840.0,,0.4475047831632653,no_resource_shaping,0.4325015943877551,0.4806361607142857,summary,
860.0,,0.4498764349489796,no_resource_shaping,0.4322783801020408,0.4620535714285714,summary,
880.0,,0.4533203125,no_resource_shaping,0.43154296875,0.46796875,summary,
900.0,,0.4272959183673469,no_resource_shaping,0.4017857142857143,0.4591836734693877,summary,
920.0,,0.44384765625,no_resource_shaping,0.419140625,0.47314453125,summary,
940.0,,0.407796556122449,no_resource_shaping,0.407079081632653,0.4318399234693877,summary,
960.0,,0.4336834343112244,no_resource_shaping,0.4180683992346938,0.4548090720663265,summary,
980.0,,0.45,no_resource_shaping,0.434375,0.4625,summary,
1000.0,,0.515625,no_resource_shaping,0.5078125,0.53125,summary,
1020.0,,0.4417490433673469,no_resource_shaping,0.4321667729591837,0.4740194515306122,summary,
1040.0,,0.4522480867346938,no_resource_shaping,0.4490991709183674,0.4605389030612244,summary,
1060.0,,0.43896484375,no_resource_shaping,0.430078125,0.4498046874999999,summary,
1080.0,,0.4642857142857143,no_resource_shaping,0.4642857142857143,0.4795918367346938,summary,
1100.0,,0.47890625,no_resource_shaping,0.47119140625,0.49033203125,summary,
1120.0,,0.4616709183673469,no_resource_shaping,0.4520089285714286,0.4652582908163265,summary,
1140.0,,0.4761140784438775,no_resource_shaping,0.4615154655612244,0.4989536830357143,summary,
1160.0,,0.5109375,no_resource_shaping,0.4468749999999999,0.5140625,summary,
1180.0,,0.4596819196428571,no_resource_shaping,0.4565230389030612,0.4648736447704081,summary,
1200.0,,0.476171875,no_resource_shaping,0.4537109375,0.5056640625,summary,
1220.0,,0.4386399872448979,no_resource_shaping,0.4373644770408163,0.4547433035714285,summary,
1240.0,,0.462890625,no_resource_shaping,0.451171875,0.5,summary,
1260.0,,0.4573022959183673,no_resource_shaping,0.4143893494897959,0.4609454719387755,summary,
1280.0,,0.444156568877551,no_resource_shaping,0.4360052614795918,0.4616749043367347,summary,
1300.0,,0.46982421875,no_resource_shaping,0.4595703125,0.47861328125,summary,
1320.0,,0.4107142857142857,no_resource_shaping,0.4056122448979592,0.4540816326530612,summary,
1340.0,,0.45673828125,no_resource_shaping,0.4546875,0.52431640625,summary,
1360.0,,0.4576371173469387,no_resource_shaping,0.4511639030612244,0.458641581632653,summary,
1380.0,,0.4748286033163265,no_resource_shaping,0.4510124362244898,0.4795320471938775,summary,
1400.0,,0.4781249999999999,no_resource_shaping,0.4765625,0.48125,summary,
1420.0,,0.4589046556122448,no_resource_shaping,0.4466378348214285,0.4618343431122448,summary,
1440.0,,0.4947265625,no_resource_shaping,0.473828125,0.507421875,summary,
1460.0,,0.4703683035714285,no_resource_shaping,0.434438775510204,0.5000558035714285,summary,
1480.0,,0.501953125,no_resource_shaping,0.498046875,0.556640625,summary,
1500.0,,0.4642857142857143,no_resource_shaping,0.4540816326530612,0.4948979591836734,summary,
1520.0,,0.49853515625,no_resource_shaping,0.484375,0.5029296875,summary,
1540.0,,0.4393335459183673,no_resource_shaping,0.4323182397959183,0.457015306122449,summary,
1560.0,,0.4608777104591837,no_resource_shaping,0.4427216198979591,0.4746990593112244,summary,
1580.0,,0.484375,no_resource_shaping,0.4796875,0.4890625,summary,
1600.0,,0.4668068399234694,no_resource_shaping,0.4585957429846938,0.4757752710459183,summary,
1620.0,,0.5091796875,no_resource_shaping,0.472265625,0.5119140625,summary,
1640.0,,0.4344148596938775,no_resource_shaping,0.4327646683673469,0.4373485331632653,summary,
1660.0,,0.451171875,no_resource_shaping,0.44921875,0.505859375,summary,
1680.0,,0.4541294642857143,no_resource_shaping,0.4509247448979592,0.474641262755102,summary,
1700.0,,0.4639070471938775,no_resource_shaping,0.4373604910714286,0.4710220025510204,summary,
1720.0,,0.4732421875,no_resource_shaping,0.44443359375,0.4758789062499999,summary,
1740.0,,0.485969387755102,no_resource_shaping,0.4783163265306122,0.4872448979591837,summary,
1760.0,,0.48359375,no_resource_shaping,0.4734375,0.4955078125,summary,
1780.0,,0.4317442602040816,no_resource_shaping,0.4275031887755102,0.4543686224489796,summary,
1800.0,,0.4703643176020408,no_resource_shaping,0.4507633131377551,0.4726064253826531,summary,
1820.0,,0.471875,no_resource_shaping,0.465625,0.4796875,summary,
1840.0,,0.4282724808673469,no_resource_shaping,0.4262396364795918,0.44677734375,summary,
1860.0,,0.491015625,no_resource_shaping,0.4699218749999999,0.5005859375,summary,
1880.0,,0.4595424107142857,no_resource_shaping,0.4587292729591837,0.4596460459183674,summary,
1900.0,,0.498046875,no_resource_shaping,0.494140625,0.50390625,summary,
1920.0,,0.4492267219387755,no_resource_shaping,0.4478156887755101,0.4587213010204082,summary,
1940.0,,0.4443957270408163,no_resource_shaping,0.4377790178571428,0.4514907525510204,summary,
1960.0,,0.4599609375,no_resource_shaping,0.4283203124999999,0.4771484375,summary,
1980.0,,0.4477040816326531,no_resource_shaping,0.4298469387755102,0.4528061224489796,summary,
2000.0,,0.5,no_resource_shaping,0.4375,0.5,summary,
2020.0,,0.4703244579081632,no_resource_shaping,0.4514608577806122,0.480827487244898,summary,
2040.0,,0.4646484375,no_resource_shaping,0.453125,0.4681640625,summary,
2060.0,,0.459813456632653,no_resource_shaping,0.4593829719387755,0.469172512755102,summary,
2080.0,,0.490234375,no_resource_shaping,0.486328125,0.50390625,summary,
2100.0,,0.4511160714285714,no_resource_shaping,0.4387834821428571,0.4518494897959184,summary,
2120.0,,0.4788942920918367,no_resource_shaping,0.4582868303571428,0.4903539540816327,summary,
2140.0,,0.47626953125,no_resource_shaping,0.4319335937499999,0.4778320312499999,summary,
2160.0,,0.4706632653061224,no_resource_shaping,0.4515306122448979,0.471938775510204,summary,
2180.0,,0.45595703125,no_resource_shaping,0.4373046875,0.4560546875,summary,
2200.0,,0.45625,no_resource_shaping,0.4198660714285714,0.4774394132653061,summary,
2220.0,,0.4960439253826531,no_resource_shaping,0.4514409279336734,0.5028698979591837,summary,
2240.0,,0.4609375,no_resource_shaping,0.4343749999999999,0.5453125000000001,summary,
2260.0,,0.467414700255102,no_resource_shaping,0.452766262755102,0.4678631218112244,summary,
2280.0,,0.487109375,no_resource_shaping,0.4814453125,0.4951171875,summary,
2300.0,,0.442562181122449,no_resource_shaping,0.4419563137755102,0.4577885841836734,summary,
2320.0,,0.525390625,no_resource_shaping,0.498046875,0.537109375,summary,
2340.0,,0.4836336096938775,no_resource_shaping,0.4398517219387755,0.4884327168367347,summary,
2360.0,,0.484195631377551,no_resource_shaping,0.4721779336734694,0.4842753507653061,summary,
2380.0,,0.49013671875,no_resource_shaping,0.4641601562499999,0.4970703125,summary,
2400.0,,0.4400510204081632,no_resource_shaping,0.4285714285714285,0.4426020408163265,summary,
2420.0,,0.47177734375,no_resource_shaping,0.4634765625,0.4916015625,summary,
