aggregation,grid_id,is_first,model,rank,scope,score,score_0_to_1,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,26,0.0,a2c_pointer,2,core_learning_training_aware,0.7089551820217211,0.7089551820217211,70.89551820217211,0.2,0.1,0.15,0.15,0.15,0.15,0.1
arithmetic,26,0.0,a2c_pointer,2,core_learning_training_aware,0.7459987471343233,0.7459987471343233,74.59987471343233,0.2,0.1,0.15,0.15,0.15,0.15,0.1
geometric,27,1.0,full,1,core_learning_training_aware,0.7111988889006163,0.7111988889006163,71.11988889006163,0.2,0.1,0.15,0.15,0.15,0.2,0.05
arithmetic,27,1.0,full,1,core_learning_training_aware,0.7509342412264213,0.7509342412264213,75.09342412264213,0.2,0.1,0.15,0.15,0.15,0.2,0.05
geometric,27,0.0,traditional_ppo,3,core_learning_training_aware,0.5968309692821906,0.5968309692821906,59.68309692821906,0.2,0.1,0.15,0.15,0.15,0.2,0.05
arithmetic,27,0.0,traditional_ppo,3,core_learning_training_aware,0.6797157957703353,0.6797157957703353,67.97157957703352,0.2,0.1,0.15,0.15,0.15,0.2,0.05
geometric,27,0.0,a2c_pointer,2,core_learning_training_aware,0.709823207125501,0.709823207125501,70.98232071255009,0.2,0.1,0.15,0.15,0.15,0.2,0.05
arithmetic,27,0.0,a2c_pointer,2,core_learning_training_aware,0.7471713704755174,0.7471713704755174,74.71713704755174,0.2,0.1,0.15,0.15,0.15,0.2,0.05
geometric,28,1.0,full,1,core_learning_training_aware,0.7606871667924021,0.7606871667924021,76.06871667924021,0.2,0.1,0.2,0.05,0.05,0.2,0.2
arithmetic,28,1.0,full,1,core_learning_training_aware,0.7993620825334937,0.7993620825334937,79.93620825334938,0.2,0.1,0.2,0.05,0.05,0.2,0.2
geometric,28,0.0,traditional_ppo,3,core_learning_training_aware,0.48367496801022186,0.48367496801022186,48.367496801022185,0.2,0.1,0.2,0.05,0.05,0.2,0.2
arithmetic,28,0.0,traditional_ppo,3,core_learning_training_aware,0.5950084752785035,0.5950084752785035,59.500847527850354,0.2,0.1,0.2,0.05,0.05,0.2,0.2
geometric,28,0.0,a2c_pointer,2,core_learning_training_aware,0.7569445531738679,0.7569445531738679,75.69445531738678,0.2,0.1,0.2,0.05,0.05,0.2,0.2
arithmetic,28,0.0,a2c_pointer,2,core_learning_training_aware,0.7934032730571402,0.7934032730571402,79.34032730571403,0.2,0.1,0.2,0.05,0.05,0.2,0.2
geometric,29,1.0,full,1,core_learning_training_aware,0.7357103368585968,0.7357103368585968,73.57103368585967,0.2,0.1,0.2,0.05,0.1,0.15,0.2
arithmetic,29,1.0,full,1,core_learning_training_aware,0.7753462365397489,0.7753462365397489,77.53462365397489,0.2,0.1,0.2,0.05,0.1,0.15,0.2
geometric,29,0.0,traditional_ppo,3,core_learning_training_aware,0.4731262177573474,0.4731262177573474,47.31262177573474,0.2,0.1,0.2,0.05,0.1,0.15,0.2
arithmetic,29,0.0,traditional_ppo,3,core_learning_training_aware,0.5774231182829102,0.5774231182829102,57.742311828291015,0.2,0.1,0.2,0.05,0.1,0.15,0.2
geometric,29,0.0,a2c_pointer,2,core_learning_training_aware,0.733291284820537,0.733291284820537,73.32912848205369,0.2,0.1,0.2,0.05,0.1,0.15,0.2
arithmetic,29,0.0,a2c_pointer,2,core_learning_training_aware,0.7706044673119077,0.7706044673119077,77.06044673119077,0.2,0.1,0.2,0.05,0.1,0.15,0.2
geometric,30,1.0,full,1,core_learning_training_aware,0.73648900568627,0.73648900568627,73.648900568627,0.2,0.1,0.2,0.05,0.1,0.2,0.15
arithmetic,30,1.0,full,1,core_learning_training_aware,0.7763783363867556,0.7763783363867556,77.63783363867556,0.2,0.1,0.2,0.05,0.1,0.2,0.15
geometric,30,0.0,traditional_ppo,3,core_learning_training_aware,0.5151769829814724,0.5151769829814724,51.51769829814724,0.2,0.1,0.2,0.05,0.1,0.2,0.15
arithmetic,30,0.0,traditional_ppo,3,core_learning_training_aware,0.6177527309517452,0.6177527309517452,61.77527309517452,0.2,0.1,0.2,0.05,0.1,0.2,0.15
geometric,30,0.0,a2c_pointer,2,core_learning_training_aware,0.7341891063750562,0.7341891063750562,73.41891063750562,0.2,0.1,0.2,0.05,0.1,0.2,0.15
arithmetic,30,0.0,a2c_pointer,2,core_learning_training_aware,0.7717770906531017,0.7717770906531017,77.17770906531017,0.2,0.1,0.2,0.05,0.1,0.2,0.15
geometric,31,1.0,full,1,core_learning_training_aware,0.7115536101955917,0.7115536101955917,71.15536101955917,0.2,0.1,0.2,0.05,0.15,0.1,0.2
arithmetic,31,1.0,full,1,core_learning_training_aware,0.751330390546004,0.751330390546004,75.1330390546004,0.2,0.1,0.2,0.05,0.15,0.1,0.2
geometric,31,0.0,traditional_ppo,3,core_learning_training_aware,0.46280753136813596,0.46280753136813596,46.280753136813594,0.2,0.1,0.2,0.05,0.15,0.1,0.2
arithmetic,31,0.0,traditional_ppo,3,core_learning_training_aware,0.5598377612873169,0.5598377612873169,55.98377612873169,0.2,0.1,0.2,0.05,0.15,0.1,0.2
geometric,31,0.0,a2c_pointer,2,core_learning_training_aware,0.710377142076141,0.710377142076141,71.0377142076141,0.2,0.1,0.2,0.05,0.15,0.1,0.2
arithmetic,31,0.0,a2c_pointer,2,core_learning_training_aware,0.7478056615666752,0.7478056615666752,74.78056615666752,0.2,0.1,0.2,0.05,0.15,0.1,0.2
geometric,32,1.0,full,1,core_learning_training_aware,0.7123067117733721,0.7123067117733721,71.23067117733721,0.2,0.1,0.2,0.05,0.15,0.15,0.15
arithmetic,32,1.0,full,1,core_learning_training_aware,0.7523624903930106,0.7523624903930106,75.23624903930106,0.2,0.1,0.2,0.05,0.15,0.15,0.15
geometric,32,0.0,traditional_ppo,3,core_learning_training_aware,0.5039411868602515,0.5039411868602515,50.394118686025145,0.2,0.1,0.2,0.05,0.15,0.15,0.15
arithmetic,32,0.0,traditional_ppo,3,core_learning_training_aware,0.6001673739561518,0.6001673739561518,60.01673739561518,0.2,0.1,0.2,0.05,0.15,0.15,0.15
geometric,32,0.0,a2c_pointer,2,core_learning_training_aware,0.7112469081884573,0.7112469081884573,71.12469081884572,0.2,0.1,0.2,0.05,0.15,0.15,0.15
arithmetic,32,0.0,a2c_pointer,2,core_learning_training_aware,0.7489782849078692,0.7489782849078692,74.89782849078692,0.2,0.1,0.2,0.05,0.15,0.15,0.15
geometric,33,1.0,full,1,core_learning_training_aware,0.7130606104267047,0.7130606104267047,71.30606104267046,0.2,0.1,0.2,0.05,0.15,0.2,0.1
arithmetic,33,1.0,full,1,core_learning_training_aware,0.7533945902400172,0.7533945902400172,75.33945902400173,0.2,0.1,0.2,0.05,0.15,0.2,0.1
geometric,33,0.0,traditional_ppo,3,core_learning_training_aware,0.5487307414021129,0.5487307414021129,54.87307414021129,0.2,0.1,0.2,0.05,0.15,0.2,0.1
arithmetic,33,0.0,traditional_ppo,3,core_learning_training_aware,0.6404969866249868,0.6404969866249868,64.04969866249868,0.2,0.1,0.2,0.05,0.15,0.2,0.1
geometric,33,0.0,a2c_pointer,2,core_learning_training_aware,0.7121177392183298,0.7121177392183298,71.21177392183297,0.2,0.1,0.2,0.05,0.15,0.2,0.1
arithmetic,33,0.0,a2c_pointer,2,core_learning_training_aware,0.7501509082490632,0.7501509082490632,75.01509082490631,0.2,0.1,0.2,0.05,0.15,0.2,0.1
geometric,34,1.0,full,1,core_learning_training_aware,0.7581056319024788,0.7581056319024788,75.81056319024788,0.2,0.1,0.2,0.1,0.05,0.15,0.2
arithmetic,34,1.0,full,1,core_learning_training_aware,0.7961215127990673,0.7961215127990673,79.61215127990673,0.2,0.1,0.2,0.1,0.05,0.15,0.2
geometric,34,0.0,traditional_ppo,3,core_learning_training_aware,0.4826835586671988,0.4826835586671988,48.26835586671988,0.2,0.1,0.2,0.1,0.05,0.15,0.2
arithmetic,34,0.0,traditional_ppo,3,core_learning_training_aware,0.5930258497726952,0.5930258497726952,59.302584977269525,0.2,0.1,0.2,0.1,0.05,0.15,0.2
geometric,34,0.0,a2c_pointer,2,core_learning_training_aware,0.7543928308490029,0.7543928308490029,75.43928308490028,0.2,0.1,0.2,0.1,0.05,0.15,0.2
arithmetic,34,0.0,a2c_pointer,2,core_learning_training_aware,0.7902356475816916,0.7902356475816916,79.02356475816916,0.2,0.1,0.2,0.1,0.05,0.15,0.2
geometric,35,1.0,full,1,core_learning_training_aware,0.7589080036975613,0.7589080036975613,75.89080036975614,0.2,0.1,0.2,0.1,0.05,0.2,0.15
arithmetic,35,1.0,full,1,core_learning_training_aware,0.7971536126460741,0.7971536126460741,79.71536126460741,0.2,0.1,0.2,0.1,0.05,0.2,0.15
geometric,35,0.0,traditional_ppo,3,core_learning_training_aware,0.5255837663523062,0.5255837663523062,52.558376635230616,0.2,0.1,0.2,0.1,0.05,0.2,0.15
arithmetic,35,0.0,traditional_ppo,3,core_learning_training_aware,0.6333554624415303,0.6333554624415303,63.33554624415303,0.2,0.1,0.2,0.1,0.05,0.2,0.15
geometric,35,0.0,a2c_pointer,2,core_learning_training_aware,0.7553164885524717,0.7553164885524717,75.53164885524717,0.2,0.1,0.2,0.1,0.05,0.2,0.15
arithmetic,35,0.0,a2c_pointer,2,core_learning_training_aware,0.7914082709228857,0.7914082709228857,79.14082709228857,0.2,0.1,0.2,0.1,0.05,0.2,0.15
geometric,36,1.0,full,1,core_learning_training_aware,0.7332135655360487,0.7332135655360487,73.32135655360487,0.2,0.1,0.2,0.1,0.1,0.1,0.2
arithmetic,36,1.0,full,1,core_learning_training_aware,0.7721056668053226,0.7721056668053226,77.21056668053225,0.2,0.1,0.2,0.1,0.1,0.1,0.2
geometric,36,0.0,traditional_ppo,3,core_learning_training_aware,0.4721564306405085,0.4721564306405085,47.21564306405085,0.2,0.1,0.2,0.1,0.1,0.1,0.2
arithmetic,36,0.0,traditional_ppo,3,core_learning_training_aware,0.575440492777102,0.575440492777102,57.544049277710194,0.2,0.1,0.2,0.1,0.1,0.1,0.2
geometric,36,0.0,a2c_pointer,2,core_learning_training_aware,0.7308192996080669,0.7308192996080669,73.08192996080669,0.2,0.1,0.2,0.1,0.1,0.1,0.2
arithmetic,36,0.0,a2c_pointer,2,core_learning_training_aware,0.7674368418364591,0.7674368418364591,76.74368418364591,0.2,0.1,0.2,0.1,0.1,0.1,0.2
geometric,37,1.0,full,1,core_learning_training_aware,0.7339895918046857,0.7339895918046857,73.39895918046857,0.2,0.1,0.2,0.1,0.1,0.15,0.15
arithmetic,37,1.0,full,1,core_learning_training_aware,0.7731377666523291,0.7731377666523291,77.31377666523291,0.2,0.1,0.2,0.1,0.1,0.15,0.15
geometric,37,0.0,traditional_ppo,3,core_learning_training_aware,0.5141210026061814,0.5141210026061814,51.412100260618146,0.2,0.1,0.2,0.1,0.1,0.15,0.15
arithmetic,37,0.0,traditional_ppo,3,core_learning_training_aware,0.6157701054459369,0.6157701054459369,61.57701054459369,0.2,0.1,0.2,0.1,0.1,0.15,0.15
geometric,37,0.0,a2c_pointer,2,core_learning_training_aware,0.7317140945323068,0.7317140945323068,73.17140945323068,0.2,0.1,0.2,0.1,0.1,0.15,0.15
arithmetic,37,0.0,a2c_pointer,2,core_learning_training_aware,0.7686094651776532,0.7686094651776532,76.86094651776531,0.2,0.1,0.2,0.1,0.1,0.15,0.15
geometric,38,1.0,full,1,core_learning_training_aware,0.7347664394121494,0.7347664394121494,73.47664394121493,0.2,0.1,0.2,0.1,0.1,0.2,0.1
arithmetic,38,1.0,full,1,core_learning_training_aware,0.7741698664993361,0.7741698664993361,77.4169866499336,0.2,0.1,0.2,0.1,0.1,0.2,0.1
geometric,38,0.0,traditional_ppo,3,core_learning_training_aware,0.5598153242606877,0.5598153242606877,55.98153242606877,0.2,0.1,0.2,0.1,0.1,0.2,0.1
arithmetic,38,0.0,traditional_ppo,3,core_learning_training_aware,0.6560997181147721,0.6560997181147721,65.60997181147721,0.2,0.1,0.2,0.1,0.1,0.2,0.1
geometric,38,0.0,a2c_pointer,2,core_learning_training_aware,0.7326099850186875,0.7326099850186875,73.26099850186874,0.2,0.1,0.2,0.1,0.1,0.2,0.1
arithmetic,38,0.0,a2c_pointer,2,core_learning_training_aware,0.7697820885188474,0.7697820885188474,76.97820885188474,0.2,0.1,0.2,0.1,0.1,0.2,0.1
geometric,39,1.0,full,1,core_learning_training_aware,0.7091388192658111,0.7091388192658111,70.91388192658111,0.2,0.1,0.2,0.1,0.15,0.05,0.2
arithmetic,39,1.0,full,1,core_learning_training_aware,0.7480898208115776,0.7480898208115776,74.80898208115777,0.2,0.1,0.2,0.1,0.15,0.05,0.2
geometric,39,0.0,traditional_ppo,3,core_learning_training_aware,0.4618588949057046,0.4618588949057046,46.18588949057046,0.2,0.1,0.2,0.1,0.15,0.05,0.2
arithmetic,39,0.0,traditional_ppo,3,core_learning_training_aware,0.5578551357815086,0.5578551357815086,55.785513578150855,0.2,0.1,0.2,0.1,0.15,0.05,0.2
geometric,39,0.0,a2c_pointer,2,core_learning_training_aware,0.7079824023228671,0.7079824023228671,70.79824023228672,0.2,0.1,0.2,0.1,0.15,0.05,0.2
arithmetic,39,0.0,a2c_pointer,2,core_learning_training_aware,0.7446380360912266,0.7446380360912266,74.46380360912266,0.2,0.1,0.2,0.1,0.15,0.05,0.2
geometric,40,1.0,full,1,core_learning_training_aware,0.7098893650518239,0.7098893650518239,70.98893650518238,0.2,0.1,0.2,0.1,0.15,0.1,0.15
arithmetic,40,1.0,full,1,core_learning_training_aware,0.7491219206585844,0.7491219206585844,74.91219206585843,0.2,0.1,0.2,0.1,0.15,0.1,0.15
geometric,40,0.0,traditional_ppo,3,core_learning_training_aware,0.5029082369785515,0.5029082369785515,50.290823697855146,0.2,0.1,0.2,0.1,0.15,0.1,0.15
arithmetic,40,0.0,traditional_ppo,3,core_learning_training_aware,0.5981847484503436,0.5981847484503436,59.818474845034366,0.2,0.1,0.2,0.1,0.15,0.1,0.15
geometric,40,0.0,a2c_pointer,2,core_learning_training_aware,0.7088492363821065,0.7088492363821065,70.88492363821065,0.2,0.1,0.2,0.1,0.15,0.1,0.15
arithmetic,40,0.0,a2c_pointer,2,core_learning_training_aware,0.7458106594324206,0.7458106594324206,74.58106594324207,0.2,0.1,0.2,0.1,0.15,0.1,0.15
geometric,41,1.0,full,1,core_learning_training_aware,0.7106407052083628,0.7106407052083628,71.06407052083628,0.2,0.1,0.2,0.1,0.15,0.15,0.1
arithmetic,41,1.0,full,1,core_learning_training_aware,0.750154020505591,0.750154020505591,75.0154020505591,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,41,0.0,traditional_ppo,3,core_learning_training_aware,0.5476059844479375,0.5476059844479375,54.76059844479375,0.2,0.1,0.2,0.1,0.15,0.15,0.1
arithmetic,41,0.0,traditional_ppo,3,core_learning_training_aware,0.6385143611191786,0.6385143611191786,63.851436111917856,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,41,0.0,a2c_pointer,2,core_learning_training_aware,0.7097171317689773,0.7097171317689773,70.97171317689774,0.2,0.1,0.2,0.1,0.15,0.15,0.1
arithmetic,41,0.0,a2c_pointer,2,core_learning_training_aware,0.7469832827736149,0.7469832827736149,74.6983282773615,0.2,0.1,0.2,0.1,0.15,0.15,0.1
geometric,42,1.0,full,1,core_learning_training_aware,0.7113928405761819,0.7113928405761819,71.13928405761818,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,1.0,full,1,core_learning_training_aware,0.7511861203525978,0.7511861203525978,75.11861203525979,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,42,0.0,traditional_ppo,3,core_learning_training_aware,0.5962764022415167,0.5962764022415167,59.62764022415167,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,0.0,traditional_ppo,3,core_learning_training_aware,0.6788439737880138,0.6788439737880138,67.88439737880138,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,42,0.0,a2c_pointer,2,core_learning_training_aware,0.7105860897829399,0.7105860897829399,71.05860897829399,0.2,0.1,0.2,0.1,0.15,0.2,0.05
arithmetic,42,0.0,a2c_pointer,2,core_learning_training_aware,0.748155906114809,0.748155906114809,74.8155906114809,0.2,0.1,0.2,0.1,0.15,0.2,0.05
geometric,43,1.0,full,1,core_learning_training_aware,0.7555328579364661,0.7555328579364661,75.55328579364661,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,1.0,full,1,core_learning_training_aware,0.7928809430646411,0.7928809430646411,79.2880943064641,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,43,0.0,traditional_ppo,3,core_learning_training_aware,0.4816941814584611,0.4816941814584611,48.16941814584611,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,0.0,traditional_ppo,3,core_learning_training_aware,0.591043224266887,0.591043224266887,59.104322426688704,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,43,0.0,a2c_pointer,2,core_learning_training_aware,0.7518497105898979,0.7518497105898979,75.18497105898979,0.2,0.1,0.2,0.15,0.05,0.1,0.2
arithmetic,43,0.0,a2c_pointer,2,core_learning_training_aware,0.787068022106243,0.787068022106243,78.7068022106243,0.2,0.1,0.2,0.15,0.05,0.1,0.2
geometric,44,1.0,full,1,core_learning_training_aware,0.7563325067320369,0.7563325067320369,75.63325067320369,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,1.0,full,1,core_learning_training_aware,0.7939130429116477,0.7939130429116477,79.39130429116477,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,44,0.0,traditional_ppo,3,core_learning_training_aware,0.524506454746443,0.524506454746443,52.4506454746443,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,0.0,traditional_ppo,3,core_learning_training_aware,0.631372836935722,0.631372836935722,63.1372836935722,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,44,0.0,a2c_pointer,2,core_learning_training_aware,0.7527702545673051,0.7527702545673051,75.27702545673051,0.2,0.1,0.2,0.15,0.05,0.15,0.15
arithmetic,44,0.0,a2c_pointer,2,core_learning_training_aware,0.7882406454474372,0.7882406454474372,78.82406454474372,0.2,0.1,0.2,0.15,0.05,0.15,0.15
geometric,45,1.0,full,1,core_learning_training_aware,0.7571330018682925,0.7571330018682925,75.71330018682924,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,1.0,full,1,core_learning_training_aware,0.7949451427586542,0.7949451427586542,79.49451427586543,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,45,0.0,traditional_ppo,3,core_learning_training_aware,0.5711238201751173,0.5711238201751173,57.112382017511734,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,0.0,traditional_ppo,3,core_learning_training_aware,0.6717024496045569,0.6717024496045569,67.17024496045569,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,45,0.0,a2c_pointer,2,core_learning_training_aware,0.7536919256332811,0.7536919256332811,75.36919256332811,0.2,0.1,0.2,0.15,0.05,0.2,0.1
arithmetic,45,0.0,a2c_pointer,2,core_learning_training_aware,0.789413268788631,0.789413268788631,78.94132687886311,0.2,0.1,0.2,0.15,0.05,0.2,0.1
geometric,46,1.0,full,1,core_learning_training_aware,0.7307252674763117,0.7307252674763117,73.07252674763117,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,1.0,full,1,core_learning_training_aware,0.768865097070896,0.768865097070896,76.8865097070896,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,46,0.0,traditional_ppo,3,core_learning_training_aware,0.47118863133794975,0.47118863133794975,47.118863133794974,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,0.0,traditional_ppo,3,core_learning_training_aware,0.5734578672712937,0.5734578672712937,57.345786727129365,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,46,0.0,a2c_pointer,2,core_learning_training_aware,0.7283556476609951,0.7283556476609951,72.83556476609951,0.2,0.1,0.2,0.15,0.1,0.05,0.2
arithmetic,46,0.0,a2c_pointer,2,core_learning_training_aware,0.7642692163610105,0.7642692163610105,76.42692163610106,0.2,0.1,0.2,0.15,0.1,0.05,0.2
geometric,47,1.0,full,1,core_learning_training_aware,0.7314986601539333,0.7314986601539333,73.14986601539333,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,1.0,full,1,core_learning_training_aware,0.7698971969179027,0.7698971969179027,76.98971969179027,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,47,0.0,traditional_ppo,3,core_learning_training_aware,0.5130671867191923,0.5130671867191923,51.30671867191923,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,0.0,traditional_ppo,3,core_learning_training_aware,0.6137874799401287,0.6137874799401287,61.37874799401287,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,47,0.0,a2c_pointer,2,core_learning_training_aware,0.7292474261579752,0.7292474261579752,72.92474261579753,0.2,0.1,0.2,0.15,0.1,0.1,0.15
arithmetic,47,0.0,a2c_pointer,2,core_learning_training_aware,0.7654418397022046,0.7654418397022046,76.54418397022046,0.2,0.1,0.2,0.15,0.1,0.1,0.15
geometric,48,1.0,full,1,core_learning_training_aware,0.732272871383014,0.732272871383014,73.2272871383014,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,1.0,full,1,core_learning_training_aware,0.7709292967649095,0.7709292967649095,77.09292967649095,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,48,0.0,traditional_ppo,3,core_learning_training_aware,0.5586678467612365,0.5586678467612365,55.86678467612365,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,0.0,traditional_ppo,3,core_learning_training_aware,0.6541170926089637,0.6541170926089637,65.41170926089637,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,48,0.0,a2c_pointer,2,core_learning_training_aware,0.7301402965238661,0.7301402965238661,73.01402965238661,0.2,0.1,0.2,0.15,0.1,0.15,0.1
arithmetic,48,0.0,a2c_pointer,2,core_learning_training_aware,0.7666144630433989,0.7666144630433989,76.66144630433989,0.2,0.1,0.2,0.15,0.1,0.15,0.1
geometric,49,1.0,full,1,core_learning_training_aware,0.7330479020299007,0.7330479020299007,73.30479020299006,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,1.0,full,1,core_learning_training_aware,0.7719613966119162,0.7719613966119162,77.19613966119162,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,49,0.0,traditional_ppo,3,core_learning_training_aware,0.6083214266743935,0.6083214266743935,60.83214266743935,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,0.0,traditional_ppo,3,core_learning_training_aware,0.6944467052777988,0.6944467052777988,69.44467052777988,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,49,0.0,a2c_pointer,2,core_learning_training_aware,0.7310342600955219,0.7310342600955219,73.10342600955218,0.2,0.1,0.2,0.15,0.1,0.2,0.05
arithmetic,49,0.0,a2c_pointer,2,core_learning_training_aware,0.7677870863845929,0.7677870863845929,76.77870863845929,0.2,0.1,0.2,0.15,0.1,0.2,0.05
geometric,50,1.0,full,1,core_learning_training_aware,0.7074802220507737,0.7074802220507737,70.74802220507736,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,1.0,full,1,core_learning_training_aware,0.7458813509241579,0.7458813509241579,74.58813509241578,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,50,0.0,traditional_ppo,3,core_learning_training_aware,0.501877404378562,0.501877404378562,50.1877404378562,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,0.0,traditional_ppo,3,core_learning_training_aware,0.5962021229445353,0.5962021229445353,59.62021229445354,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,50,0.0,a2c_pointer,2,core_learning_training_aware,0.7064596473245519,0.7064596473245519,70.64596473245518,0.2,0.1,0.2,0.15,0.15,0.05,0.15
arithmetic,50,0.0,a2c_pointer,2,core_learning_training_aware,0.7426430339569721,0.7426430339569721,74.26430339569721,0.2,0.1,0.2,0.15,0.15,0.05,0.15
geometric,51,1.0,full,1,core_learning_training_aware,0.7082290123932589,0.7082290123932589,70.82290123932589,0.2,0.1,0.2,0.15,0.15,0.1,0.1
