aggregation,grid_id,is_first,model,operational_floor,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,711,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.05,0.1,0.1,0.2
arithmetic,711,1.0,a2c_pointer,0.6,1,54.05084998329011,0.3,0.1,0.15,0.05,0.1,0.1,0.2
geometric,711,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.05,0.1,0.1,0.2
arithmetic,711,0.0,traditional_ppo,0.6,3,47.197087059395734,0.3,0.1,0.15,0.05,0.1,0.1,0.2
geometric,712,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.05,0.1,0.15,0.15
arithmetic,712,0.0,full,0.6,2,58.95004123817462,0.3,0.1,0.15,0.05,0.1,0.15,0.15
geometric,712,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.05,0.1,0.15,0.15
arithmetic,712,1.0,a2c_pointer,0.6,1,59.014847696727514,0.3,0.1,0.15,0.05,0.1,0.15,0.15
geometric,712,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.05,0.1,0.15,0.15
arithmetic,712,0.0,traditional_ppo,0.6,3,52.12668943608334,0.3,0.1,0.15,0.05,0.1,0.15,0.15
geometric,713,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.05,0.1,0.2,0.1
arithmetic,713,0.0,full,0.6,2,63.92264228439474,0.3,0.1,0.15,0.05,0.1,0.2,0.1
geometric,713,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.05,0.1,0.2,0.1
arithmetic,713,1.0,a2c_pointer,0.6,1,63.97884541016491,0.3,0.1,0.15,0.05,0.1,0.2,0.1
geometric,713,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.05,0.1,0.2,0.1
arithmetic,713,0.0,traditional_ppo,0.6,3,57.05629181277093,0.3,0.1,0.15,0.05,0.1,0.2,0.1
geometric,714,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.05,0.15,0.05,0.2
arithmetic,714,0.0,full,0.6,2,51.53342021856054,0.3,0.1,0.15,0.05,0.15,0.05,0.2
geometric,714,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.05,0.15,0.05,0.2
arithmetic,714,1.0,a2c_pointer,0.6,1,51.657444341948846,0.3,0.1,0.15,0.05,0.15,0.05,0.2
geometric,714,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.05,0.15,0.05,0.2
arithmetic,714,0.0,traditional_ppo,0.6,3,45.44007843753229,0.3,0.1,0.15,0.05,0.15,0.05,0.2
geometric,715,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.05,0.15,0.1,0.15
arithmetic,715,0.0,full,0.6,2,56.506021264780685,0.3,0.1,0.15,0.05,0.15,0.1,0.15
geometric,715,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.05,0.15,0.1,0.15
arithmetic,715,1.0,a2c_pointer,0.6,1,56.62144205538626,0.3,0.1,0.15,0.05,0.15,0.1,0.15
geometric,715,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.05,0.15,0.1,0.15
arithmetic,715,0.0,traditional_ppo,0.6,3,50.369680814219905,0.3,0.1,0.15,0.05,0.15,0.1,0.15
geometric,716,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.05,0.15,0.15,0.1
arithmetic,716,0.0,full,0.6,2,61.478622311000784,0.3,0.1,0.15,0.05,0.15,0.15,0.1
geometric,716,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.05,0.15,0.15,0.1
arithmetic,716,1.0,a2c_pointer,0.6,1,61.585439768823655,0.3,0.1,0.15,0.05,0.15,0.15,0.1
geometric,716,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.05,0.15,0.15,0.1
arithmetic,716,0.0,traditional_ppo,0.6,3,55.2992831909075,0.3,0.1,0.15,0.05,0.15,0.15,0.1
geometric,717,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.05,0.15,0.2,0.05
arithmetic,717,0.0,full,0.6,2,66.45122335722091,0.3,0.1,0.15,0.05,0.15,0.2,0.05
geometric,717,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.05,0.15,0.2,0.05
arithmetic,717,1.0,a2c_pointer,0.6,1,66.54943748226107,0.3,0.1,0.15,0.05,0.15,0.2,0.05
geometric,717,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.05,0.15,0.2,0.05
arithmetic,717,0.0,traditional_ppo,0.6,3,60.2288855675951,0.3,0.1,0.15,0.05,0.15,0.2,0.05
geometric,718,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.05,0.1,0.2
arithmetic,718,1.0,full,0.6,1,55.464130866023396,0.3,0.1,0.15,0.1,0.05,0.1,0.2
geometric,718,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.05,0.1,0.2
arithmetic,718,0.0,a2c_pointer,0.6,2,55.314533158880344,0.3,0.1,0.15,0.1,0.05,0.1,0.2
geometric,718,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.05,0.1,0.2
arithmetic,718,0.0,traditional_ppo,0.6,3,48.35666056407827,0.3,0.1,0.15,0.1,0.05,0.1,0.2
geometric,719,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.05,0.15,0.15
arithmetic,719,1.0,full,0.6,1,60.43673191224352,0.3,0.1,0.15,0.1,0.05,0.15,0.15
geometric,719,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.05,0.15,0.15
arithmetic,719,0.0,a2c_pointer,0.6,2,60.278530872317745,0.3,0.1,0.15,0.1,0.05,0.15,0.15
geometric,719,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.05,0.15,0.15
arithmetic,719,0.0,traditional_ppo,0.6,3,53.28626294076587,0.3,0.1,0.15,0.1,0.05,0.15,0.15
geometric,720,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.05,0.2,0.1
arithmetic,720,1.0,full,0.6,1,65.40933295846364,0.3,0.1,0.15,0.1,0.05,0.2,0.1
geometric,720,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.05,0.2,0.1
arithmetic,720,0.0,a2c_pointer,0.6,2,65.24252858575515,0.3,0.1,0.15,0.1,0.05,0.2,0.1
geometric,720,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.05,0.2,0.1
arithmetic,720,0.0,traditional_ppo,0.6,3,58.21586531745348,0.3,0.1,0.15,0.1,0.05,0.2,0.1
geometric,721,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.1,0.05,0.2
arithmetic,721,1.0,full,0.6,1,53.02011089262946,0.3,0.1,0.15,0.1,0.1,0.05,0.2
geometric,721,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.1,0.05,0.2
arithmetic,721,0.0,a2c_pointer,0.6,2,52.92112751753909,0.3,0.1,0.15,0.1,0.1,0.05,0.2
geometric,721,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.1,0.05,0.2
arithmetic,721,0.0,traditional_ppo,0.6,3,46.599651942214834,0.3,0.1,0.15,0.1,0.1,0.05,0.2
geometric,722,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.1,0.1,0.15
arithmetic,722,1.0,full,0.6,1,57.99271193884958,0.3,0.1,0.15,0.1,0.1,0.1,0.15
geometric,722,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.1,0.1,0.15
arithmetic,722,0.0,a2c_pointer,0.6,2,57.8851252309765,0.3,0.1,0.15,0.1,0.1,0.1,0.15
geometric,722,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.1,0.1,0.15
arithmetic,722,0.0,traditional_ppo,0.6,3,51.52925431890244,0.3,0.1,0.15,0.1,0.1,0.1,0.15
geometric,723,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.1,0.15,0.1
arithmetic,723,1.0,full,0.6,1,62.96531298506971,0.3,0.1,0.15,0.1,0.1,0.15,0.1
geometric,723,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.1,0.15,0.1
arithmetic,723,0.0,a2c_pointer,0.6,2,62.84912294441391,0.3,0.1,0.15,0.1,0.1,0.15,0.1
geometric,723,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.1,0.15,0.1
arithmetic,723,0.0,traditional_ppo,0.6,3,56.45885669559004,0.3,0.1,0.15,0.1,0.1,0.15,0.1
geometric,724,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.1,0.2,0.05
arithmetic,724,1.0,full,0.6,1,67.93791403128984,0.3,0.1,0.15,0.1,0.1,0.2,0.05
geometric,724,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.1,0.2,0.05
arithmetic,724,0.0,a2c_pointer,0.6,2,67.81312065785133,0.3,0.1,0.15,0.1,0.1,0.2,0.05
geometric,724,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.1,0.2,0.05
arithmetic,724,0.0,traditional_ppo,0.6,3,61.388459072277655,0.3,0.1,0.15,0.1,0.1,0.2,0.05
geometric,725,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.15,0.05,0.15
arithmetic,725,1.0,full,0.6,1,55.548691965455646,0.3,0.1,0.15,0.1,0.15,0.05,0.15
geometric,725,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.15,0.05,0.15
arithmetic,725,0.0,a2c_pointer,0.6,2,55.491719589635245,0.3,0.1,0.15,0.1,0.15,0.05,0.15
geometric,725,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.15,0.05,0.15
arithmetic,725,0.0,traditional_ppo,0.6,3,49.77224569703901,0.3,0.1,0.15,0.1,0.15,0.05,0.15
geometric,726,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.15,0.1,0.1
arithmetic,726,1.0,full,0.6,1,60.521293011675766,0.3,0.1,0.15,0.1,0.15,0.1,0.1
geometric,726,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.15,0.1,0.1
arithmetic,726,0.0,a2c_pointer,0.6,2,60.45571730307265,0.3,0.1,0.15,0.1,0.15,0.1,0.1
geometric,726,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.15,0.1,0.1
arithmetic,726,0.0,traditional_ppo,0.6,3,54.70184807372661,0.3,0.1,0.15,0.1,0.15,0.1,0.1
geometric,727,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.1,0.15,0.15,0.05
arithmetic,727,1.0,full,0.6,1,65.49389405789589,0.3,0.1,0.15,0.1,0.15,0.15,0.05
geometric,727,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.1,0.15,0.15,0.05
arithmetic,727,0.0,a2c_pointer,0.6,2,65.41971501651005,0.3,0.1,0.15,0.1,0.15,0.15,0.05
geometric,727,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.1,0.15,0.15,0.05
arithmetic,727,0.0,traditional_ppo,0.6,3,59.63145045041421,0.3,0.1,0.15,0.1,0.15,0.15,0.05
geometric,728,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.05,0.05,0.2
arithmetic,728,1.0,full,0.6,1,54.50680156669835,0.3,0.1,0.15,0.15,0.05,0.05,0.2
geometric,728,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.05,0.05,0.2
arithmetic,728,0.0,a2c_pointer,0.6,2,54.18481069312933,0.3,0.1,0.15,0.15,0.05,0.05,0.2
geometric,728,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.05,0.05,0.2
arithmetic,728,0.0,traditional_ppo,0.6,3,47.759225446897354,0.3,0.1,0.15,0.15,0.05,0.05,0.2
geometric,729,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.05,0.1,0.15
arithmetic,729,1.0,full,0.6,1,59.479402612918484,0.3,0.1,0.15,0.15,0.05,0.1,0.15
geometric,729,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.05,0.1,0.15
arithmetic,729,0.0,a2c_pointer,0.6,2,59.148808406566744,0.3,0.1,0.15,0.15,0.05,0.1,0.15
geometric,729,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.05,0.1,0.15
arithmetic,729,0.0,traditional_ppo,0.6,3,52.68882782358497,0.3,0.1,0.15,0.15,0.05,0.1,0.15
geometric,730,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.05,0.15,0.1
arithmetic,730,1.0,full,0.6,1,64.4520036591386,0.3,0.1,0.15,0.15,0.05,0.15,0.1
geometric,730,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.05,0.15,0.1
arithmetic,730,0.0,a2c_pointer,0.6,2,64.11280612000414,0.3,0.1,0.15,0.15,0.05,0.15,0.1
geometric,730,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.05,0.15,0.1
arithmetic,730,0.0,traditional_ppo,0.6,3,57.61843020027256,0.3,0.1,0.15,0.15,0.05,0.15,0.1
geometric,731,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.05,0.2,0.05
arithmetic,731,1.0,full,0.6,1,69.42460470535873,0.3,0.1,0.15,0.15,0.05,0.2,0.05
geometric,731,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.05,0.2,0.05
arithmetic,731,0.0,a2c_pointer,0.6,2,69.07680383344155,0.3,0.1,0.15,0.15,0.05,0.2,0.05
geometric,731,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.05,0.2,0.05
arithmetic,731,0.0,traditional_ppo,0.6,3,62.54803257696017,0.3,0.1,0.15,0.15,0.05,0.2,0.05
geometric,732,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.1,0.05,0.15
arithmetic,732,1.0,full,0.6,1,57.03538263952454,0.3,0.1,0.15,0.15,0.1,0.05,0.15
geometric,732,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.1,0.05,0.15
arithmetic,732,0.0,a2c_pointer,0.6,2,56.75540276522549,0.3,0.1,0.15,0.15,0.1,0.05,0.15
geometric,732,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.1,0.05,0.15
arithmetic,732,0.0,traditional_ppo,0.6,3,50.93181920172154,0.3,0.1,0.15,0.15,0.1,0.05,0.15
geometric,733,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.1,0.1,0.1
arithmetic,733,1.0,full,0.6,1,62.00798368574467,0.3,0.1,0.15,0.15,0.1,0.1,0.1
geometric,733,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.1,0.1,0.1
arithmetic,733,0.0,a2c_pointer,0.6,2,61.7194004786629,0.3,0.1,0.15,0.15,0.1,0.1,0.1
geometric,733,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.1,0.1,0.1
arithmetic,733,0.0,traditional_ppo,0.6,3,55.86142157840914,0.3,0.1,0.15,0.15,0.1,0.1,0.1
geometric,734,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.1,0.15,0.05
arithmetic,734,1.0,full,0.6,1,66.98058473196478,0.3,0.1,0.15,0.15,0.1,0.15,0.05
geometric,734,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.1,0.15,0.05
arithmetic,734,0.0,a2c_pointer,0.6,2,66.68339819210031,0.3,0.1,0.15,0.15,0.1,0.15,0.05
geometric,734,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.1,0.15,0.05
arithmetic,734,0.0,traditional_ppo,0.6,3,60.79102395509675,0.3,0.1,0.15,0.15,0.1,0.15,0.05
geometric,735,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.15,0.05,0.1
arithmetic,735,1.0,full,0.6,1,59.56396371235072,0.3,0.1,0.15,0.15,0.15,0.05,0.1
geometric,735,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.15,0.05,0.1
arithmetic,735,0.0,a2c_pointer,0.6,2,59.32599483732164,0.3,0.1,0.15,0.15,0.15,0.05,0.1
geometric,735,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.15,0.05,0.1
arithmetic,735,0.0,traditional_ppo,0.6,3,54.1044129565457,0.3,0.1,0.15,0.15,0.15,0.05,0.1
geometric,736,1.0,full,0.6,2,0.0,0.3,0.1,0.15,0.15,0.15,0.1,0.05
arithmetic,736,1.0,full,0.6,1,64.53656475857086,0.3,0.1,0.15,0.15,0.15,0.1,0.05
geometric,736,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.15,0.15,0.15,0.1,0.05
arithmetic,736,0.0,a2c_pointer,0.6,2,64.28999255075905,0.3,0.1,0.15,0.15,0.15,0.1,0.05
geometric,736,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.15,0.15,0.15,0.1,0.05
arithmetic,736,0.0,traditional_ppo,0.6,3,59.03401533323331,0.3,0.1,0.15,0.15,0.15,0.1,0.05
geometric,737,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.05,0.1,0.2
arithmetic,737,0.0,full,0.6,2,56.080155730503954,0.3,0.1,0.2,0.05,0.05,0.1,0.2
geometric,737,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.05,0.1,0.2
arithmetic,737,1.0,a2c_pointer,0.6,1,56.11242157419763,0.3,0.1,0.2,0.05,0.05,0.1,0.2
geometric,737,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.05,0.1,0.2
arithmetic,737,0.0,traditional_ppo,0.6,3,48.670178010142074,0.3,0.1,0.2,0.05,0.05,0.1,0.2
geometric,738,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.05,0.15,0.15
arithmetic,738,0.0,full,0.6,2,61.05275677672408,0.3,0.1,0.2,0.05,0.05,0.15,0.15
geometric,738,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.05,0.15,0.15
arithmetic,738,1.0,a2c_pointer,0.6,1,61.07641928763504,0.3,0.1,0.2,0.05,0.05,0.15,0.15
geometric,738,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.05,0.15,0.15
arithmetic,738,0.0,traditional_ppo,0.6,3,53.59978038682968,0.3,0.1,0.2,0.05,0.05,0.15,0.15
geometric,739,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.05,0.2,0.1
arithmetic,739,0.0,full,0.6,2,66.0253578229442,0.3,0.1,0.2,0.05,0.05,0.2,0.1
geometric,739,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.05,0.2,0.1
arithmetic,739,1.0,a2c_pointer,0.6,1,66.04041700107246,0.3,0.1,0.2,0.05,0.05,0.2,0.1
geometric,739,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.05,0.2,0.1
arithmetic,739,0.0,traditional_ppo,0.6,3,58.529382763517276,0.3,0.1,0.2,0.05,0.05,0.2,0.1
geometric,740,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.1,0.05,0.2
arithmetic,740,0.0,full,0.6,2,53.63613575711001,0.3,0.1,0.2,0.05,0.1,0.05,0.2
geometric,740,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.1,0.05,0.2
arithmetic,740,1.0,a2c_pointer,0.6,1,53.71901593285639,0.3,0.1,0.2,0.05,0.1,0.05,0.2
geometric,740,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.1,0.05,0.2
arithmetic,740,0.0,traditional_ppo,0.6,3,46.91316938827864,0.3,0.1,0.2,0.05,0.1,0.05,0.2
geometric,741,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.1,0.1,0.15
arithmetic,741,0.0,full,0.6,2,58.60873680333015,0.3,0.1,0.2,0.05,0.1,0.1,0.15
geometric,741,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.1,0.1,0.15
arithmetic,741,1.0,a2c_pointer,0.6,1,58.6830136462938,0.3,0.1,0.2,0.05,0.1,0.1,0.15
geometric,741,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.1,0.1,0.15
arithmetic,741,0.0,traditional_ppo,0.6,3,51.84277176496626,0.3,0.1,0.2,0.05,0.1,0.1,0.15
geometric,742,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.1,0.15,0.1
arithmetic,742,0.0,full,0.6,2,63.581337849550266,0.3,0.1,0.2,0.05,0.1,0.15,0.1
geometric,742,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.1,0.15,0.1
arithmetic,742,1.0,a2c_pointer,0.6,1,63.647011359731195,0.3,0.1,0.2,0.05,0.1,0.15,0.1
geometric,742,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.1,0.15,0.1
arithmetic,742,0.0,traditional_ppo,0.6,3,56.77237414165385,0.3,0.1,0.2,0.05,0.1,0.15,0.1
geometric,743,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.1,0.2,0.05
arithmetic,743,0.0,full,0.6,2,68.55393889577039,0.3,0.1,0.2,0.05,0.1,0.2,0.05
geometric,743,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.1,0.2,0.05
arithmetic,743,1.0,a2c_pointer,0.6,1,68.6110090731686,0.3,0.1,0.2,0.05,0.1,0.2,0.05
geometric,743,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.1,0.2,0.05
arithmetic,743,0.0,traditional_ppo,0.6,3,61.70197651834145,0.3,0.1,0.2,0.05,0.1,0.2,0.05
geometric,744,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.15,0.05,0.15
arithmetic,744,0.0,full,0.6,2,56.164716829936204,0.3,0.1,0.2,0.05,0.15,0.05,0.15
geometric,744,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.15,0.05,0.15
arithmetic,744,1.0,a2c_pointer,0.6,1,56.28960800495254,0.3,0.1,0.2,0.05,0.15,0.05,0.15
geometric,744,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.15,0.05,0.15
arithmetic,744,0.0,traditional_ppo,0.6,3,50.08576314310281,0.3,0.1,0.2,0.05,0.15,0.05,0.15
geometric,745,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.15,0.1,0.1
arithmetic,745,0.0,full,0.6,2,61.13731787615632,0.3,0.1,0.2,0.05,0.15,0.1,0.1
geometric,745,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.15,0.1,0.1
arithmetic,745,1.0,a2c_pointer,0.6,1,61.25360571838995,0.3,0.1,0.2,0.05,0.15,0.1,0.1
geometric,745,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.15,0.1,0.1
arithmetic,745,0.0,traditional_ppo,0.6,3,55.015365519790414,0.3,0.1,0.2,0.05,0.15,0.1,0.1
geometric,746,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.05,0.15,0.15,0.05
arithmetic,746,0.0,full,0.6,2,66.10991892237644,0.3,0.1,0.2,0.05,0.15,0.15,0.05
geometric,746,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.05,0.15,0.15,0.05
arithmetic,746,1.0,a2c_pointer,0.6,1,66.21760343182736,0.3,0.1,0.2,0.05,0.15,0.15,0.05
geometric,746,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.05,0.15,0.15,0.05
arithmetic,746,0.0,traditional_ppo,0.6,3,59.94496789647802,0.3,0.1,0.2,0.05,0.15,0.15,0.05
geometric,747,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.1,0.05,0.05,0.2
arithmetic,747,1.0,full,0.6,1,55.12282643117893,0.3,0.1,0.2,0.1,0.05,0.05,0.2
geometric,747,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.1,0.05,0.05,0.2
arithmetic,747,0.0,a2c_pointer,0.6,2,54.98269910844662,0.3,0.1,0.2,0.1,0.05,0.05,0.2
geometric,747,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.1,0.05,0.05,0.2
arithmetic,747,0.0,traditional_ppo,0.6,3,48.07274289296117,0.3,0.1,0.2,0.1,0.05,0.05,0.2
geometric,748,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.1,0.05,0.1,0.15
arithmetic,748,1.0,full,0.6,1,60.09542747739906,0.3,0.1,0.2,0.1,0.05,0.1,0.15
geometric,748,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.1,0.05,0.1,0.15
arithmetic,748,0.0,a2c_pointer,0.6,2,59.94669682188404,0.3,0.1,0.2,0.1,0.05,0.1,0.15
geometric,748,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.1,0.05,0.1,0.15
arithmetic,748,0.0,traditional_ppo,0.6,3,53.002345269648785,0.3,0.1,0.2,0.1,0.05,0.1,0.15
geometric,749,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.1,0.05,0.15,0.1
arithmetic,749,1.0,full,0.6,1,65.06802852361918,0.3,0.1,0.2,0.1,0.05,0.15,0.1
geometric,749,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.1,0.05,0.15,0.1
arithmetic,749,0.0,a2c_pointer,0.6,2,64.91069453532144,0.3,0.1,0.2,0.1,0.05,0.15,0.1
geometric,749,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.1,0.05,0.15,0.1
arithmetic,749,0.0,traditional_ppo,0.6,3,57.93194764633638,0.3,0.1,0.2,0.1,0.05,0.15,0.1
geometric,750,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.1,0.05,0.2,0.05
arithmetic,750,1.0,full,0.6,1,70.0406295698393,0.3,0.1,0.2,0.1,0.05,0.2,0.05
geometric,750,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.1,0.05,0.2,0.05
arithmetic,750,0.0,a2c_pointer,0.6,2,69.87469224875885,0.3,0.1,0.2,0.1,0.05,0.2,0.05
geometric,750,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.1,0.05,0.2,0.05
arithmetic,750,0.0,traditional_ppo,0.6,3,62.861550023023995,0.3,0.1,0.2,0.1,0.05,0.2,0.05
geometric,751,1.0,full,0.6,2,0.0,0.3,0.1,0.2,0.1,0.1,0.05,0.15
arithmetic,751,1.0,full,0.6,1,57.651407504005114,0.3,0.1,0.2,0.1,0.1,0.05,0.15
geometric,751,1.0,a2c_pointer,0.6,1,0.0,0.3,0.1,0.2,0.1,0.1,0.05,0.15
arithmetic,751,0.0,a2c_pointer,0.6,2,57.553291180542786,0.3,0.1,0.2,0.1,0.1,0.05,0.15
geometric,751,1.0,traditional_ppo,0.6,3,0.0,0.3,0.1,0.2,0.1,0.1,0.05,0.15
arithmetic,751,0.0,traditional_ppo,0.6,3,51.24533664778536,0.3,0.1,0.2,0.1,0.1,0.05,0.15
