D1_mission_effectiveness,D2_resource_efficiency,D3_safety_reliability,D5_online_deployability,constraint_free_rate,distance_efficiency,domain,energy_efficiency,high_priority_coverage,map_id,mean_safe_distance_m,mean_safe_energy_wh,mean_safe_time_s,model,online_planning_efficiency,oracle_attainment,planning_scaling_ratio_24_to_16,planning_time_median_16_s,planning_time_median_24_s,planning_time_p95_s,return_rate,safe_rate,scaling_efficiency,soc_utility,task_count,time_efficiency,weighted_coverage
0.6823753672615996,0.3295392956362655,0.9212398086630982,0.0955069445099744,1.0,0.18816178968559302,real,0.29753559291767,0.5939814814814814,global_southern_alps_nz,5238.60728289138,31.750728715790988,676.6500588415381,milp,0.0,0.9892473118279557,3.141132841587965,7.165767999999957,22.508629199999973,44.38633361999995,1.0,1.0,0.3183564816999147,0.44027797926643264,18,0.44590347673420677,0.5731363378684807
0.4820263921758827,0.36390271193595564,0.9210540274963693,0.2558905822935426,1.0,0.21005538784410596,real,0.2978992693324159,0.31712962962962965,cn_guizhou_karst,6213.547524870931,35.279015365288636,751.7912790390677,nearest_feasible,0.2204267340923206,0.7495246919083685,2.9529922486847853,1.7575920499999995,5.1901557,5.483983434999996,1.0,1.0,0.33863956142972734,0.43939090114194024,18,0.5178103017714588,0.4307256235827664
0.572771126672478,0.33991349478884636,0.922315856813567,0.28817031078912286,1.0,0.10754827040431436,real,0.3120726456932855,0.42592592592592593,cn_hengduan,6321.445252795747,37.51709372914501,793.5790411648175,nearest_feasible,0.24145207376049815,0.853636471920449,2.5177531145280097,1.8247347500000046,4.5942316000000005,5.165187110000003,1.0,1.0,0.3971795305225806,0.4454477325694977,18,0.5095025029877944,0.5057610544217687
0.5675281939423144,0.3616542888978328,0.9169452534988576,0.4062475272572569,1.0,0.2775137154549555,real,0.3059515962745704,0.44583333333333336,cn_qinling,3704.2616053105844,23.28816311043508,498.2067181159952,nearest_feasible,0.3834589005945733,0.8230747939098471,2.176652836765735,1.4608203000000088,3.1796986499999917,3.385926920000018,1.0,1.0,0.4594209894701854,0.4201787333890782,18,0.46298200334498574,0.5006023242630385
0.541943022705951,0.35784047571406735,0.9187480093730371,0.3299560237309055,1.0,0.23840151881476487,real,0.29901262483823987,0.45694444444444443,cn_taihang,4521.0023391053855,25.782532396900862,557.6283836733855,nearest_feasible,0.29430072240358496,0.7799319547693819,2.420418299295513,1.7209974000000017,4.165533600000003,4.431378459999996,1.0,1.0,0.41315172682798673,0.42851310787917307,18,0.48396419329248047,0.4654478458049886
0.5561921048852395,0.3551974143782601,0.9198737318751767,0.33349447223768247,1.0,0.19200745068419103,real,0.3013896156556746,0.4134259259259259,global_alps,5630.215031012671,33.33278469154878,708.4057622816212,nearest_feasible,0.28956882588103827,0.8334229924812452,2.293642966081063,1.780235900000008,4.083225550000009,4.493357054999995,1.0,1.0,0.43598764706985244,0.4337926330052857,18,0.5042729655693154,0.48895975056689345
0.5715969141297546,0.41515586400137966,0.9245371065778751,0.2637331518025319,1.0,0.3214530884245541,real,0.36866381906988926,0.3787037037037037,global_colorado_rockies,3817.3272238617096,25.545270582658745,541.0891356216546,nearest_feasible,0.21771926803330366,0.8676896217495549,2.6946995862401755,1.8041383999999994,4.861611000000011,5.526215824999996,1.0,1.0,0.37109888059739776,0.45629264021144356,18,0.5144006380519497,0.5199971655328798
0.5383309150514527,0.3825303168182835,0.9250495533425639,0.28638521328410005,1.0,0.3662937602514102,real,0.3351191941944116,0.37916666666666665,global_peruvian_andes,4728.4582025847785,29.444587541953563,623.1762757894917,nearest_feasible,0.2314901037849071,0.8112743404779196,2.412697726360066,2.0051196000000004,4.837747500000006,5.314232719999994,1.0,1.0,0.41447380211555024,0.4588280686333018,18,0.4341628969684672,0.4814413265306123
0.5569664462615195,0.33797171484251054,0.9228522157415432,0.3108815038606395,1.0,0.17931714534945786,real,0.3135894842098994,0.45231481481481484,global_southern_alps_nz,5263.403458807674,30.855972952761686,659.8931331442654,nearest_feasible,0.26692312379926564,0.8118888387119887,2.4186659636099983,1.8390173000000232,4.447968550000013,4.799905219999976,1.0,1.0,0.4134510573371787,0.448044956376062,18,0.4584652725792031,0.4818310657596372
0.5788448998565594,0.3659843175426177,0.9226147171704044,0.4643800949698542,1.0,0.19398595675415775,real,0.3077455040934652,0.4910185185185184,cn_guizhou_karst,6324.2307861330955,34.41474653850464,741.1003052738355,no_domain_randomization,0.5059054592842169,0.8430175434927533,2.721180413224397,0.7479617999999846,2.0353390000000218,2.269990119999963,1.0,1.0,0.36748757823634126,0.44689323470777353,18,0.5244422548034136,0.490671768707483
