D1_mission_effectiveness,D2_resource_efficiency,D3_safety_reliability,constraint_free_rate,distance_efficiency,domain,energy_efficiency,high_priority_coverage,map_id,mean_planning_time_s,mean_safe_distance_m,mean_safe_energy_wh,mean_safe_time_s,model,node_count,oracle_attainment,repeat_count,return_rate,safe_rate,soc_utility,task_id,time_efficiency,weighted_coverage
0.4961734693877551,0.18700500127027916,0.8756947292072642,1.0,0.0032864197048755317,real,0.06416768902998571,0.5,cn_taihang,1.4812941400000028,4744.170213869575,25.4901024936757,550.3439226547474,a2c_pointer,24,0.7500000000000001,5,1.0,1.0,0.26517181245395416,real_test__cn_taihang__road_00__task_08,0.40931176295891314,0.3673469387755102
0.8969907407407407,0.13647853943584132,0.8767772111422018,1.0,0.3970150205788826,real,0.07607459119509452,1.0,cn_taihang,0.897055619999992,3737.685485921603,25.838643194524714,545.0967034367152,a2c_pointer,16,0.962962962962963,5,1.0,1.0,0.2684680032455251,real_test__cn_taihang__road_01__task_00,0.026496693432093932,0.8125
0.6235416666666667,0.45323878386838135,0.8753885882244659,1.0,0.46765550168630243,real,0.06789196822392048,0.44000000000000006,cn_taihang,0.9539565000000068,3991.4440270555415,22.532035207109658,489.11406647526974,a2c_pointer,16,0.9666666666666668,5,1.0,1.0,0.26424623457803736,real_test__cn_taihang__road_01__task_01,0.7814067989210839,0.54375
0.35750000000000004,0.6456400452214646,0.9812559415514197,1.0,0.07258382149828527,real,0.7977189807977384,0.0,cn_taihang,0.5929892400000056,3402.0220097148754,16.872850980609037,373.3711281609961,a2c_pointer,16,0.8800000000000001,5,1.0,1.0,0.8276047876092824,real_test__cn_taihang__road_01__task_02,0.8707311164192122,0.275
0.8187499999999999,0.38037600080235867,0.9492008020787475,1.0,0.4928492756204147,real,0.5728650409307697,1.0,cn_taihang,1.5294831999999985,5068.365654829355,29.523568370865206,637.7134911471187,a2c_pointer,20,0.8749999999999998,5,1.0,1.0,0.5937190245584618,real_test__cn_taihang__road_01__task_03,0.14165229392871403,0.7
0.585,0.3080439492424819,0.891943250773834,1.0,0.04334732600959612,real,0.2124002009736241,0.5,cn_taihang,1.242083560000006,5287.8091743704135,29.343661048100103,638.8572139510042,a2c_pointer,20,0.8,5,1.0,1.0,0.31869278828685876,real_test__cn_taihang__road_01__task_04,0.5571676184982861,0.52
0.414102564102562,0.5364060846578259,0.8717498776605285,1.0,0.6960312446103248,real,0.01767003547025625,0.13333333333333333,cn_taihang,1.0245306600000021,4492.18356819876,22.194502375126213,492.1017770616004,a2c_pointer,20,0.9230769230769148,5,1.0,1.0,0.2534655563315418,real_test__cn_taihang__road_01__task_05,0.8905344027266375,0.3
0.7937701396348013,0.5529627321953532,0.969490556198751,1.0,0.04437762677811134,real,0.6447470898802016,1.0,cn_taihang,1.7438706999999938,4892.863389103068,30.69385143435059,656.5656146297368,a2c_pointer,24,0.8526315789473685,5,1.0,1.0,0.7335603174101513,real_test__cn_taihang__road_01__task_06,0.790517110106887,0.6612244897959183
0.5650510204081632,0.3096781815030164,0.9592432801622567,1.0,0.36128729604205506,real,0.5954903544010997,0.5,cn_taihang,1.7549740599999921,6023.298209410845,32.05367748851204,699.266570888946,a2c_pointer,24,0.8214285714285715,5,1.0,1.0,0.6596106436960826,real_test__cn_taihang__road_01__task_07,0.027336833630294422,0.4693877551020408
0.45740955473098255,0.0824930518735909,0.8926526691506552,1.0,0.005956634221818025,real,0.22883646417627,0.225,cn_taihang,1.5399847199999983,5183.570251658472,27.6552241948629,604.7772175335776,a2c_pointer,24,0.8454545454545423,5,1.0,1.0,0.32123664331973434,real_test__cn_taihang__road_01__task_08,0.0022778271411047824,0.3795918367346939
