aggregation,grid_id,is_first,model,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,143,0.0,traditional_ppo,3,51.0948282699497,0.2,0.15,0.2,0.15,0.05,0.05,0.2
geometric,143,0.0,a2c_pointer,2,68.40468657691103,0.2,0.15,0.2,0.15,0.05,0.05,0.2
arithmetic,143,0.0,a2c_pointer,2,71.74104964832036,0.2,0.15,0.2,0.15,0.05,0.05,0.2
geometric,144,1.0,full,1,69.73125311692614,0.2,0.15,0.2,0.15,0.05,0.1,0.15
arithmetic,144,1.0,full,1,73.50628089707722,0.2,0.15,0.2,0.15,0.05,0.1,0.15
geometric,144,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.05,0.1,0.15
arithmetic,144,0.0,traditional_ppo,3,55.92265190590846,0.2,0.15,0.2,0.15,0.05,0.1,0.15
geometric,144,0.0,a2c_pointer,2,68.6289615728757,0.2,0.15,0.2,0.15,0.05,0.1,0.15
arithmetic,144,0.0,a2c_pointer,2,72.03420548361889,0.2,0.15,0.2,0.15,0.05,0.1,0.15
geometric,145,1.0,full,1,69.92312000878876,0.2,0.15,0.2,0.15,0.05,0.15,0.1
arithmetic,145,1.0,full,1,73.76430585882889,0.2,0.15,0.2,0.15,0.05,0.15,0.1
geometric,145,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.05,0.15,0.1
arithmetic,145,0.0,traditional_ppo,3,60.75047554186721,0.2,0.15,0.2,0.15,0.05,0.15,0.1
geometric,145,0.0,a2c_pointer,2,68.85397188795855,0.2,0.15,0.2,0.15,0.05,0.15,0.1
arithmetic,145,0.0,a2c_pointer,2,72.32736131891741,0.2,0.15,0.2,0.15,0.05,0.15,0.1
geometric,146,1.0,full,1,70.11551482611588,0.2,0.15,0.2,0.15,0.05,0.2,0.05
arithmetic,146,1.0,full,1,74.02233082058058,0.2,0.15,0.2,0.15,0.05,0.2,0.05
geometric,146,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.05,0.2,0.05
arithmetic,146,0.0,traditional_ppo,3,65.57829917782597,0.2,0.15,0.2,0.15,0.05,0.2,0.05
geometric,146,0.0,a2c_pointer,2,69.07971993301332,0.2,0.15,0.2,0.15,0.05,0.2,0.05
arithmetic,146,0.0,a2c_pointer,2,72.62051715421593,0.2,0.15,0.2,0.15,0.05,0.2,0.05
geometric,147,1.0,full,1,67.51411578179734,0.2,0.15,0.2,0.15,0.1,0.05,0.15
arithmetic,147,1.0,full,1,71.20944778940171,0.2,0.15,0.2,0.15,0.1,0.05,0.15
geometric,147,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.1,0.05,0.15
arithmetic,147,0.0,traditional_ppo,3,54.26742202477388,0.2,0.15,0.2,0.15,0.1,0.05,0.15
geometric,147,0.0,a2c_pointer,2,66.64198920198466,0.2,0.15,0.2,0.15,0.1,0.05,0.15
arithmetic,147,0.0,a2c_pointer,2,69.97861593916652,0.2,0.15,0.2,0.15,0.1,0.05,0.15
geometric,148,1.0,full,1,67.6998821773931,0.2,0.15,0.2,0.15,0.1,0.1,0.1
arithmetic,148,1.0,full,1,71.4674727511534,0.2,0.15,0.2,0.15,0.1,0.1,0.1
geometric,148,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.1,0.1,0.1
arithmetic,148,0.0,traditional_ppo,3,59.09524566073263,0.2,0.15,0.2,0.15,0.1,0.1,0.1
geometric,148,0.0,a2c_pointer,2,66.86048493096585,0.2,0.15,0.2,0.15,0.1,0.1,0.1
arithmetic,148,0.0,a2c_pointer,2,70.27177177446504,0.2,0.15,0.2,0.15,0.1,0.1,0.1
geometric,149,1.0,full,1,67.88615971281988,0.2,0.15,0.2,0.15,0.1,0.15,0.05
arithmetic,149,1.0,full,1,71.72549771290507,0.2,0.15,0.2,0.15,0.1,0.15,0.05
geometric,149,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.1,0.15,0.05
arithmetic,149,0.0,traditional_ppo,3,63.923069296691395,0.2,0.15,0.2,0.15,0.1,0.15,0.05
geometric,149,0.0,a2c_pointer,2,67.07969703087406,0.2,0.15,0.2,0.15,0.1,0.15,0.05
arithmetic,149,0.0,a2c_pointer,2,70.56492760976357,0.2,0.15,0.2,0.15,0.1,0.15,0.05
geometric,150,1.0,full,1,65.54733321763716,0.2,0.15,0.2,0.15,0.15,0.05,0.1
arithmetic,150,1.0,full,1,69.1706396434779,0.2,0.15,0.2,0.15,0.15,0.05,0.1
geometric,150,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.15,0.05,0.1
arithmetic,150,0.0,traditional_ppo,3,57.44001577959804,0.2,0.15,0.2,0.15,0.15,0.05,0.1
geometric,150,0.0,a2c_pointer,2,64.92471418320166,0.2,0.15,0.2,0.15,0.15,0.05,0.1
arithmetic,150,0.0,a2c_pointer,2,68.21618223001266,0.2,0.15,0.2,0.15,0.15,0.05,0.1
geometric,151,1.0,full,1,65.72768797296132,0.2,0.15,0.2,0.15,0.15,0.1,0.05
arithmetic,151,1.0,full,1,69.42866460522957,0.2,0.15,0.2,0.15,0.15,0.1,0.05
geometric,151,0.0,traditional_ppo,3,0.0,0.2,0.15,0.2,0.15,0.15,0.1,0.05
arithmetic,151,0.0,traditional_ppo,3,62.2678394155568,0.2,0.15,0.2,0.15,0.15,0.1,0.05
geometric,151,0.0,a2c_pointer,2,65.13757956918764,0.2,0.15,0.2,0.15,0.15,0.1,0.05
arithmetic,151,0.0,a2c_pointer,2,68.5093380653112,0.2,0.15,0.2,0.15,0.15,0.1,0.05
geometric,152,1.0,full,1,70.68455146278411,0.2,0.15,0.25,0.05,0.05,0.1,0.2
arithmetic,152,1.0,full,1,74.6744232334127,0.2,0.15,0.25,0.05,0.05,0.1,0.2
geometric,152,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.05,0.1,0.2
arithmetic,152,0.0,traditional_ppo,3,51.904002092465575,0.2,0.15,0.25,0.05,0.05,0.1,0.2
geometric,152,0.0,a2c_pointer,2,69.70563011791755,0.2,0.15,0.25,0.05,0.05,0.1,0.2
arithmetic,152,0.0,a2c_pointer,2,73.33084443249979,0.2,0.15,0.25,0.05,0.05,0.1,0.2
geometric,153,1.0,full,1,70.87904137348637,0.2,0.15,0.25,0.05,0.05,0.15,0.15
arithmetic,153,1.0,full,1,74.93244819516435,0.2,0.15,0.25,0.05,0.05,0.15,0.15
geometric,153,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.05,0.15,0.15
arithmetic,153,0.0,traditional_ppo,3,56.73182572842433,0.2,0.15,0.25,0.05,0.05,0.15,0.15
geometric,153,0.0,a2c_pointer,2,69.93417045185846,0.2,0.15,0.25,0.05,0.05,0.15,0.15
arithmetic,153,0.0,a2c_pointer,2,73.62400026779832,0.2,0.15,0.25,0.05,0.05,0.15,0.15
geometric,154,1.0,full,1,71.07406642694023,0.2,0.15,0.25,0.05,0.05,0.2,0.1
arithmetic,154,1.0,full,1,75.19047315691603,0.2,0.15,0.25,0.05,0.05,0.2,0.1
geometric,154,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.05,0.2,0.1
arithmetic,154,0.0,traditional_ppo,3,61.559649364383084,0.2,0.15,0.25,0.05,0.05,0.2,0.1
geometric,154,0.0,a2c_pointer,2,70.16346008946607,0.2,0.15,0.25,0.05,0.05,0.2,0.1
arithmetic,154,0.0,a2c_pointer,2,73.91715610309683,0.2,0.15,0.25,0.05,0.05,0.2,0.1
geometric,155,1.0,full,1,68.43710356733062,0.2,0.15,0.25,0.05,0.1,0.05,0.2
arithmetic,155,1.0,full,1,72.37759012573719,0.2,0.15,0.25,0.05,0.1,0.05,0.2
geometric,155,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.1,0.05,0.2
arithmetic,155,0.0,traditional_ppo,3,50.248772211330994,0.2,0.15,0.25,0.05,0.1,0.05,0.2
geometric,155,0.0,a2c_pointer,2,67.68748562081952,0.2,0.15,0.25,0.05,0.1,0.05,0.2
arithmetic,155,0.0,a2c_pointer,2,71.27525488804741,0.2,0.15,0.25,0.05,0.1,0.05,0.2
geometric,156,1.0,full,1,68.62540958167294,0.2,0.15,0.25,0.05,0.1,0.1,0.15
arithmetic,156,1.0,full,1,72.63561508748887,0.2,0.15,0.25,0.05,0.1,0.1,0.15
geometric,156,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.1,0.1,0.15
arithmetic,156,0.0,traditional_ppo,3,55.076595847289745,0.2,0.15,0.25,0.05,0.1,0.1,0.15
geometric,156,0.0,a2c_pointer,2,67.90940916618068,0.2,0.15,0.25,0.05,0.1,0.1,0.15
arithmetic,156,0.0,a2c_pointer,2,71.56841072334595,0.2,0.15,0.25,0.05,0.1,0.1,0.15
geometric,157,1.0,full,1,68.81423372365639,0.2,0.15,0.25,0.05,0.1,0.15,0.1
arithmetic,157,1.0,full,1,72.89364004924055,0.2,0.15,0.25,0.05,0.1,0.15,0.1
geometric,157,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.1,0.15,0.1
arithmetic,157,0.0,traditional_ppo,3,59.9044194832485,0.2,0.15,0.25,0.05,0.1,0.15,0.1
geometric,157,0.0,a2c_pointer,2,68.13206032107755,0.2,0.15,0.25,0.05,0.1,0.15,0.1
arithmetic,157,0.0,a2c_pointer,2,71.86156655864447,0.2,0.15,0.25,0.05,0.1,0.15,0.1
geometric,158,1.0,full,1,69.0035774189192,0.2,0.15,0.25,0.05,0.1,0.2,0.05
arithmetic,158,1.0,full,1,73.15166501099223,0.2,0.15,0.25,0.05,0.1,0.2,0.05
geometric,158,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.1,0.2,0.05
arithmetic,158,0.0,traditional_ppo,3,64.73224311920727,0.2,0.15,0.25,0.05,0.1,0.2,0.05
geometric,158,0.0,a2c_pointer,2,68.35544147108679,0.2,0.15,0.25,0.05,0.1,0.2,0.05
arithmetic,158,0.0,a2c_pointer,2,72.15472239394299,0.2,0.15,0.25,0.05,0.1,0.2,0.05
geometric,159,1.0,full,1,66.44343305148064,0.2,0.15,0.25,0.05,0.15,0.05,0.15
arithmetic,159,1.0,full,1,70.33878197981338,0.2,0.15,0.25,0.05,0.15,0.05,0.15
geometric,159,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.15,0.05,0.15
arithmetic,159,0.0,traditional_ppo,3,53.421365966155165,0.2,0.15,0.25,0.05,0.15,0.05,0.15
geometric,159,0.0,a2c_pointer,2,65.94326955625155,0.2,0.15,0.25,0.05,0.15,0.05,0.15
arithmetic,159,0.0,a2c_pointer,2,69.51282117889357,0.2,0.15,0.25,0.05,0.15,0.05,0.15
geometric,160,1.0,full,1,66.62625344283217,0.2,0.15,0.25,0.05,0.15,0.1,0.1
arithmetic,160,1.0,full,1,70.59680694156505,0.2,0.15,0.25,0.05,0.15,0.1,0.1
geometric,160,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.15,0.1,0.1
arithmetic,160,0.0,traditional_ppo,3,58.249189602113915,0.2,0.15,0.25,0.05,0.15,0.1,0.1
geometric,160,0.0,a2c_pointer,2,66.15947442836942,0.2,0.15,0.25,0.05,0.15,0.1,0.1
arithmetic,160,0.0,a2c_pointer,2,69.80597701419211,0.2,0.15,0.25,0.05,0.15,0.1,0.1
geometric,161,1.0,full,1,66.80957686802707,0.2,0.15,0.25,0.05,0.15,0.15,0.05
arithmetic,161,1.0,full,1,70.85483190331672,0.2,0.15,0.25,0.05,0.15,0.15,0.05
geometric,161,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.05,0.15,0.15,0.05
arithmetic,161,0.0,traditional_ppo,3,63.077013238072674,0.2,0.15,0.25,0.05,0.15,0.15,0.05
geometric,161,0.0,a2c_pointer,2,66.37638816049746,0.2,0.15,0.25,0.05,0.15,0.15,0.05
arithmetic,161,0.0,a2c_pointer,2,70.09913284949063,0.2,0.15,0.25,0.05,0.15,0.15,0.05
geometric,162,1.0,full,1,70.03796579636126,0.2,0.15,0.25,0.1,0.05,0.05,0.2
arithmetic,162,1.0,full,1,73.8642807998061,0.2,0.15,0.25,0.1,0.05,0.05,0.2
geometric,162,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.05,0.05,0.2
arithmetic,162,0.0,traditional_ppo,3,51.40834571601353,0.2,0.15,0.25,0.1,0.05,0.05,0.2
geometric,162,0.0,a2c_pointer,2,69.0543255383221,0.2,0.15,0.25,0.1,0.05,0.05,0.2
arithmetic,162,0.0,a2c_pointer,2,72.53893806363766,0.2,0.15,0.25,0.1,0.05,0.05,0.2
geometric,163,1.0,full,1,70.23067661409453,0.2,0.15,0.25,0.1,0.05,0.1,0.15
arithmetic,163,1.0,full,1,74.12230576155777,0.2,0.15,0.25,0.1,0.05,0.1,0.15
geometric,163,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.05,0.1,0.15
arithmetic,163,0.0,traditional_ppo,3,56.23616935197228,0.2,0.15,0.25,0.1,0.05,0.1,0.15
geometric,163,0.0,a2c_pointer,2,69.2807304727857,0.2,0.15,0.25,0.1,0.05,0.1,0.15
arithmetic,163,0.0,a2c_pointer,2,72.83209389893618,0.2,0.15,0.25,0.1,0.05,0.1,0.15
geometric,164,1.0,full,1,70.42391767937067,0.2,0.15,0.25,0.1,0.05,0.15,0.1
arithmetic,164,1.0,full,1,74.38033072330946,0.2,0.15,0.25,0.1,0.05,0.15,0.1
geometric,164,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.05,0.15,0.1
arithmetic,164,0.0,traditional_ppo,3,61.06399298793104,0.2,0.15,0.25,0.1,0.05,0.15,0.1
geometric,164,0.0,a2c_pointer,2,69.50787770968945,0.2,0.15,0.25,0.1,0.05,0.15,0.1
arithmetic,164,0.0,a2c_pointer,2,73.12524973423471,0.2,0.15,0.25,0.1,0.05,0.15,0.1
geometric,165,1.0,full,1,70.61769045117605,0.2,0.15,0.25,0.1,0.05,0.2,0.05
arithmetic,165,1.0,full,1,74.63835568506114,0.2,0.15,0.25,0.1,0.05,0.2,0.05
geometric,165,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.05,0.2,0.05
arithmetic,165,0.0,traditional_ppo,3,65.89181662388978,0.2,0.15,0.25,0.1,0.05,0.2,0.05
geometric,165,0.0,a2c_pointer,2,69.73576968278292,0.2,0.15,0.25,0.1,0.05,0.2,0.05
arithmetic,165,0.0,a2c_pointer,2,73.41840556953323,0.2,0.15,0.25,0.1,0.05,0.2,0.05
geometric,166,1.0,full,1,67.99765987866648,0.2,0.15,0.25,0.1,0.1,0.05,0.15
arithmetic,166,1.0,full,1,71.82547265388227,0.2,0.15,0.25,0.1,0.1,0.05,0.15
geometric,166,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.1,0.05,0.15
arithmetic,166,0.0,traditional_ppo,3,54.5809394708377,0.2,0.15,0.25,0.1,0.1,0.05,0.15
geometric,166,0.0,a2c_pointer,2,67.27488783536803,0.2,0.15,0.25,0.1,0.1,0.05,0.15
arithmetic,166,0.0,a2c_pointer,2,70.77650435448382,0.2,0.15,0.25,0.1,0.1,0.05,0.15
geometric,167,1.0,full,1,68.18475675519865,0.2,0.15,0.25,0.1,0.1,0.1,0.1
arithmetic,167,1.0,full,1,72.08349761563396,0.2,0.15,0.25,0.1,0.1,0.1,0.1
geometric,167,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.1,0.1,0.1
arithmetic,167,0.0,traditional_ppo,3,59.40876310679646,0.2,0.15,0.25,0.1,0.1,0.1,0.1
geometric,167,0.0,a2c_pointer,2,67.49545861717895,0.2,0.15,0.25,0.1,0.1,0.1,0.1
arithmetic,167,0.0,a2c_pointer,2,71.06966018978234,0.2,0.15,0.25,0.1,0.1,0.1,0.1
geometric,168,1.0,full,1,68.37236843240588,0.2,0.15,0.25,0.1,0.1,0.15,0.05
arithmetic,168,1.0,full,1,72.34152257738563,0.2,0.15,0.25,0.1,0.1,0.15,0.05
geometric,168,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.1,0.15,0.05
arithmetic,168,0.0,traditional_ppo,3,64.23658674275521,0.2,0.15,0.25,0.1,0.1,0.15,0.05
geometric,168,0.0,a2c_pointer,2,67.71675257328795,0.2,0.15,0.25,0.1,0.1,0.15,0.05
arithmetic,168,0.0,a2c_pointer,2,71.36281602508086,0.2,0.15,0.25,0.1,0.1,0.15,0.05
geometric,169,1.0,full,1,66.01679098474084,0.2,0.15,0.25,0.1,0.15,0.05,0.1
arithmetic,169,1.0,full,1,69.78666450795846,0.2,0.15,0.25,0.1,0.15,0.05,0.1
geometric,169,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.15,0.05,0.1
arithmetic,169,0.0,traditional_ppo,3,57.75353322566187,0.2,0.15,0.25,0.1,0.15,0.05,0.1
geometric,169,0.0,a2c_pointer,2,65.54130386444321,0.2,0.15,0.25,0.1,0.15,0.05,0.1
arithmetic,169,0.0,a2c_pointer,2,69.01407064532997,0.2,0.15,0.25,0.1,0.15,0.05,0.1
geometric,170,1.0,full,1,66.19843746219259,0.2,0.15,0.25,0.1,0.15,0.1,0.05
arithmetic,170,1.0,full,1,70.04468946971014,0.2,0.15,0.25,0.1,0.15,0.1,0.05
geometric,170,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.1,0.15,0.1,0.05
arithmetic,170,0.0,traditional_ppo,3,62.58135686162062,0.2,0.15,0.25,0.1,0.15,0.1,0.05
geometric,170,0.0,a2c_pointer,2,65.75619083192005,0.2,0.15,0.25,0.1,0.15,0.1,0.05
arithmetic,170,0.0,a2c_pointer,2,69.30722648062849,0.2,0.15,0.25,0.1,0.15,0.1,0.05
geometric,171,1.0,full,1,69.58824275970754,0.2,0.15,0.25,0.15,0.05,0.05,0.15
arithmetic,171,1.0,full,1,73.31216332795118,0.2,0.15,0.25,0.15,0.05,0.05,0.15
geometric,171,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.15,0.05,0.05,0.15
arithmetic,171,0.0,traditional_ppo,3,55.74051297552022,0.2,0.15,0.25,0.15,0.05,0.05,0.15
geometric,171,0.0,a2c_pointer,2,68.63339600413072,0.2,0.15,0.25,0.15,0.05,0.05,0.15
arithmetic,171,0.0,a2c_pointer,2,72.04018753007405,0.2,0.15,0.25,0.15,0.05,0.05,0.15
geometric,172,1.0,full,1,69.77971615580581,0.2,0.15,0.25,0.15,0.05,0.1,0.1
arithmetic,172,1.0,full,1,73.57018828970287,0.2,0.15,0.25,0.15,0.05,0.1,0.1
geometric,172,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.15,0.05,0.1,0.1
arithmetic,172,0.0,traditional_ppo,3,60.56833661147897,0.2,0.15,0.25,0.15,0.05,0.1,0.1
geometric,172,0.0,a2c_pointer,2,68.85842085815969,0.2,0.15,0.25,0.15,0.05,0.1,0.1
arithmetic,172,0.0,a2c_pointer,2,72.33334336537258,0.2,0.15,0.25,0.15,0.05,0.1,0.1
geometric,173,1.0,full,1,69.9717163946574,0.2,0.15,0.25,0.15,0.05,0.15,0.05
arithmetic,173,1.0,full,1,73.82821325145454,0.2,0.15,0.25,0.15,0.05,0.15,0.05
geometric,173,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.15,0.05,0.15,0.05
arithmetic,173,0.0,traditional_ppo,3,65.39616024743773,0.2,0.15,0.25,0.15,0.05,0.15,0.05
geometric,173,0.0,a2c_pointer,2,69.08418348982869,0.2,0.15,0.25,0.15,0.05,0.15,0.05
arithmetic,173,0.0,a2c_pointer,2,72.6264992006711,0.2,0.15,0.25,0.15,0.05,0.15,0.05
geometric,174,1.0,full,1,67.56103791601706,0.2,0.15,0.25,0.15,0.1,0.05,0.1
arithmetic,174,1.0,full,1,71.27335518202736,0.2,0.15,0.25,0.15,0.1,0.05,0.1
geometric,174,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.15,0.1,0.05,0.1
arithmetic,174,0.0,traditional_ppo,3,58.91310673034439,0.2,0.15,0.25,0.15,0.1,0.05,0.1
geometric,174,0.0,a2c_pointer,2,66.86480509285245,0.2,0.15,0.25,0.15,0.1,0.05,0.1
arithmetic,174,0.0,a2c_pointer,2,70.27775382092021,0.2,0.15,0.25,0.15,0.1,0.05,0.1
geometric,175,1.0,full,1,67.74693341877278,0.2,0.15,0.25,0.15,0.1,0.1,0.05
arithmetic,175,1.0,full,1,71.53138014377903,0.2,0.15,0.25,0.15,0.1,0.1,0.05
geometric,175,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.15,0.1,0.1,0.05
arithmetic,175,0.0,traditional_ppo,3,63.74093036630314,0.2,0.15,0.25,0.15,0.1,0.1,0.05
geometric,175,0.0,a2c_pointer,2,67.08403135705755,0.2,0.15,0.25,0.15,0.1,0.1,0.05
arithmetic,175,0.0,a2c_pointer,2,70.57090965621875,0.2,0.15,0.25,0.15,0.1,0.1,0.05
geometric,176,1.0,full,1,65.59288844310913,0.2,0.15,0.25,0.15,0.15,0.05,0.05
arithmetic,176,1.0,full,1,69.23454703610355,0.2,0.15,0.25,0.15,0.15,0.05,0.05
geometric,176,0.0,traditional_ppo,3,0.0,0.2,0.15,0.25,0.15,0.15,0.05,0.05
arithmetic,176,0.0,traditional_ppo,3,62.08570048516856,0.2,0.15,0.25,0.15,0.15,0.05,0.05
geometric,176,0.0,a2c_pointer,2,65.14178840627476,0.2,0.15,0.25,0.15,0.15,0.05,0.05
arithmetic,176,0.0,a2c_pointer,2,68.51532011176637,0.2,0.15,0.25,0.15,0.15,0.05,0.05
geometric,177,1.0,full,1,67.71061006212307,0.2,0.2,0.1,0.05,0.05,0.2,0.2
arithmetic,177,1.0,full,1,72.23721728363903,0.2,0.2,0.1,0.05,0.05,0.2,0.2
geometric,177,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.05,0.05,0.2,0.2
arithmetic,177,0.0,traditional_ppo,3,49.442308046628725,0.2,0.2,0.1,0.05,0.05,0.2,0.2
geometric,177,0.0,a2c_pointer,2,66.49409941073705,0.2,0.2,0.1,0.05,0.05,0.2,0.2
arithmetic,177,0.0,a2c_pointer,2,70.49477047013659,0.2,0.2,0.1,0.05,0.05,0.2,0.2
geometric,178,1.0,full,1,65.55772000432715,0.2,0.2,0.1,0.05,0.1,0.15,0.2
arithmetic,178,1.0,full,1,69.94038417596353,0.2,0.2,0.1,0.05,0.1,0.15,0.2
geometric,178,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.05,0.1,0.15,0.2
arithmetic,178,0.0,traditional_ppo,3,47.78707816549414,0.2,0.2,0.1,0.05,0.1,0.15,0.2
geometric,178,0.0,a2c_pointer,2,64.56893639896515,0.2,0.2,0.1,0.05,0.1,0.15,0.2
arithmetic,178,0.0,a2c_pointer,2,68.43918092568421,0.2,0.2,0.1,0.05,0.1,0.15,0.2
geometric,179,1.0,full,1,65.73810333909583,0.2,0.2,0.1,0.05,0.1,0.2,0.15
arithmetic,179,1.0,full,1,70.19840913771522,0.2,0.2,0.1,0.05,0.1,0.2,0.15
geometric,179,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.05,0.1,0.2,0.15
arithmetic,179,0.0,traditional_ppo,3,52.614901801452895,0.2,0.2,0.1,0.05,0.1,0.2,0.15
geometric,179,0.0,a2c_pointer,2,64.78063531427321,0.2,0.2,0.1,0.05,0.1,0.2,0.15
arithmetic,179,0.0,a2c_pointer,2,68.73233676098275,0.2,0.2,0.1,0.05,0.1,0.2,0.15
geometric,180,1.0,full,1,63.47328207828289,0.2,0.2,0.1,0.05,0.15,0.1,0.2
arithmetic,180,1.0,full,1,67.64355106828803,0.2,0.2,0.1,0.05,0.15,0.1,0.2
geometric,180,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.05,0.15,0.1,0.2
arithmetic,180,0.0,traditional_ppo,3,46.131848284359556,0.2,0.2,0.1,0.05,0.15,0.1,0.2
geometric,180,0.0,a2c_pointer,2,62.699511455002856,0.2,0.2,0.1,0.05,0.15,0.1,0.2
arithmetic,180,0.0,a2c_pointer,2,66.38359138123184,0.2,0.2,0.1,0.05,0.15,0.1,0.2
geometric,181,1.0,full,1,63.6479300417758,0.2,0.2,0.1,0.05,0.15,0.15,0.15
arithmetic,181,1.0,full,1,67.90157603003972,0.2,0.2,0.1,0.05,0.15,0.15,0.15
geometric,181,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.05,0.15,0.15,0.15
arithmetic,181,0.0,traditional_ppo,3,50.95967192031831,0.2,0.2,0.1,0.05,0.15,0.15,0.15
geometric,181,0.0,a2c_pointer,2,62.90508118102953,0.2,0.2,0.1,0.05,0.15,0.15,0.15
arithmetic,181,0.0,a2c_pointer,2,66.67674721653037,0.2,0.2,0.1,0.05,0.15,0.15,0.15
geometric,182,1.0,full,1,63.82305855251872,0.2,0.2,0.1,0.05,0.15,0.2,0.1
arithmetic,182,1.0,full,1,68.1596009917914,0.2,0.2,0.1,0.05,0.15,0.2,0.1
geometric,182,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.05,0.15,0.2,0.1
arithmetic,182,0.0,traditional_ppo,3,55.78749555627706,0.2,0.2,0.1,0.05,0.15,0.2,0.1
geometric,182,0.0,a2c_pointer,2,63.111324898149256,0.2,0.2,0.1,0.05,0.15,0.2,0.1
arithmetic,182,0.0,a2c_pointer,2,66.9699030518289,0.2,0.2,0.1,0.05,0.15,0.2,0.1
geometric,183,1.0,full,1,67.09122847131016,0.2,0.2,0.1,0.1,0.05,0.15,0.2
arithmetic,183,1.0,full,1,71.42707485003244,0.2,0.2,0.1,0.1,0.05,0.15,0.2
geometric,183,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.1,0.05,0.15,0.2
arithmetic,183,0.0,traditional_ppo,3,48.946651670176664,0.2,0.2,0.1,0.1,0.05,0.15,0.2
geometric,183,0.0,a2c_pointer,2,65.87280223016461,0.2,0.2,0.1,0.1,0.05,0.15,0.2
arithmetic,183,0.0,a2c_pointer,2,69.70286410127446,0.2,0.2,0.1,0.1,0.05,0.15,0.2
geometric,184,1.0,full,1,67.27583128429059,0.2,0.2,0.1,0.1,0.05,0.2,0.15
arithmetic,184,1.0,full,1,71.68509981178413,0.2,0.2,0.1,0.1,0.05,0.2,0.15
geometric,184,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.1,0.05,0.2,0.15
arithmetic,184,0.0,traditional_ppo,3,53.774475306135415,0.2,0.2,0.1,0.1,0.05,0.2,0.15
geometric,184,0.0,a2c_pointer,2,66.08877606461438,0.2,0.2,0.1,0.1,0.05,0.2,0.15
arithmetic,184,0.0,a2c_pointer,2,69.99601993657299,0.2,0.2,0.1,0.1,0.05,0.2,0.15
geometric,185,1.0,full,1,64.95803193669502,0.2,0.2,0.1,0.1,0.1,0.1,0.2
arithmetic,185,1.0,full,1,69.13024174235696,0.2,0.2,0.1,0.1,0.1,0.1,0.2
geometric,185,0.0,traditional_ppo,3,0.0,0.2,0.2,0.1,0.1,0.1,0.1,0.2
arithmetic,185,0.0,traditional_ppo,3,47.291421789042076,0.2,0.2,0.1,0.1,0.1,0.1,0.2
geometric,185,0.0,a2c_pointer,2,63.965627255857015,0.2,0.2,0.1,0.1,0.1,0.1,0.2
arithmetic,185,0.0,a2c_pointer,2,67.64727455682208,0.2,0.2,0.1,0.1,0.1,0.1,0.2
geometric,186,1.0,full,1,65.136765218145,0.2,0.2,0.1,0.1,0.1,0.15,0.15
