aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,965,0.0,full,2,core_learning_training_corrected_v6,0.639108855688649,0.35,0.1,0.1,0.1,0.1,0.15,0.1
arithmetic,965,0.0,full,2,core_learning_training_corrected_v6,0.6734635846513648,0.35,0.1,0.1,0.1,0.1,0.15,0.1
geometric,965,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6402682478571025,0.35,0.1,0.1,0.1,0.1,0.15,0.1
arithmetic,965,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6740082694103967,0.35,0.1,0.1,0.1,0.1,0.15,0.1
geometric,965,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4915454810371582,0.35,0.1,0.1,0.1,0.1,0.15,0.1
arithmetic,965,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.56931697142136,0.35,0.1,0.1,0.1,0.1,0.15,0.1
geometric,966,0.0,full,2,core_learning_training_corrected_v6,0.6624306414898593,0.35,0.1,0.1,0.1,0.1,0.2,0.05
arithmetic,966,0.0,full,2,core_learning_training_corrected_v6,0.6989924079201315,0.35,0.1,0.1,0.1,0.1,0.2,0.05
geometric,966,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6642370829056166,0.35,0.1,0.1,0.1,0.1,0.2,0.05
arithmetic,966,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6999589548826305,0.35,0.1,0.1,0.1,0.1,0.2,0.05
geometric,966,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.524884200483612,0.35,0.1,0.1,0.1,0.1,0.2,0.05
arithmetic,966,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6056533700721657,0.35,0.1,0.1,0.1,0.1,0.2,0.05
geometric,967,0.0,full,2,core_learning_training_corrected_v6,0.5960082215653942,0.35,0.1,0.1,0.1,0.15,0.05,0.15
arithmetic,967,0.0,full,2,core_learning_training_corrected_v6,0.6233301679259792,0.35,0.1,0.1,0.1,0.15,0.05,0.15
geometric,967,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5970581110859238,0.35,0.1,0.1,0.1,0.15,0.05,0.15
arithmetic,967,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6239075138053746,0.35,0.1,0.1,0.1,0.15,0.05,0.15
geometric,967,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.45009975574072925,0.35,0.1,0.1,0.1,0.15,0.05,0.15
arithmetic,967,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5149881008120455,0.35,0.1,0.1,0.1,0.15,0.05,0.15
geometric,968,0.0,full,2,core_learning_training_corrected_v6,0.6177572177737646,0.35,0.1,0.1,0.1,0.15,0.1,0.1
arithmetic,968,0.0,full,2,core_learning_training_corrected_v6,0.6488589911947461,0.35,0.1,0.1,0.1,0.15,0.1,0.1
geometric,968,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6194093481289792,0.35,0.1,0.1,0.1,0.15,0.1,0.1
arithmetic,968,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6498581992776087,0.35,0.1,0.1,0.1,0.15,0.1,0.1
geometric,968,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4806274486164638,0.35,0.1,0.1,0.1,0.15,0.1,0.1
arithmetic,968,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5513244994628513,0.35,0.1,0.1,0.1,0.15,0.1,0.1
geometric,969,0.0,full,2,core_learning_training_corrected_v6,0.6402998587993648,0.35,0.1,0.1,0.1,0.15,0.15,0.05
arithmetic,969,0.0,full,2,core_learning_training_corrected_v6,0.6743878144635128,0.35,0.1,0.1,0.1,0.15,0.15,0.05
geometric,969,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6425973174566798,0.35,0.1,0.1,0.1,0.15,0.15,0.05
arithmetic,969,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6758088847498424,0.35,0.1,0.1,0.1,0.15,0.15,0.05
geometric,969,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.51322566035036,0.35,0.1,0.1,0.1,0.15,0.15,0.05
arithmetic,969,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.587660898113657,0.35,0.1,0.1,0.1,0.15,0.15,0.05
geometric,970,1.0,full,1,core_learning_training_corrected_v6,0.6130085682415332,0.35,0.1,0.1,0.15,0.05,0.05,0.2
arithmetic,970,1.0,full,1,core_learning_training_corrected_v6,0.6431812143731497,0.35,0.1,0.1,0.15,0.05,0.05,0.2
geometric,970,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6120130579603433,0.35,0.1,0.1,0.15,0.05,0.05,0.2
arithmetic,970,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6417380787357129,0.35,0.1,0.1,0.15,0.05,0.05,0.2
geometric,970,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.43979431811107783,0.35,0.1,0.1,0.15,0.05,0.05,0.2
arithmetic,970,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5122469056095335,0.35,0.1,0.1,0.15,0.05,0.05,0.2
geometric,971,1.0,full,1,core_learning_training_corrected_v6,0.6353779258174519,0.35,0.1,0.1,0.15,0.05,0.1,0.15
arithmetic,971,1.0,full,1,core_learning_training_corrected_v6,0.6687100376419165,0.35,0.1,0.1,0.15,0.05,0.1,0.15
geometric,971,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6349241426235048,0.35,0.1,0.1,0.15,0.05,0.1,0.15
arithmetic,971,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6676887642079468,0.35,0.1,0.1,0.15,0.05,0.1,0.15
geometric,971,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.46962305207626975,0.35,0.1,0.1,0.15,0.05,0.1,0.15
arithmetic,971,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5485833042603393,0.35,0.1,0.1,0.15,0.05,0.1,0.15
geometric,972,0.0,full,2,core_learning_training_corrected_v6,0.6585635658799184,0.35,0.1,0.1,0.15,0.05,0.15,0.1
arithmetic,972,1.0,full,1,core_learning_training_corrected_v6,0.6942388609106832,0.35,0.1,0.1,0.15,0.05,0.15,0.1
geometric,972,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6586929178107735,0.35,0.1,0.1,0.15,0.05,0.15,0.1
arithmetic,972,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6936394496801807,0.35,0.1,0.1,0.15,0.05,0.15,0.1
geometric,972,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5014748985131908,0.35,0.1,0.1,0.15,0.05,0.15,0.1
arithmetic,972,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5849197029111449,0.35,0.1,0.1,0.15,0.05,0.15,0.1
geometric,973,0.0,full,2,core_learning_training_corrected_v6,0.6825952754755917,0.35,0.1,0.1,0.15,0.05,0.2,0.05
arithmetic,973,1.0,full,1,core_learning_training_corrected_v6,0.71976768417945,0.35,0.1,0.1,0.15,0.05,0.2,0.05
geometric,973,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6833514916936292,0.35,0.1,0.1,0.15,0.05,0.2,0.05
arithmetic,973,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.7195901351524145,0.35,0.1,0.1,0.15,0.05,0.2,0.05
geometric,973,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5354870735731551,0.35,0.1,0.1,0.15,0.05,0.2,0.05
arithmetic,973,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6212561015619508,0.35,0.1,0.1,0.15,0.05,0.2,0.05
geometric,974,0.0,full,2,core_learning_training_corrected_v6,0.614150932496343,0.35,0.1,0.1,0.15,0.1,0.05,0.15
arithmetic,974,1.0,full,1,core_learning_training_corrected_v6,0.6441054441852977,0.35,0.1,0.1,0.15,0.1,0.05,0.15
geometric,974,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6142393451651368,0.35,0.1,0.1,0.15,0.1,0.05,0.15
arithmetic,974,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6435386940751586,0.35,0.1,0.1,0.15,0.1,0.05,0.15
geometric,974,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.45919195280697017,0.35,0.1,0.1,0.15,0.1,0.05,0.15
arithmetic,974,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5305908323018306,0.35,0.1,0.1,0.15,0.1,0.05,0.15
geometric,975,0.0,full,2,core_learning_training_corrected_v6,0.6365619762016597,0.35,0.1,0.1,0.15,0.1,0.1,0.1
arithmetic,975,1.0,full,1,core_learning_training_corrected_v6,0.6696342674540646,0.35,0.1,0.1,0.15,0.1,0.1,0.1
geometric,975,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.637233772256977,0.35,0.1,0.1,0.15,0.1,0.1,0.1
arithmetic,975,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6694893795473927,0.35,0.1,0.1,0.15,0.1,0.1,0.1
geometric,975,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.49033631742283273,0.35,0.1,0.1,0.15,0.1,0.1,0.1
arithmetic,975,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5669272309526364,0.35,0.1,0.1,0.15,0.1,0.1,0.1
geometric,976,0.0,full,2,core_learning_training_corrected_v6,0.6597908235662823,0.35,0.1,0.1,0.15,0.1,0.15,0.05
arithmetic,976,0.0,full,2,core_learning_training_corrected_v6,0.6951630907228313,0.35,0.1,0.1,0.15,0.1,0.15,0.05
geometric,976,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.661089009847923,0.35,0.1,0.1,0.15,0.1,0.15,0.05
arithmetic,976,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6954400650196264,0.35,0.1,0.1,0.15,0.1,0.15,0.05
geometric,976,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5235930262150175,0.35,0.1,0.1,0.15,0.1,0.15,0.05
arithmetic,976,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.603263629603442,0.35,0.1,0.1,0.15,0.1,0.15,0.05
geometric,977,0.0,full,2,core_learning_training_corrected_v6,0.6152954255894076,0.35,0.1,0.1,0.15,0.15,0.05,0.1
arithmetic,977,0.0,full,2,core_learning_training_corrected_v6,0.6450296739974458,0.35,0.1,0.1,0.15,0.15,0.05,0.1
geometric,977,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.616473730815958,0.35,0.1,0.1,0.15,0.15,0.05,0.1
arithmetic,977,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6453393094146045,0.35,0.1,0.1,0.15,0.15,0.05,0.1
geometric,977,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.47944514251187526,0.35,0.1,0.1,0.15,0.15,0.05,0.1
arithmetic,977,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5489347589941276,0.35,0.1,0.1,0.15,0.15,0.05,0.1
geometric,978,0.0,full,2,core_learning_training_corrected_v6,0.6377482331077742,0.35,0.1,0.1,0.15,0.15,0.1,0.05
arithmetic,978,0.0,full,2,core_learning_training_corrected_v6,0.6705584972662127,0.35,0.1,0.1,0.15,0.15,0.1,0.05
geometric,978,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6395518035067774,0.35,0.1,0.1,0.15,0.15,0.1,0.05
arithmetic,978,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6712899948868384,0.35,0.1,0.1,0.15,0.15,0.1,0.05
geometric,978,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5119631651828235,0.35,0.1,0.1,0.15,0.15,0.1,0.05
arithmetic,978,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5852711576449334,0.35,0.1,0.1,0.15,0.15,0.1,0.05
geometric,979,1.0,full,1,core_learning_training_corrected_v6,0.6156290536965365,0.35,0.1,0.15,0.05,0.05,0.1,0.2
arithmetic,979,1.0,full,1,core_learning_training_corrected_v6,0.6472624106966259,0.35,0.1,0.15,0.05,0.05,0.1,0.2
geometric,979,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6155883271734808,0.35,0.1,0.15,0.05,0.05,0.1,0.2
arithmetic,979,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6472415042380083,0.35,0.1,0.15,0.05,0.05,0.1,0.2
geometric,979,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.44046918725198725,0.35,0.1,0.15,0.05,0.05,0.1,0.2
arithmetic,979,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5137648240959355,0.35,0.1,0.15,0.05,0.05,0.1,0.2
geometric,980,0.0,full,2,core_learning_training_corrected_v6,0.6380940356718557,0.35,0.1,0.15,0.05,0.05,0.15,0.15
arithmetic,980,0.0,full,2,core_learning_training_corrected_v6,0.6727912339653928,0.35,0.1,0.15,0.05,0.05,0.15,0.15
geometric,980,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6386332542352159,0.35,0.1,0.15,0.05,0.05,0.15,0.15
arithmetic,980,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6731921897102421,0.35,0.1,0.15,0.05,0.05,0.15,0.15
geometric,980,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4703436937322766,0.35,0.1,0.15,0.05,0.05,0.15,0.15
arithmetic,980,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5501012227467412,0.35,0.1,0.15,0.05,0.05,0.15,0.15
geometric,981,0.0,full,2,core_learning_training_corrected_v6,0.6613787895733391,0.35,0.1,0.15,0.05,0.05,0.2,0.1
arithmetic,981,0.0,full,2,core_learning_training_corrected_v6,0.6983200572341595,0.35,0.1,0.15,0.05,0.05,0.2,0.1
geometric,981,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6625408822934418,0.35,0.1,0.15,0.05,0.05,0.2,0.1
arithmetic,981,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.699142875182476,0.35,0.1,0.15,0.05,0.05,0.2,0.1
geometric,981,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5022444171722786,0.35,0.1,0.15,0.05,0.05,0.2,0.1
arithmetic,981,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5864376213975468,0.35,0.1,0.15,0.05,0.05,0.2,0.1
geometric,982,0.0,full,2,core_learning_training_corrected_v6,0.5950618396336869,0.35,0.1,0.15,0.05,0.1,0.05,0.2
arithmetic,982,0.0,full,2,core_learning_training_corrected_v6,0.6226578172400073,0.35,0.1,0.15,0.05,0.1,0.05,0.2
geometric,982,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5955334591813691,0.35,0.1,0.15,0.05,0.1,0.05,0.2
arithmetic,982,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6230914341052202,0.35,0.1,0.15,0.05,0.1,0.05,0.2
geometric,982,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.43068564320111524,0.35,0.1,0.15,0.05,0.1,0.05,0.2
arithmetic,982,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4957723521374268,0.35,0.1,0.15,0.05,0.1,0.05,0.2
geometric,983,0.0,full,2,core_learning_training_corrected_v6,0.6167763013234052,0.35,0.1,0.15,0.05,0.1,0.1,0.15
arithmetic,983,0.0,full,2,core_learning_training_corrected_v6,0.6481866405087741,0.35,0.1,0.15,0.05,0.1,0.1,0.15
geometric,983,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.617827619944086,0.35,0.1,0.15,0.05,0.1,0.1,0.15
arithmetic,983,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6490421195774541,0.35,0.1,0.15,0.05,0.1,0.1,0.15
geometric,983,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.45989658782825554,0.35,0.1,0.15,0.05,0.1,0.1,0.15
arithmetic,983,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5321087507882325,0.35,0.1,0.15,0.05,0.1,0.1,0.15
geometric,984,0.0,full,2,core_learning_training_corrected_v6,0.6392831476277454,0.35,0.1,0.15,0.05,0.1,0.15,0.1
arithmetic,984,0.0,full,2,core_learning_training_corrected_v6,0.6737154637775409,0.35,0.1,0.15,0.05,0.1,0.15,0.1
geometric,984,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6409563763058427,0.35,0.1,0.15,0.05,0.1,0.15,0.1
arithmetic,984,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.674992805049688,0.35,0.1,0.15,0.05,0.1,0.15,0.1
geometric,984,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4910887438086876,0.35,0.1,0.15,0.05,0.1,0.15,0.1
arithmetic,984,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5684451494390382,0.35,0.1,0.15,0.05,0.1,0.15,0.1
geometric,985,0.0,full,2,core_learning_training_corrected_v6,0.6626112935337083,0.35,0.1,0.15,0.05,0.1,0.2,0.05
arithmetic,985,0.0,full,2,core_learning_training_corrected_v6,0.6992442870463078,0.35,0.1,0.15,0.05,0.1,0.2,0.05
geometric,985,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6649509718654163,0.35,0.1,0.15,0.05,0.1,0.2,0.05
arithmetic,985,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7009434905219218,0.35,0.1,0.15,0.05,0.1,0.2,0.05
geometric,985,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5243964853804418,0.35,0.1,0.15,0.05,0.1,0.2,0.05
arithmetic,985,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6047815480898441,0.35,0.1,0.15,0.05,0.1,0.2,0.05
geometric,986,0.0,full,2,core_learning_training_corrected_v6,0.5961707594925868,0.35,0.1,0.15,0.05,0.15,0.05,0.15
arithmetic,986,0.0,full,2,core_learning_training_corrected_v6,0.6235820470521555,0.35,0.1,0.15,0.05,0.15,0.05,0.15
geometric,986,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5976997994300894,0.35,0.1,0.15,0.05,0.15,0.05,0.15
arithmetic,986,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6248920494446659,0.35,0.1,0.15,0.05,0.15,0.05,0.15
geometric,986,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.44968152930410626,0.35,0.1,0.15,0.05,0.15,0.05,0.15
arithmetic,986,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5141162788297239,0.35,0.1,0.15,0.05,0.15,0.05,0.15
geometric,987,0.0,full,2,core_learning_training_corrected_v6,0.6179256868888743,0.35,0.1,0.15,0.05,0.15,0.1,0.1
arithmetic,987,0.0,full,2,core_learning_training_corrected_v6,0.6491108703209222,0.35,0.1,0.15,0.05,0.15,0.1,0.1
geometric,987,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6200750584703708,0.35,0.1,0.15,0.05,0.15,0.1,0.1
arithmetic,987,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6508427349168999,0.35,0.1,0.15,0.05,0.15,0.1,0.1
geometric,987,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4801808562719572,0.35,0.1,0.15,0.05,0.15,0.1,0.1
arithmetic,987,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5504526774805296,0.35,0.1,0.15,0.05,0.15,0.1,0.1
geometric,988,0.0,full,2,core_learning_training_corrected_v6,0.6404744755379689,0.35,0.1,0.15,0.05,0.15,0.15,0.05
arithmetic,988,0.0,full,2,core_learning_training_corrected_v6,0.674639693589689,0.35,0.1,0.15,0.05,0.15,0.15,0.05
geometric,988,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6432879490735154,0.35,0.1,0.15,0.05,0.15,0.15,0.05
arithmetic,988,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6767934203891337,0.35,0.1,0.15,0.05,0.15,0.15,0.05
geometric,988,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5127487782006273,0.35,0.1,0.15,0.05,0.15,0.15,0.05
arithmetic,988,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5867890761313354,0.35,0.1,0.15,0.05,0.15,0.15,0.05
geometric,989,1.0,full,1,core_learning_training_corrected_v6,0.6131757423482452,0.35,0.1,0.15,0.1,0.05,0.05,0.2
arithmetic,989,1.0,full,1,core_learning_training_corrected_v6,0.6434330934993259,0.35,0.1,0.15,0.1,0.05,0.05,0.2
geometric,989,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6126708191371508,0.35,0.1,0.15,0.1,0.05,0.05,0.2
arithmetic,989,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6427226143750042,0.35,0.1,0.15,0.1,0.05,0.05,0.2
geometric,989,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.43938566734385415,0.35,0.1,0.15,0.1,0.05,0.05,0.2
arithmetic,989,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5113750836272118,0.35,0.1,0.15,0.1,0.05,0.05,0.2
geometric,990,0.0,full,2,core_learning_training_corrected_v6,0.6355512002913761,0.35,0.1,0.15,0.1,0.05,0.1,0.15
arithmetic,990,1.0,full,1,core_learning_training_corrected_v6,0.6689619167680926,0.35,0.1,0.15,0.1,0.05,0.1,0.15
geometric,990,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6356065274938986,0.35,0.1,0.15,0.1,0.05,0.1,0.15
arithmetic,990,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.668673299847238,0.35,0.1,0.15,0.1,0.05,0.1,0.15
geometric,990,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4691866848640666,0.35,0.1,0.15,0.1,0.05,0.1,0.15
arithmetic,990,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5477114822780177,0.35,0.1,0.15,0.1,0.05,0.1,0.15
geometric,991,0.0,full,2,core_learning_training_corrected_v6,0.6587431633301709,0.35,0.1,0.15,0.1,0.05,0.15,0.1
arithmetic,991,0.0,full,2,core_learning_training_corrected_v6,0.6944907400368593,0.35,0.1,0.15,0.1,0.05,0.15,0.1
geometric,991,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6594008481778445,0.35,0.1,0.15,0.1,0.05,0.15,0.1
arithmetic,991,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.694623985319472,0.35,0.1,0.15,0.1,0.05,0.15,0.1
geometric,991,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5010089350080209,0.35,0.1,0.15,0.1,0.05,0.15,0.1
arithmetic,991,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5840478809288233,0.35,0.1,0.15,0.1,0.05,0.15,0.1
geometric,992,0.0,full,2,core_learning_training_corrected_v6,0.6827814266345402,0.35,0.1,0.15,0.1,0.05,0.2,0.05
arithmetic,992,0.0,full,2,core_learning_training_corrected_v6,0.7200195633056262,0.35,0.1,0.15,0.1,0.05,0.2,0.05
geometric,992,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6840859238687328,0.35,0.1,0.15,0.1,0.05,0.2,0.05
arithmetic,992,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.7205746707917058,0.35,0.1,0.15,0.1,0.05,0.2,0.05
geometric,992,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5349895064276905,0.35,0.1,0.15,0.1,0.05,0.2,0.05
arithmetic,992,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6203842795796292,0.35,0.1,0.15,0.1,0.05,0.2,0.05
geometric,993,0.0,full,2,core_learning_training_corrected_v6,0.6143184181382174,0.35,0.1,0.15,0.1,0.1,0.05,0.15
arithmetic,993,0.0,full,2,core_learning_training_corrected_v6,0.644357323311474,0.35,0.1,0.15,0.1,0.1,0.05,0.15
geometric,993,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.614899499044637,0.35,0.1,0.15,0.1,0.1,0.05,0.15
arithmetic,993,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.64452322971445,0.35,0.1,0.15,0.1,0.1,0.05,0.15
geometric,993,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.45876527802721523,0.35,0.1,0.15,0.1,0.1,0.05,0.15
arithmetic,993,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.529719010319509,0.35,0.1,0.15,0.1,0.1,0.05,0.15
geometric,994,0.0,full,2,core_learning_training_corrected_v6,0.6367355735790073,0.35,0.1,0.15,0.1,0.1,0.1,0.1
arithmetic,994,0.0,full,2,core_learning_training_corrected_v6,0.6698861465802408,0.35,0.1,0.15,0.1,0.1,0.1,0.1
geometric,994,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6379186394023582,0.35,0.1,0.15,0.1,0.1,0.1,0.1
arithmetic,994,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6704739151866841,0.35,0.1,0.15,0.1,0.1,0.1,0.1
geometric,994,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4898807037323851,0.35,0.1,0.15,0.1,0.1,0.1,0.1
arithmetic,994,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5660554089703148,0.35,0.1,0.15,0.1,0.1,0.1,0.1
geometric,995,0.0,full,2,core_learning_training_corrected_v6,0.6599707557030595,0.35,0.1,0.15,0.1,0.1,0.15,0.05
arithmetic,995,0.0,full,2,core_learning_training_corrected_v6,0.6954149698490075,0.35,0.1,0.15,0.1,0.1,0.15,0.05
geometric,995,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6617995154154697,0.35,0.1,0.15,0.1,0.1,0.15,0.05
arithmetic,995,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6964246006589178,0.35,0.1,0.15,0.1,0.1,0.15,0.05
geometric,995,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5231065108530302,0.35,0.1,0.15,0.1,0.1,0.15,0.05
arithmetic,995,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6023918076211204,0.35,0.1,0.15,0.1,0.1,0.15,0.05
geometric,996,0.0,full,2,core_learning_training_corrected_v6,0.6154632233470019,0.35,0.1,0.15,0.1,0.15,0.05,0.1
arithmetic,996,0.0,full,2,core_learning_training_corrected_v6,0.6452815531236221,0.35,0.1,0.15,0.1,0.15,0.05,0.1
geometric,996,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6171362861019578,0.35,0.1,0.15,0.1,0.15,0.05,0.1
arithmetic,996,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6463238450538958,0.35,0.1,0.15,0.1,0.15,0.05,0.1
geometric,996,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.47899964874976697,0.35,0.1,0.15,0.1,0.15,0.05,0.1
arithmetic,996,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.548062937011806,0.35,0.1,0.15,0.1,0.15,0.05,0.1
geometric,997,0.0,full,2,core_learning_training_corrected_v6,0.6379221539902878,0.35,0.1,0.15,0.1,0.15,0.1,0.05
arithmetic,997,0.0,full,2,core_learning_training_corrected_v6,0.6708103763923889,0.35,0.1,0.15,0.1,0.15,0.1,0.05
geometric,997,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.640239161956785,0.35,0.1,0.15,0.1,0.15,0.1,0.05
arithmetic,997,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6722745305261297,0.35,0.1,0.15,0.1,0.15,0.1,0.05
geometric,997,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5114874561260516,0.35,0.1,0.15,0.1,0.15,0.1,0.05
arithmetic,997,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5843993356626118,0.35,0.1,0.15,0.1,0.15,0.1,0.05
geometric,998,1.0,full,1,core_learning_training_corrected_v6,0.6330184982320228,0.35,0.1,0.15,0.15,0.05,0.05,0.15
