algorithm,map_id,safe_weighted_coverage,statistical_family
no_domain_randomization,synthetic_test__map_015,0.4663010204081632,synthetic_ablations
no_domain_randomization,synthetic_test__map_016,0.5000453514739228,synthetic_ablations
no_domain_randomization,synthetic_test__map_017,0.4742346938775509,synthetic_ablations
no_domain_randomization,synthetic_test__map_018,0.5083843537414966,synthetic_ablations
no_domain_randomization,synthetic_test__map_019,0.46459750566893415,synthetic_ablations
no_domain_randomization,synthetic_test__map_020,0.5023441043083899,synthetic_ablations
no_domain_randomization,synthetic_test__map_021,0.4909665532879819,synthetic_ablations
no_domain_randomization,synthetic_test__map_022,0.48449263038548757,synthetic_ablations
no_domain_randomization,synthetic_test__map_023,0.5159977324263039,synthetic_ablations
no_resource_shaping,synthetic_test__map_000,0.5021003401360544,synthetic_ablations
no_resource_shaping,synthetic_test__map_001,0.43861678004535143,synthetic_ablations
no_resource_shaping,synthetic_test__map_002,0.5192318594104308,synthetic_ablations
no_resource_shaping,synthetic_test__map_003,0.4714314058956916,synthetic_ablations
no_resource_shaping,synthetic_test__map_004,0.5039342403628119,synthetic_ablations
no_resource_shaping,synthetic_test__map_005,0.514875283446712,synthetic_ablations
no_resource_shaping,synthetic_test__map_006,0.5042828798185942,synthetic_ablations
no_resource_shaping,synthetic_test__map_007,0.45224489795918366,synthetic_ablations
no_resource_shaping,synthetic_test__map_008,0.4766666666666667,synthetic_ablations
no_resource_shaping,synthetic_test__map_009,0.4715873015873016,synthetic_ablations
no_resource_shaping,synthetic_test__map_010,0.4793112244897959,synthetic_ablations
no_resource_shaping,synthetic_test__map_011,0.47066893424036277,synthetic_ablations
no_resource_shaping,synthetic_test__map_012,0.4873412698412698,synthetic_ablations
no_resource_shaping,synthetic_test__map_013,0.48167800453514736,synthetic_ablations
no_resource_shaping,synthetic_test__map_014,0.46064909297052153,synthetic_ablations
no_resource_shaping,synthetic_test__map_015,0.4694387755102041,synthetic_ablations
no_resource_shaping,synthetic_test__map_016,0.4910374149659864,synthetic_ablations
no_resource_shaping,synthetic_test__map_017,0.47625,synthetic_ablations
no_resource_shaping,synthetic_test__map_018,0.4996371882086168,synthetic_ablations
no_resource_shaping,synthetic_test__map_019,0.44867346938775504,synthetic_ablations
no_resource_shaping,synthetic_test__map_020,0.5212840136054422,synthetic_ablations
no_resource_shaping,synthetic_test__map_021,0.4720890022675737,synthetic_ablations
no_resource_shaping,synthetic_test__map_022,0.4795153061224489,synthetic_ablations
no_resource_shaping,synthetic_test__map_023,0.5241553287981859,synthetic_ablations
no_return_reserve,synthetic_test__map_000,0.13135204081632654,synthetic_ablations
no_return_reserve,synthetic_test__map_001,0.10353458049886621,synthetic_ablations
no_return_reserve,synthetic_test__map_002,0.0942517006802721,synthetic_ablations
no_return_reserve,synthetic_test__map_003,0.13053854875283447,synthetic_ablations
no_return_reserve,synthetic_test__map_004,0.12296201814058956,synthetic_ablations
no_return_reserve,synthetic_test__map_005,0.13372448979591836,synthetic_ablations
no_return_reserve,synthetic_test__map_006,0.08856009070294783,synthetic_ablations
no_return_reserve,synthetic_test__map_007,0.10085034013605441,synthetic_ablations
no_return_reserve,synthetic_test__map_008,0.125609410430839,synthetic_ablations
no_return_reserve,synthetic_test__map_009,0.08674603174603175,synthetic_ablations
no_return_reserve,synthetic_test__map_010,0.120609410430839,synthetic_ablations
no_return_reserve,synthetic_test__map_011,0.12901643990929706,synthetic_ablations
no_return_reserve,synthetic_test__map_012,0.13392573696145124,synthetic_ablations
no_return_reserve,synthetic_test__map_013,0.09959750566893426,synthetic_ablations
no_return_reserve,synthetic_test__map_014,0.07878401360544218,synthetic_ablations
no_return_reserve,synthetic_test__map_015,0.08490646258503402,synthetic_ablations
no_return_reserve,synthetic_test__map_016,0.1241780045351474,synthetic_ablations
no_return_reserve,synthetic_test__map_017,0.11890873015873016,synthetic_ablations
no_return_reserve,synthetic_test__map_018,0.08612244897959183,synthetic_ablations
no_return_reserve,synthetic_test__map_019,0.10914115646258503,synthetic_ablations
no_return_reserve,synthetic_test__map_020,0.14123866213151925,synthetic_ablations
no_return_reserve,synthetic_test__map_021,0.1237613378684807,synthetic_ablations
no_return_reserve,synthetic_test__map_022,0.12238095238095238,synthetic_ablations
no_return_reserve,synthetic_test__map_023,0.12960034013605443,synthetic_ablations
full,cn_guizhou_karst,0.4937514172335601,real_main_algorithms
full,cn_hengduan,0.5018339002267573,real_main_algorithms
full,cn_qinling,0.5151799886621315,real_main_algorithms
full,cn_taihang,0.4994430272108843,real_main_algorithms
full,global_alps,0.5063888888888889,real_main_algorithms
full,global_colorado_rockies,0.5160898526077096,real_main_algorithms
full,global_peruvian_andes,0.4967871315192744,real_main_algorithms
full,global_southern_alps_nz,0.49007794784580505,real_main_algorithms
traditional_ppo,cn_guizhou_karst,0.2487514172335601,real_main_algorithms
traditional_ppo,cn_hengduan,0.276985544217687,real_main_algorithms
traditional_ppo,cn_qinling,0.2713647959183674,real_main_algorithms
traditional_ppo,cn_taihang,0.2549631519274376,real_main_algorithms
