aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,1013,0.0,a2c_pointer,2,core_learning_training_aware,0.7340680744664225,0.35,0.1,0.2,0.1,0.05,0.05,0.15
geometric,1014,1.0,full,1,core_learning_training_aware,0.7019103287477402,0.35,0.1,0.2,0.1,0.05,0.1,0.1
arithmetic,1014,1.0,full,1,core_learning_training_aware,0.7375517589577606,0.35,0.1,0.2,0.1,0.05,0.1,0.1
geometric,1014,0.0,traditional_ppo,3,core_learning_training_aware,0.47940067716202733,0.35,0.1,0.2,0.1,0.05,0.1,0.1
arithmetic,1014,0.0,traditional_ppo,3,core_learning_training_aware,0.5711714305900581,0.35,0.1,0.2,0.1,0.05,0.1,0.1
geometric,1014,0.0,a2c_pointer,2,core_learning_training_aware,0.7014967284988654,0.35,0.1,0.2,0.1,0.05,0.1,0.1
arithmetic,1014,0.0,a2c_pointer,2,core_learning_training_aware,0.7352406978076168,0.35,0.1,0.2,0.1,0.05,0.1,0.1
geometric,1015,1.0,full,1,core_learning_training_aware,0.7026532239680948,0.35,0.1,0.2,0.1,0.05,0.15,0.05
arithmetic,1015,1.0,full,1,core_learning_training_aware,0.7385838588047673,0.35,0.1,0.2,0.1,0.05,0.15,0.05
geometric,1015,0.0,traditional_ppo,3,core_learning_training_aware,0.5220091071475454,0.35,0.1,0.2,0.1,0.05,0.15,0.05
arithmetic,1015,0.0,traditional_ppo,3,core_learning_training_aware,0.6115010432588931,0.35,0.1,0.2,0.1,0.05,0.15,0.05
geometric,1015,0.0,a2c_pointer,2,core_learning_training_aware,0.7023556216785725,0.35,0.1,0.2,0.1,0.05,0.15,0.05
arithmetic,1015,0.0,a2c_pointer,2,core_learning_training_aware,0.7364133211488109,0.35,0.1,0.2,0.1,0.05,0.15,0.05
geometric,1016,0.0,full,2,core_learning_training_aware,0.6788634105463474,0.35,0.1,0.2,0.1,0.1,0.05,0.1
arithmetic,1016,1.0,full,1,core_learning_training_aware,0.7135359129640156,0.35,0.1,0.2,0.1,0.1,0.05,0.1
geometric,1016,0.0,traditional_ppo,3,core_learning_training_aware,0.4689451474180646,0.35,0.1,0.2,0.1,0.1,0.05,0.1
arithmetic,1016,0.0,traditional_ppo,3,core_learning_training_aware,0.5535860735944648,0.35,0.1,0.2,0.1,0.1,0.05,0.1
geometric,1016,1.0,a2c_pointer,1,core_learning_training_aware,0.6795761131795606,0.35,0.1,0.2,0.1,0.1,0.05,0.1
arithmetic,1016,0.0,a2c_pointer,2,core_learning_training_aware,0.7124418920623842,0.35,0.1,0.2,0.1,0.1,0.05,0.1
geometric,1017,0.0,full,2,core_learning_training_aware,0.6795819131275365,0.35,0.1,0.2,0.1,0.1,0.1,0.05
arithmetic,1017,1.0,full,1,core_learning_training_aware,0.7145680128110224,0.35,0.1,0.2,0.1,0.1,0.1,0.05
geometric,1017,0.0,traditional_ppo,3,core_learning_training_aware,0.5106243052346437,0.35,0.1,0.2,0.1,0.1,0.1,0.05
arithmetic,1017,0.0,traditional_ppo,3,core_learning_training_aware,0.5939156862632999,0.35,0.1,0.2,0.1,0.1,0.1,0.05
geometric,1017,1.0,a2c_pointer,1,core_learning_training_aware,0.680408167364547,0.35,0.1,0.2,0.1,0.1,0.1,0.05
arithmetic,1017,0.0,a2c_pointer,2,core_learning_training_aware,0.7136145154035783,0.35,0.1,0.2,0.1,0.1,0.1,0.05
geometric,1018,0.0,full,2,core_learning_training_aware,0.6572681386729862,0.35,0.1,0.2,0.1,0.15,0.05,0.05
arithmetic,1018,0.0,full,2,core_learning_training_aware,0.6905521668172774,0.35,0.1,0.2,0.1,0.15,0.05,0.05
geometric,1018,0.0,traditional_ppo,3,core_learning_training_aware,0.49948780112502034,0.35,0.1,0.2,0.1,0.15,0.05,0.05
arithmetic,1018,0.0,traditional_ppo,3,core_learning_training_aware,0.5763303292677064,0.35,0.1,0.2,0.1,0.15,0.05,0.05
geometric,1018,1.0,a2c_pointer,1,core_learning_training_aware,0.6591465347852647,0.35,0.1,0.2,0.1,0.15,0.05,0.05
arithmetic,1018,1.0,a2c_pointer,1,core_learning_training_aware,0.6908157096583457,0.35,0.1,0.2,0.1,0.15,0.05,0.05
geometric,1019,1.0,full,1,core_learning_training_aware,0.6995282641062393,0.35,0.1,0.2,0.15,0.05,0.05,0.1
arithmetic,1019,1.0,full,1,core_learning_training_aware,0.734311189223334,0.35,0.1,0.2,0.15,0.05,0.05,0.1
geometric,1019,0.0,traditional_ppo,3,core_learning_training_aware,0.47841802901642405,0.35,0.1,0.2,0.15,0.05,0.05,0.1
arithmetic,1019,0.0,traditional_ppo,3,core_learning_training_aware,0.5691888050842497,0.35,0.1,0.2,0.15,0.05,0.05,0.1
geometric,1019,0.0,a2c_pointer,2,core_learning_training_aware,0.6991319253499098,0.35,0.1,0.2,0.15,0.05,0.05,0.1
arithmetic,1019,0.0,a2c_pointer,2,core_learning_training_aware,0.7320730723321682,0.35,0.1,0.2,0.15,0.05,0.05,0.1
geometric,1020,1.0,full,1,core_learning_training_aware,0.7002686381720186,0.35,0.1,0.2,0.15,0.05,0.1,0.05
arithmetic,1020,1.0,full,1,core_learning_training_aware,0.7353432890703409,0.35,0.1,0.2,0.15,0.05,0.1,0.05
geometric,1020,0.0,traditional_ppo,3,core_learning_training_aware,0.5209391226740917,0.35,0.1,0.2,0.15,0.05,0.1,0.05
arithmetic,1020,0.0,traditional_ppo,3,core_learning_training_aware,0.6095184177530849,0.35,0.1,0.2,0.15,0.05,0.1,0.05
geometric,1020,0.0,a2c_pointer,2,core_learning_training_aware,0.6999879231300897,0.35,0.1,0.2,0.15,0.05,0.1,0.05
arithmetic,1020,0.0,a2c_pointer,2,core_learning_training_aware,0.7332456956733624,0.35,0.1,0.2,0.15,0.05,0.1,0.05
geometric,1021,0.0,full,2,core_learning_training_aware,0.6772756241616044,0.35,0.1,0.2,0.15,0.1,0.05,0.05
arithmetic,1021,1.0,full,1,core_learning_training_aware,0.7113274430765958,0.35,0.1,0.2,0.15,0.1,0.05,0.05
geometric,1021,0.0,traditional_ppo,3,core_learning_training_aware,0.5095776566783481,0.35,0.1,0.2,0.15,0.1,0.05,0.05
arithmetic,1021,0.0,traditional_ppo,3,core_learning_training_aware,0.5919330607574915,0.35,0.1,0.2,0.15,0.1,0.05,0.05
geometric,1021,1.0,a2c_pointer,1,core_learning_training_aware,0.6781144554890804,0.35,0.1,0.2,0.15,0.1,0.05,0.05
arithmetic,1021,0.0,a2c_pointer,2,core_learning_training_aware,0.7104468899281298,0.35,0.1,0.2,0.15,0.1,0.05,0.05
geometric,1022,0.0,full,2,core_learning_training_aware,0.701359435172053,0.35,0.1,0.25,0.05,0.05,0.05,0.15
arithmetic,1022,1.0,full,1,core_learning_training_aware,0.7367715382369299,0.35,0.1,0.25,0.05,0.05,0.05,0.15
geometric,1022,0.0,traditional_ppo,3,core_learning_training_aware,0.43986102141793393,0.35,0.1,0.25,0.05,0.05,0.05,0.15
arithmetic,1022,0.0,traditional_ppo,3,core_learning_training_aware,0.5299699959389014,0.35,0.1,0.25,0.05,0.05,0.05,0.15
geometric,1022,1.0,a2c_pointer,1,core_learning_training_aware,0.7013918974439933,0.35,0.1,0.25,0.05,0.05,0.05,0.15
arithmetic,1022,0.0,a2c_pointer,2,core_learning_training_aware,0.735052610105714,0.35,0.1,0.25,0.05,0.05,0.05,0.15
geometric,1023,0.0,full,2,core_learning_training_aware,0.7021017473318834,0.35,0.1,0.25,0.05,0.05,0.1,0.1
arithmetic,1023,1.0,full,1,core_learning_training_aware,0.7378036380839366,0.35,0.1,0.25,0.05,0.05,0.1,0.1
geometric,1023,0.0,traditional_ppo,3,core_learning_training_aware,0.47895522471650404,0.35,0.1,0.25,0.05,0.05,0.1,0.1
arithmetic,1023,0.0,traditional_ppo,3,core_learning_training_aware,0.5702996086077364,0.35,0.1,0.25,0.05,0.05,0.1,0.1
geometric,1023,1.0,a2c_pointer,1,core_learning_training_aware,0.7022506622714582,0.35,0.1,0.25,0.05,0.05,0.1,0.1
arithmetic,1023,0.0,a2c_pointer,2,core_learning_training_aware,0.7362252334469082,0.35,0.1,0.25,0.05,0.05,0.1,0.1
geometric,1024,0.0,full,2,core_learning_training_aware,0.7028448451478481,0.35,0.1,0.25,0.05,0.05,0.15,0.05
arithmetic,1024,1.0,full,1,core_learning_training_aware,0.7388357379309434,0.35,0.1,0.25,0.05,0.05,0.15,0.05
geometric,1024,0.0,traditional_ppo,3,core_learning_training_aware,0.5215240635411391,0.35,0.1,0.25,0.05,0.05,0.15,0.05
arithmetic,1024,0.0,traditional_ppo,3,core_learning_training_aware,0.6106292212765715,0.35,0.1,0.25,0.05,0.05,0.15,0.05
geometric,1024,1.0,a2c_pointer,1,core_learning_training_aware,0.7031104785468104,0.35,0.1,0.25,0.05,0.05,0.15,0.05
arithmetic,1024,0.0,a2c_pointer,2,core_learning_training_aware,0.7373978567881023,0.35,0.1,0.25,0.05,0.05,0.15,0.05
geometric,1025,0.0,full,2,core_learning_training_aware,0.6790485439851233,0.35,0.1,0.25,0.05,0.1,0.05,0.1
arithmetic,1025,1.0,full,1,core_learning_training_aware,0.7137877920901916,0.35,0.1,0.25,0.05,0.1,0.05,0.1
geometric,1025,0.0,traditional_ppo,3,core_learning_training_aware,0.46850941010544694,0.35,0.1,0.25,0.05,0.1,0.05,0.1
arithmetic,1025,0.0,traditional_ppo,3,core_learning_training_aware,0.552714251612143,0.35,0.1,0.25,0.05,0.1,0.05,0.1
geometric,1025,1.0,a2c_pointer,1,core_learning_training_aware,0.6803064877657254,0.35,0.1,0.25,0.05,0.1,0.05,0.1
arithmetic,1025,0.0,a2c_pointer,2,core_learning_training_aware,0.7134264277016755,0.35,0.1,0.25,0.05,0.1,0.05,0.1
geometric,1026,0.0,full,2,core_learning_training_aware,0.6797672425097844,0.35,0.1,0.25,0.05,0.1,0.1,0.05
arithmetic,1026,1.0,full,1,core_learning_training_aware,0.7148198919371984,0.35,0.1,0.25,0.05,0.1,0.1,0.05
geometric,1026,0.0,traditional_ppo,3,core_learning_training_aware,0.5101498402279255,0.35,0.1,0.25,0.05,0.1,0.1,0.05
arithmetic,1026,0.0,traditional_ppo,3,core_learning_training_aware,0.5930438642809782,0.35,0.1,0.25,0.05,0.1,0.1,0.05
geometric,1026,1.0,a2c_pointer,1,core_learning_training_aware,0.6811394362011413,0.35,0.1,0.25,0.05,0.1,0.1,0.05
arithmetic,1026,0.0,a2c_pointer,2,core_learning_training_aware,0.7145990510428697,0.35,0.1,0.25,0.05,0.1,0.1,0.05
geometric,1027,0.0,full,2,core_learning_training_aware,0.6574473828461438,0.35,0.1,0.25,0.05,0.15,0.05,0.05
arithmetic,1027,0.0,full,2,core_learning_training_aware,0.6908040459434535,0.35,0.1,0.25,0.05,0.15,0.05,0.05
geometric,1027,0.0,traditional_ppo,3,core_learning_training_aware,0.49902368400312275,0.35,0.1,0.25,0.05,0.15,0.05,0.05
arithmetic,1027,0.0,traditional_ppo,3,core_learning_training_aware,0.5754585072853848,0.35,0.1,0.25,0.05,0.15,0.05,0.05
geometric,1027,1.0,a2c_pointer,1,core_learning_training_aware,0.6598549526772847,0.35,0.1,0.25,0.05,0.15,0.05,0.05
arithmetic,1027,1.0,a2c_pointer,1,core_learning_training_aware,0.6918002452976372,0.35,0.1,0.25,0.05,0.15,0.05,0.05
geometric,1028,0.0,full,2,core_learning_training_aware,0.6997190330754354,0.35,0.1,0.25,0.1,0.05,0.05,0.1
arithmetic,1028,1.0,full,1,core_learning_training_aware,0.7345630683495102,0.35,0.1,0.25,0.1,0.05,0.05,0.1
geometric,1028,0.0,traditional_ppo,3,core_learning_training_aware,0.47797348963389874,0.35,0.1,0.25,0.1,0.05,0.05,0.1
arithmetic,1028,0.0,traditional_ppo,3,core_learning_training_aware,0.5683169831019281,0.35,0.1,0.25,0.1,0.05,0.05,0.1
geometric,1028,1.0,a2c_pointer,1,core_learning_training_aware,0.6998833175497665,0.35,0.1,0.25,0.1,0.05,0.05,0.1
arithmetic,1028,0.0,a2c_pointer,2,core_learning_training_aware,0.7330576079714595,0.35,0.1,0.25,0.1,0.05,0.05,0.1
geometric,1029,0.0,full,2,core_learning_training_aware,0.7004596090492784,0.35,0.1,0.25,0.1,0.05,0.1,0.05
arithmetic,1029,1.0,full,1,core_learning_training_aware,0.7355951681965169,0.35,0.1,0.25,0.1,0.05,0.1,0.05
geometric,1029,0.0,traditional_ppo,3,core_learning_training_aware,0.5204550732823852,0.35,0.1,0.25,0.1,0.05,0.1,0.05
arithmetic,1029,0.0,traditional_ppo,3,core_learning_training_aware,0.6086465957707633,0.35,0.1,0.25,0.1,0.05,0.1,0.05
geometric,1029,1.0,a2c_pointer,1,core_learning_training_aware,0.7007402353137604,0.35,0.1,0.25,0.1,0.05,0.1,0.05
arithmetic,1029,0.0,a2c_pointer,2,core_learning_training_aware,0.7342302313126536,0.35,0.1,0.25,0.1,0.05,0.1,0.05
geometric,1030,0.0,full,2,core_learning_training_aware,0.6774603245937564,0.35,0.1,0.25,0.1,0.1,0.05,0.05
arithmetic,1030,1.0,full,1,core_learning_training_aware,0.711579322202772,0.35,0.1,0.25,0.1,0.1,0.05,0.05
geometric,1030,0.0,traditional_ppo,3,core_learning_training_aware,0.5091041642029198,0.35,0.1,0.25,0.1,0.1,0.05,0.05
arithmetic,1030,0.0,traditional_ppo,3,core_learning_training_aware,0.5910612387751699,0.35,0.1,0.25,0.1,0.1,0.05,0.05
geometric,1030,1.0,a2c_pointer,1,core_learning_training_aware,0.6788432591583015,0.35,0.1,0.25,0.1,0.1,0.05,0.05
arithmetic,1030,0.0,a2c_pointer,2,core_learning_training_aware,0.7114314255674211,0.35,0.1,0.25,0.1,0.1,0.05,0.05
geometric,1031,0.0,full,2,core_learning_training_aware,0.6980824676977717,0.35,0.1,0.25,0.15,0.05,0.05,0.05
arithmetic,1031,1.0,full,1,core_learning_training_aware,0.7323545984620906,0.35,0.1,0.25,0.15,0.05,0.05,0.05
geometric,1031,0.0,traditional_ppo,3,core_learning_training_aware,0.5193882741788497,0.35,0.1,0.25,0.15,0.05,0.05,0.05
arithmetic,1031,0.0,traditional_ppo,3,core_learning_training_aware,0.606663970264955,0.35,0.1,0.25,0.15,0.05,0.05,0.05
geometric,1031,1.0,a2c_pointer,1,core_learning_training_aware,0.6983779823655307,0.35,0.1,0.25,0.15,0.05,0.05,0.05
arithmetic,1031,0.0,a2c_pointer,2,core_learning_training_aware,0.7310626058372052,0.35,0.1,0.25,0.15,0.05,0.05,0.05
geometric,1032,1.0,full,1,core_learning_training_aware,0.6725834021768777,0.35,0.15,0.1,0.05,0.05,0.1,0.2
arithmetic,1032,1.0,full,1,core_learning_training_aware,0.7134624087261665,0.35,0.15,0.1,0.05,0.05,0.1,0.2
geometric,1032,0.0,traditional_ppo,3,core_learning_training_aware,0.3877692482835396,0.35,0.15,0.1,0.05,0.05,0.1,0.2
arithmetic,1032,0.0,traditional_ppo,3,core_learning_training_aware,0.4670895591801928,0.35,0.15,0.1,0.05,0.05,0.1,0.2
geometric,1032,0.0,a2c_pointer,2,core_learning_training_aware,0.6714299671658353,0.35,0.15,0.1,0.05,0.05,0.1,0.2
arithmetic,1032,0.0,a2c_pointer,2,core_learning_training_aware,0.7100050677423057,0.35,0.15,0.1,0.05,0.05,0.1,0.2
geometric,1033,1.0,full,1,core_learning_training_aware,0.6732952580568994,0.35,0.15,0.1,0.05,0.05,0.15,0.15
arithmetic,1033,1.0,full,1,core_learning_training_aware,0.7144945085731732,0.35,0.15,0.1,0.05,0.05,0.15,0.15
geometric,1033,0.0,traditional_ppo,3,core_learning_training_aware,0.4222336110871866,0.35,0.15,0.1,0.05,0.05,0.15,0.15
arithmetic,1033,0.0,traditional_ppo,3,core_learning_training_aware,0.5074191718490279,0.35,0.15,0.1,0.05,0.05,0.15,0.15
geometric,1033,0.0,a2c_pointer,2,core_learning_training_aware,0.6722520474350957,0.35,0.15,0.1,0.05,0.05,0.15,0.15
arithmetic,1033,0.0,a2c_pointer,2,core_learning_training_aware,0.7111776910834997,0.35,0.15,0.1,0.05,0.05,0.15,0.15
geometric,1034,1.0,full,1,core_learning_training_aware,0.6740078673584184,0.35,0.15,0.1,0.05,0.05,0.2,0.1
arithmetic,1034,1.0,full,1,core_learning_training_aware,0.7155266084201798,0.35,0.15,0.1,0.05,0.05,0.2,0.1
geometric,1034,0.0,traditional_ppo,3,core_learning_training_aware,0.4597611159752542,0.35,0.15,0.1,0.05,0.05,0.2,0.1
arithmetic,1034,0.0,traditional_ppo,3,core_learning_training_aware,0.5477487845178627,0.35,0.15,0.1,0.05,0.05,0.2,0.1
geometric,1034,0.0,a2c_pointer,2,core_learning_training_aware,0.673075134236686,0.35,0.15,0.1,0.05,0.05,0.2,0.1
arithmetic,1034,0.0,a2c_pointer,2,core_learning_training_aware,0.7123503144246938,0.35,0.15,0.1,0.05,0.05,0.2,0.1
geometric,1035,1.0,full,1,core_learning_training_aware,0.6504994207639815,0.35,0.15,0.1,0.05,0.1,0.05,0.2
arithmetic,1035,1.0,full,1,core_learning_training_aware,0.6894465627324217,0.35,0.15,0.1,0.05,0.1,0.05,0.2
geometric,1035,0.0,traditional_ppo,3,core_learning_training_aware,0.37931216196229445,0.35,0.15,0.1,0.05,0.1,0.05,0.2
arithmetic,1035,0.0,traditional_ppo,3,core_learning_training_aware,0.4495042021845995,0.35,0.15,0.1,0.05,0.1,0.05,0.2
geometric,1035,0.0,a2c_pointer,2,core_learning_training_aware,0.6504488885290308,0.35,0.15,0.1,0.05,0.1,0.05,0.2
arithmetic,1035,0.0,a2c_pointer,2,core_learning_training_aware,0.687206261997073,0.35,0.15,0.1,0.05,0.1,0.05,0.2
geometric,1036,0.0,full,2,core_learning_training_aware,0.651187903167982,0.35,0.15,0.1,0.05,0.1,0.1,0.15
arithmetic,1036,1.0,full,1,core_learning_training_aware,0.6904786625794284,0.35,0.15,0.1,0.05,0.1,0.1,0.15
geometric,1036,0.0,traditional_ppo,3,core_learning_training_aware,0.4130248713211999,0.35,0.15,0.1,0.05,0.1,0.1,0.15
arithmetic,1036,0.0,traditional_ppo,3,core_learning_training_aware,0.4898338148534345,0.35,0.15,0.1,0.05,0.1,0.1,0.15
geometric,1036,1.0,a2c_pointer,1,core_learning_training_aware,0.651245280146282,0.35,0.15,0.1,0.05,0.1,0.1,0.15
arithmetic,1036,0.0,a2c_pointer,2,core_learning_training_aware,0.6883788853382672,0.35,0.15,0.1,0.05,0.1,0.1,0.15
geometric,1037,0.0,full,2,core_learning_training_aware,0.6518771142552149,0.35,0.15,0.1,0.05,0.1,0.15,0.1
arithmetic,1037,1.0,full,1,core_learning_training_aware,0.691510762426435,0.35,0.15,0.1,0.05,0.1,0.15,0.1
geometric,1037,0.0,traditional_ppo,3,core_learning_training_aware,0.4497339169073393,0.35,0.15,0.1,0.05,0.1,0.15,0.1
arithmetic,1037,0.0,traditional_ppo,3,core_learning_training_aware,0.5301634275222695,0.35,0.15,0.1,0.05,0.1,0.15,0.1
geometric,1037,1.0,a2c_pointer,1,core_learning_training_aware,0.6520426468433884,0.35,0.15,0.1,0.05,0.1,0.15,0.1
arithmetic,1037,0.0,a2c_pointer,2,core_learning_training_aware,0.6895515086794612,0.35,0.15,0.1,0.05,0.1,0.15,0.1
geometric,1038,0.0,full,2,core_learning_training_aware,0.6525670547969117,0.35,0.15,0.1,0.05,0.1,0.2,0.05
arithmetic,1038,1.0,full,1,core_learning_training_aware,0.6925428622734418,0.35,0.15,0.1,0.05,0.1,0.2,0.05
geometric,1038,0.0,traditional_ppo,3,core_learning_training_aware,0.4897056086957151,0.35,0.15,0.1,0.05,0.1,0.2,0.05
arithmetic,1038,0.0,traditional_ppo,3,core_learning_training_aware,0.5704930401911046,0.35,0.15,0.1,0.05,0.1,0.2,0.05
geometric,1038,1.0,a2c_pointer,1,core_learning_training_aware,0.6528409898142107,0.35,0.15,0.1,0.05,0.1,0.2,0.05
arithmetic,1038,0.0,a2c_pointer,2,core_learning_training_aware,0.6907241320206554,0.35,0.15,0.1,0.05,0.1,0.2,0.05
geometric,1039,0.0,full,2,core_learning_training_aware,0.6298064335936218,0.35,0.15,0.1,0.05,0.15,0.05,0.15
arithmetic,1039,1.0,full,1,core_learning_training_aware,0.6664628165856834,0.35,0.15,0.1,0.05,0.15,0.05,0.15
geometric,1039,0.0,traditional_ppo,3,core_learning_training_aware,0.4040169703464675,0.35,0.15,0.1,0.05,0.15,0.05,0.15
arithmetic,1039,0.0,traditional_ppo,3,core_learning_training_aware,0.4722484578578412,0.35,0.15,0.1,0.05,0.15,0.05,0.15
geometric,1039,1.0,a2c_pointer,1,core_learning_training_aware,0.630894939674776,0.35,0.15,0.1,0.05,0.15,0.05,0.15
arithmetic,1039,0.0,a2c_pointer,2,core_learning_training_aware,0.6655800795930346,0.35,0.15,0.1,0.05,0.15,0.05,0.15
geometric,1040,0.0,full,2,core_learning_training_aware,0.6304730147366862,0.35,0.15,0.1,0.05,0.15,0.1,0.1
arithmetic,1040,1.0,full,1,core_learning_training_aware,0.6674949164326902,0.35,0.15,0.1,0.05,0.15,0.1,0.1
geometric,1040,0.0,traditional_ppo,3,core_learning_training_aware,0.4399254068882675,0.35,0.15,0.1,0.05,0.15,0.1,0.1
arithmetic,1040,0.0,traditional_ppo,3,core_learning_training_aware,0.5125780705266763,0.35,0.15,0.1,0.05,0.15,0.1,0.1
geometric,1040,1.0,a2c_pointer,1,core_learning_training_aware,0.6316673899782262,0.35,0.15,0.1,0.05,0.15,0.1,0.1
arithmetic,1040,0.0,a2c_pointer,2,core_learning_training_aware,0.6667527029342288,0.35,0.15,0.1,0.05,0.15,0.1,0.1
geometric,1041,0.0,full,2,core_learning_training_aware,0.6311403013828963,0.35,0.15,0.1,0.05,0.15,0.15,0.05
arithmetic,1041,1.0,full,1,core_learning_training_aware,0.6685270162796968,0.35,0.15,0.1,0.05,0.15,0.15,0.05
geometric,1041,0.0,traditional_ppo,3,core_learning_training_aware,0.4790253326731325,0.35,0.15,0.1,0.05,0.15,0.15,0.05
arithmetic,1041,0.0,traditional_ppo,3,core_learning_training_aware,0.5529076831955113,0.35,0.15,0.1,0.05,0.15,0.15,0.05
geometric,1041,1.0,a2c_pointer,1,core_learning_training_aware,0.6324407860484498,0.35,0.15,0.1,0.05,0.15,0.15,0.05
arithmetic,1041,0.0,a2c_pointer,2,core_learning_training_aware,0.6679253262754229,0.35,0.15,0.1,0.05,0.15,0.15,0.05
geometric,1042,1.0,full,1,core_learning_training_aware,0.6703008639733947,0.35,0.15,0.1,0.1,0.05,0.05,0.2
arithmetic,1042,1.0,full,1,core_learning_training_aware,0.7102218389917402,0.35,0.15,0.1,0.1,0.05,0.05,0.2
geometric,1042,0.0,traditional_ppo,3,core_learning_training_aware,0.3869744210108633,0.35,0.15,0.1,0.1,0.05,0.05,0.2
arithmetic,1042,0.0,traditional_ppo,3,core_learning_training_aware,0.4651069336743846,0.35,0.15,0.1,0.1,0.05,0.05,0.2
geometric,1042,0.0,a2c_pointer,2,core_learning_training_aware,0.6691665215414278,0.35,0.15,0.1,0.1,0.05,0.05,0.2
arithmetic,1042,0.0,a2c_pointer,2,core_learning_training_aware,0.7068374422668571,0.35,0.15,0.1,0.1,0.05,0.05,0.2
geometric,1043,1.0,full,1,core_learning_training_aware,0.6710103040366772,0.35,0.15,0.1,0.1,0.05,0.1,0.15
arithmetic,1043,1.0,full,1,core_learning_training_aware,0.7112539388387469,0.35,0.15,0.1,0.1,0.05,0.1,0.15
geometric,1043,0.0,traditional_ppo,3,core_learning_training_aware,0.42136814073073564,0.35,0.15,0.1,0.1,0.05,0.1,0.15
arithmetic,1043,0.0,traditional_ppo,3,core_learning_training_aware,0.5054365463432197,0.35,0.15,0.1,0.1,0.05,0.1,0.15
geometric,1043,0.0,a2c_pointer,2,core_learning_training_aware,0.669985830510509,0.35,0.15,0.1,0.1,0.05,0.1,0.15
arithmetic,1043,0.0,a2c_pointer,2,core_learning_training_aware,0.7080100656080511,0.35,0.15,0.1,0.1,0.05,0.1,0.15
geometric,1044,1.0,full,1,core_learning_training_aware,0.6717204949645794,0.35,0.15,0.1,0.1,0.05,0.15,0.1
arithmetic,1044,1.0,full,1,core_learning_training_aware,0.7122860386857536,0.35,0.15,0.1,0.1,0.05,0.15,0.1
geometric,1044,0.0,traditional_ppo,3,core_learning_training_aware,0.4588187238812168,0.35,0.15,0.1,0.1,0.05,0.15,0.1
arithmetic,1044,0.0,traditional_ppo,3,core_learning_training_aware,0.5457661590120546,0.35,0.15,0.1,0.1,0.05,0.15,0.1
geometric,1044,0.0,a2c_pointer,2,core_learning_training_aware,0.6708061426188167,0.35,0.15,0.1,0.1,0.05,0.15,0.1
arithmetic,1044,0.0,a2c_pointer,2,core_learning_training_aware,0.7091826889492452,0.35,0.15,0.1,0.1,0.05,0.15,0.1
geometric,1045,1.0,full,1,core_learning_training_aware,0.6724314375518096,0.35,0.15,0.1,0.1,0.05,0.2,0.05
arithmetic,1045,1.0,full,1,core_learning_training_aware,0.7133181385327603,0.35,0.15,0.1,0.1,0.05,0.2,0.05
geometric,1045,0.0,traditional_ppo,3,core_learning_training_aware,0.4995978600064882,0.35,0.15,0.1,0.1,0.05,0.2,0.05
arithmetic,1045,0.0,traditional_ppo,3,core_learning_training_aware,0.5860957716808898,0.35,0.15,0.1,0.1,0.05,0.2,0.05
geometric,1045,0.0,a2c_pointer,2,core_learning_training_aware,0.6716274590945668,0.35,0.15,0.1,0.1,0.05,0.2,0.05
arithmetic,1045,0.0,a2c_pointer,2,core_learning_training_aware,0.7103553122904394,0.35,0.15,0.1,0.1,0.05,0.2,0.05
geometric,1046,0.0,full,2,core_learning_training_aware,0.6489779746121833,0.35,0.15,0.1,0.1,0.1,0.05,0.15
arithmetic,1046,1.0,full,1,core_learning_training_aware,0.687238092845002,0.35,0.15,0.1,0.1,0.1,0.05,0.15
geometric,1046,0.0,traditional_ppo,3,core_learning_training_aware,0.41217827651392,0.35,0.15,0.1,0.1,0.1,0.05,0.15
arithmetic,1046,0.0,traditional_ppo,3,core_learning_training_aware,0.48785118934762634,0.35,0.15,0.1,0.1,0.1,0.05,0.15
geometric,1046,1.0,a2c_pointer,1,core_learning_training_aware,0.6490498787614061,0.35,0.15,0.1,0.1,0.1,0.05,0.15
arithmetic,1046,0.0,a2c_pointer,2,core_learning_training_aware,0.6852112598628186,0.35,0.15,0.1,0.1,0.1,0.05,0.15
geometric,1047,0.0,full,2,core_learning_training_aware,0.649664846732038,0.35,0.15,0.1,0.1,0.1,0.1,0.1
arithmetic,1047,1.0,full,1,core_learning_training_aware,0.6882701926920088,0.35,0.15,0.1,0.1,0.1,0.1,0.1
geometric,1047,0.0,traditional_ppo,3,core_learning_training_aware,0.44881207799363537,0.35,0.15,0.1,0.1,0.1,0.1,0.1
arithmetic,1047,0.0,traditional_ppo,3,core_learning_training_aware,0.5281808020164614,0.35,0.15,0.1,0.1,0.1,0.1,0.1
geometric,1047,1.0,a2c_pointer,1,core_learning_training_aware,0.6498445574698167,0.35,0.15,0.1,0.1,0.1,0.1,0.1
arithmetic,1047,0.0,a2c_pointer,2,core_learning_training_aware,0.6863838832040129,0.35,0.15,0.1,0.1,0.1,0.1,0.1
geometric,1048,0.0,full,2,core_learning_training_aware,0.6503524458308155,0.35,0.15,0.1,0.1,0.1,0.15,0.05
arithmetic,1048,1.0,full,1,core_learning_training_aware,0.6893022925390154,0.35,0.15,0.1,0.1,0.1,0.15,0.05
geometric,1048,0.0,traditional_ppo,3,core_learning_training_aware,0.48870183808962187,0.35,0.15,0.1,0.1,0.1,0.15,0.05
