D4_difference,D6_difference,D7_difference,a2c_pointer_score,bootstrap_replicate,full_minus_a2c_points,full_score
0.03406580199014653,0.030164527743439917,0.016194224999999784,73.14432244598154,25,3.4252419373584644,76.56956438334001
0.015033713241949798,-0.0005221584857109107,0.021814316666666778,74.42532953766391,26,1.4219299152085227,75.84725945287244
0.014416561858028976,0.01684927992322316,0.023898875000000208,73.4322486930042,27,2.4113522334280333,75.84360092643223
0.014097117708486873,0.0019363494682842486,0.013879824999999846,75.06584226057716,28,1.165762686869769,76.23160494744693
0.01975911516414719,0.025628723092472327,0.013864474999999876,73.52522360605431,29,2.5726279816901183,76.09785158774443
0.015944731637828613,0.026355634833534425,0.021316300000000177,73.91943888086617,30,2.8007431659138007,76.72018204677997
0.007408203488904808,0.0033861808311083097,0.016972791666666542,76.08063818576983,31,1.133073934059965,77.2137121198298
0.014457435993289858,-0.005320119472539742,0.01872134999999997,75.09056374440458,32,1.0750873006921893,76.16565104509677
0.022490741021804372,0.0251398318020144,0.016957441666666684,73.2487642362188,33,2.753043340245924,76.00180757646473
0.012963557361891809,0.025241100831626118,0.018468524999999847,74.28586262901138,34,2.537129705543748,76.82299233455512
0.01279719934972201,0.015938605116252336,0.018749075000000004,74.71738535663832,35,2.017519879989905,76.73490523662822
0.030115938358690086,0.015850080547546108,0.019777491666666647,73.89884910489508,36,2.7283458714392737,76.62719497633435
0.0036321548852853436,0.016313547718038057,0.01644705000000002,74.85984440784024,37,1.5485155248431965,76.40835993268344
0.014539501308278746,-0.0006228372088508127,0.019512291666666792,74.39477517672476,38,1.327402840916264,75.72217801764103
0.00446655508875482,0.024745896318654648,0.015446358333333188,74.05962678952073,39,1.9910001594009543,76.05062694892169
0.014887337037462589,0.033867930544161595,0.016942091666666714,74.36545396915537,40,2.9249760171883707,77.29042998634374
0.0027981045070932797,0.0251398318020144,0.016957441666666573,75.02231737761954,41,1.999911266834303,77.02222864445385
0.007631646578072471,0.025652423251375067,0.017194916666666504,73.73295559547968,42,2.2946179408338025,76.02757353631348
0.03423978005037687,-0.00039002148754763155,0.017210266666666585,75.31227674439575,43,1.9782522454839722,77.29052898987972
0.004444444228770106,0.0013241583381481403,0.01618184999999983,76.38629140791822,44,0.9085893378630487,77.29488074578127
0.00661697161078012,0.016730542497165213,0.022870458333333454,74.03364369362271,45,2.0769233028544107,76.11056699647712
0.014479719936695279,0.01725861126246242,0.01311660833333328,74.79380665373859,46,1.8874205022838737,76.68122715602246
0.004717888879293031,-0.005320119472539742,0.01872134999999997,76.37775322104763,47,0.6934366842209698,77.0711899052686
0.008021989000710605,-0.0006228372088508127,0.01951229166666668,75.18128057177073,48,1.0996754501834687,76.2809560219542
0.02923763379717792,0.03309646409218814,0.018733724999999812,73.96340255072867,49,3.534236691187658,77.49763924191633
0.012529227075707361,0.0251398318020144,0.016957441666666573,74.02710258584895,50,2.417112072381144,76.4442146582301
0.0038233878351230377,0.0013241583381481403,0.016181850000000053,75.11486993614429,51,0.863534533216324,75.97840446936061
0.010861791151733469,0.03393665194226925,0.02103575000000002,73.83975753718619,52,3.0063439589730194,76.8461014961592
0.008011992347043528,0.03275469447289314,0.014612341666666695,74.14757492226805,53,2.4696535156348745,76.61722843790292
0.01419760059827313,0.025701935737911463,0.017985858333333216,73.53215226780698,54,2.5638565943467313,76.09600886215371
0.011798667051089118,0.013921125651259136,0.018440800000000035,74.22013435885899,55,1.892932108146951,76.11306646700594
0.005697809965509837,0.014981451018843517,0.020260158333333278,74.1422958769504,56,1.7761885575218628,75.91848443447226
0.014087209188118899,0.003950675314901453,0.014670766666666446,75.57381800117943,57,1.2430199176707077,76.81683791885014
0.01382373103970902,0.01778123715238944,0.013907549999999658,74.8312005203414,58,1.9339526406126026,76.765153160954
0.004271596183618609,0.0019363494682842486,0.013879825000000068,75.2992906146857,59,0.7789060335952911,76.078196648281
0.006628751345752026,-0.00329000921024436,0.02284273333333342,76.52509822075292,60,1.055613256879866,77.58071147763279
0.007640823479967751,0.025208282332551346,0.016166499999999973,74.45884448937244,61,2.211595117844965,76.6704396072174
0.033478490912654646,0.0028566962836528154,0.01982056666666665,73.99536196740455,62,2.2156043190065446,76.2109662864111
0.011280720622962481,0.025241100831626118,0.018468524999999847,74.82167319401458,63,2.4305680650210064,77.25224125903559
0.021658657154420058,0.017057246620279742,0.017237991666666397,74.51882393963454,64,2.3272626304489563,76.8460865700835
0.006126299854731454,0.003896349449718728,0.018792150000000007,75.57619604329827,65,1.1932193877025128,76.76941543100078
0.004516403508515232,0.014981451018843517,0.020260158333333278,74.07850762707027,66,1.7553931879647848,75.83390081503505
0.022252985601385,-0.0024681750441157835,0.022360066666666678,75.18623666814904,67,1.6681005823286625,76.8543372504777
