model,planning_time_s,ecdf
full,0.70437518,0.147222222222
full,0.70813206,0.15
full,0.70835794,0.152777777778
full,0.71029008,0.155555555556
full,0.71220562,0.158333333333
full,0.7136982,0.161111111111
full,0.71480016,0.163888888889
full,0.71573502,0.166666666667
full,0.7243162,0.169444444444
full,0.72448386,0.172222222222
full,0.7257394,0.175
full,0.73029062,0.177777777778
full,0.73299142,0.180555555556
full,0.7354575,0.183333333333
full,0.73975854,0.186111111111
full,0.74120818,0.188888888889
full,0.74403952,0.191666666667
full,0.75504058,0.194444444444
full,0.75557282,0.197222222222
full,0.7564219,0.2
full,0.7564352,0.202777777778
full,0.75663736,0.205555555556
full,0.75748584,0.208333333333
full,0.7582212,0.211111111111
full,0.7657008,0.213888888889
full,0.76577922,0.216666666667
full,0.77191814,0.219444444444
full,0.77199162,0.222222222222
full,0.78328182,0.225
full,0.7873062,0.227777777778
full,0.78968128,0.230555555556
full,0.79164776,0.233333333333
full,0.79243602,0.236111111111
full,0.7966565,0.238888888889
full,0.80409478,0.241666666667
full,0.80504036,0.244444444444
full,0.80716838,0.247222222222
full,0.81110278,0.25
full,0.8126096,0.252777777778
full,0.81262838,0.255555555556
full,0.81331702,0.258333333333
full,0.82870706,0.261111111111
full,0.8314049,0.263888888889
full,0.83356086,0.266666666667
full,0.83427604,0.269444444444
full,0.83492386,0.272222222222
full,0.84446218,0.275
full,0.8521786,0.277777777778
full,0.85316384,0.280555555556
full,0.85338258,0.283333333333
full,0.85489612,0.286111111111
full,0.8567341,0.288888888889
full,0.8618198,0.291666666667
full,0.86529424,0.294444444444
full,0.86810722,0.297222222222
full,0.86977386,0.3
full,0.87020232,0.302777777778
full,0.87336304,0.305555555556
full,0.87795162,0.308333333333
full,0.88075232,0.311111111111
full,0.88450234,0.313888888889
full,0.88739558,0.316666666667
full,0.88864556,0.319444444444
full,0.89199092,0.322222222222
full,0.8934293,0.325
full,0.89925362,0.327777777778
full,0.90017114,0.330555555556
full,0.90249174,0.333333333333
full,0.90418518,0.336111111111
full,0.9052728,0.338888888889
full,0.90717358,0.341666666667
full,0.90907282,0.344444444444
full,0.91018844,0.347222222222
full,0.91172054,0.35
full,0.91196976,0.352777777778
full,0.91233928,0.355555555556
full,0.91645108,0.358333333333
full,0.9189438,0.361111111111
full,0.9243087,0.363888888889
full,0.92699242,0.366666666667
full,0.92924554,0.369444444444
full,0.93052202,0.372222222222
full,0.9359722,0.375
full,0.93813934,0.377777777778
full,0.93818276,0.380555555556
full,0.93862544,0.383333333333
full,0.93900972,0.386111111111
full,0.93964732,0.388888888889
full,0.94054184,0.391666666667
full,0.9459882,0.394444444444
full,0.94949062,0.397222222222
full,0.95276366,0.4
full,0.95601016,0.402777777778
full,0.9703321,0.405555555556
full,0.98273704,0.408333333333
full,0.98362824,0.411111111111
full,0.98480018,0.413888888889
full,0.98903086,0.416666666667
full,0.99263634,0.419444444444
full,0.99432288,0.422222222222
full,0.99738324,0.425
full,1.00450334,0.427777777778
full,1.00543648,0.430555555556
full,1.00708008,0.433333333333
full,1.00762666,0.436111111111
full,1.0093044,0.438888888889
full,1.01090824,0.441666666667
full,1.01381368,0.444444444444
full,1.01837104,0.447222222222
full,1.01850954,0.45
full,1.01932888,0.452777777778
full,1.019565,0.455555555556
full,1.02726742,0.458333333333
full,1.02758346,0.461111111111
full,1.03090906,0.463888888889
full,1.03467812,0.466666666667
full,1.03813464,0.469444444444
full,1.04067046,0.472222222222
full,1.04173658,0.475
full,1.04620372,0.477777777778
full,1.04646836,0.480555555556
full,1.04728416,0.483333333333
full,1.04970306,0.486111111111
full,1.05328318,0.488888888889
full,1.06313606,0.491666666667
full,1.06458956,0.494444444444
full,1.0655788,0.497222222222
full,1.06600316,0.5
full,1.07248614,0.502777777778
full,1.07370414,0.505555555556
full,1.07573714,0.508333333333
full,1.07901934,0.511111111111
full,1.08521698,0.513888888889
full,1.09268452,0.516666666667
full,1.09598194,0.519444444444
full,1.10425114,0.522222222222
full,1.10564686,0.525
full,1.1098805,0.527777777778
full,1.11472826,0.530555555556
full,1.11508,0.533333333333
full,1.11604302,0.536111111111
full,1.11623132,0.538888888889
full,1.13272534,0.541666666667
full,1.15906216,0.544444444444
full,1.16454254,0.547222222222
full,1.16461306,0.55
full,1.16535988,0.552777777778
full,1.16546858,0.555555555556
full,1.16956762,0.558333333333
full,1.17150758,0.561111111111
full,1.18731344,0.563888888889
full,1.18754758,0.566666666667
full,1.18784648,0.569444444444
full,1.18799746,0.572222222222
full,1.18884242,0.575
full,1.18887386,0.577777777778
full,1.19949304,0.580555555556
full,1.20077422,0.583333333333
full,1.2067726,0.586111111111
full,1.20746186,0.588888888889
full,1.21465596,0.591666666667
full,1.21740894,0.594444444444
full,1.23599332,0.597222222222
full,1.25321462,0.6
full,1.25664426,0.602777777778
full,1.26009662,0.605555555556
full,1.26226544,0.608333333333
full,1.26249452,0.611111111111
full,1.26648518,0.613888888889
full,1.2672345,0.616666666667
full,1.27030034,0.619444444444
full,1.27127962,0.622222222222
full,1.27433376,0.625
full,1.28110372,0.627777777778
full,1.28296664,0.630555555556
full,1.28456024,0.633333333333
full,1.28820936,0.636111111111
full,1.2935476,0.638888888889
full,1.29739102,0.641666666667
full,1.30175152,0.644444444444
full,1.3034825,0.647222222222
full,1.30746888,0.65
full,1.31047528,0.652777777778
full,1.31263692,0.655555555556
full,1.31784866,0.658333333333
full,1.32146056,0.661111111111
full,1.32581552,0.663888888889
full,1.32928444,0.666666666667
full,1.33348964,0.669444444444
full,1.34019956,0.672222222222
full,1.34060172,0.675
full,1.3515263,0.677777777778
full,1.35243142,0.680555555556
full,1.35924536,0.683333333333
full,1.3684296,0.686111111111
full,1.371956,0.688888888889
full,1.37244138,0.691666666667
full,1.37422496,0.694444444444
full,1.37591664,0.697222222222
full,1.38393488,0.7
full,1.38430938,0.702777777778
full,1.39784468,0.705555555556
full,1.3980305,0.708333333333
full,1.39805646,0.711111111111
full,1.39965394,0.713888888889
full,1.40640538,0.716666666667
full,1.40752788,0.719444444444
full,1.40851848,0.722222222222
full,1.4184883,0.725
full,1.4214334,0.727777777778
full,1.42208632,0.730555555556
full,1.42638694,0.733333333333
full,1.42746104,0.736111111111
full,1.43469664,0.738888888889
full,1.46087848,0.741666666667
full,1.47620364,0.744444444444
full,1.48279014,0.747222222222
full,1.48385238,0.75
full,1.48484514,0.752777777778
full,1.48606992,0.755555555556
full,1.49447294,0.758333333333
full,1.49748434,0.761111111111
full,1.49883178,0.763888888889
full,1.49980238,0.766666666667
full,1.5078563,0.769444444444
full,1.50915168,0.772222222222
full,1.55381884,0.775
full,1.5549482,0.777777777778
full,1.55529696,0.780555555556
full,1.56884486,0.783333333333
full,1.60108412,0.786111111111
full,1.61125632,0.788888888889
full,1.61834114,0.791666666667
full,1.625004,0.794444444444
full,1.62760842,0.797222222222
full,1.6373499,0.8
full,1.64635728,0.802777777778
full,1.64984998,0.805555555556
full,1.65478668,0.808333333333
full,1.6734943,0.811111111111
full,1.68135144,0.813888888889
full,1.68138608,0.816666666667
full,1.70391794,0.819444444444
full,1.71068976,0.822222222222
full,1.71309678,0.825
full,1.71390774,0.827777777778
full,1.71649482,0.830555555556
full,1.72528856,0.833333333333
full,1.73263698,0.836111111111
full,1.73844438,0.838888888889
full,1.76027202,0.841666666667
full,1.76179652,0.844444444444
full,1.77996724,0.847222222222
full,1.78428016,0.85
full,1.78821316,0.852777777778
full,1.8008305,0.855555555556
full,1.80394812,0.858333333333
full,1.8066387,0.861111111111
full,1.80727776,0.863888888889
full,1.808401,0.866666666667
full,1.80955904,0.869444444444
full,1.81148684,0.872222222222
full,1.8183636,0.875
full,1.82130716,0.877777777778
full,1.85657646,0.880555555556
full,1.85669276,0.883333333333
full,1.86218244,0.886111111111
full,1.87464948,0.888888888889
full,1.88296042,0.891666666667
full,1.89331312,0.894444444444
full,1.89460322,0.897222222222
full,1.91700242,0.9
full,1.91886502,0.902777777778
full,1.92347836,0.905555555556
full,1.92395728,0.908333333333
full,1.9388601,0.911111111111
full,1.94057386,0.913888888889
full,1.94491,0.916666666667
full,1.94552146,0.919444444444
full,1.95600788,0.922222222222
full,1.9608554,0.925
full,1.97691144,0.927777777778
full,1.97797218,0.930555555556
full,2.00057622,0.933333333333
full,2.01174252,0.936111111111
full,2.03932998,0.938888888889
full,2.05649406,0.941666666667
full,2.0597292,0.944444444444
full,2.10317572,0.947222222222
full,2.10555912,0.95
full,2.10935666,0.952777777778
full,2.12645066,0.955555555556
full,2.13128242,0.958333333333
full,2.1504861,0.961111111111
full,2.15740906,0.963888888889
full,2.17193078,0.966666666667
full,2.17804232,0.969444444444
full,2.2047051,0.972222222222
full,2.24637494,0.975
full,2.28041884,0.977777777778
full,2.38486076,0.980555555556
full,2.42171552,0.983333333333
full,2.49694466,0.986111111111
full,2.50214906,0.988888888889
full,2.51077346,0.991666666667
full,2.64083088,0.994444444444
full,2.68876586,0.997222222222
full,2.84271426,1
milp,1.3881778,0.00277777777778
milp,1.4303035,0.00555555555556
milp,1.4561513,0.00833333333333
milp,1.5507135,0.0111111111111
milp,1.5662255,0.0138888888889
milp,1.735478,0.0166666666667
milp,1.7410218,0.0194444444444
milp,1.7478162,0.0222222222222
milp,1.790905,0.025
milp,1.8712127,0.0277777777778
milp,1.9463954,0.0305555555556
milp,2.0012103,0.0333333333333
milp,2.1031063,0.0361111111111
milp,2.1367617,0.0388888888889
milp,2.182579,0.0416666666667
milp,2.2736883,0.0444444444444
milp,2.34927,0.0472222222222
milp,2.3887963,0.05
milp,2.404292,0.0527777777778
milp,2.4340669,0.0555555555556
milp,2.438333,0.0583333333333
milp,2.5241004,0.0611111111111
milp,2.5345007,0.0638888888889
milp,2.5755685,0.0666666666667
milp,2.6246605,0.0694444444444
milp,2.6852713,0.0722222222222
milp,2.7099447,0.075
milp,2.8249856,0.0777777777778
milp,2.8292985,0.0805555555556
milp,2.8525112,0.0833333333333
milp,2.9635573,0.0861111111111
milp,2.9788229,0.0888888888889
milp,3.009662,0.0916666666667
milp,3.0197609,0.0944444444444
milp,3.0276695,0.0972222222222
milp,3.0536311,0.1
milp,3.0632769,0.102777777778
milp,3.0903549,0.105555555556
milp,3.1067442,0.108333333333
milp,3.1827183,0.111111111111
milp,3.1918244,0.113888888889
milp,3.2016716,0.116666666667
milp,3.2198691,0.119444444444
milp,3.3389698,0.122222222222
milp,3.4143378,0.125
milp,3.4831182,0.127777777778
milp,3.5713356,0.130555555556
milp,3.585056,0.133333333333
milp,3.6075823,0.136111111111
milp,3.6201214,0.138888888889
milp,3.6516637,0.141666666667
milp,3.6796532,0.144444444444
milp,3.6798922,0.147222222222
milp,3.7153615,0.15
milp,3.7544193,0.152777777778
milp,3.7555333,0.155555555556
milp,3.8057035,0.158333333333
milp,3.8890497,0.161111111111
milp,3.982105,0.163888888889
milp,3.9837639,0.166666666667
milp,4.0706128,0.169444444444
milp,4.0965696,0.172222222222
milp,4.099232,0.175
milp,4.1766192,0.177777777778
milp,4.3863235,0.180555555556
milp,4.4125291,0.183333333333
milp,4.5574939,0.186111111111
milp,4.5967398,0.188888888889
milp,4.6079045,0.191666666667
milp,4.6597347,0.194444444444
milp,4.6612641,0.197222222222
milp,4.6950081,0.2
milp,4.7702164,0.202777777778
milp,4.7704855,0.205555555556
milp,4.7766286,0.208333333333
milp,4.8244962,0.211111111111
milp,4.8468393,0.213888888889
milp,4.8836879,0.216666666667
milp,5.0141409,0.219444444444
milp,5.0173686,0.222222222222
milp,5.0182545,0.225
milp,5.0883906,0.227777777778
milp,5.0889654,0.230555555556
milp,5.151925,0.233333333333
milp,5.2421699,0.236111111111
milp,5.27506,0.238888888889
milp,5.2825571,0.241666666667
milp,5.3119066,0.244444444444
milp,5.3322414,0.247222222222
milp,5.3764003,0.25
milp,5.3833718,0.252777777778
milp,5.3853459,0.255555555556
milp,5.3935522,0.258333333333
milp,5.4146017,0.261111111111
milp,5.422202,0.263888888889
milp,5.4345201,0.266666666667
milp,5.4890437,0.269444444444
milp,5.5128888,0.272222222222
milp,5.5252088,0.275
milp,5.5427265,0.277777777778
milp,5.5456007,0.280555555556
milp,5.5844879,0.283333333333
milp,5.60289,0.286111111111
milp,5.6032816,0.288888888889
milp,5.6271647,0.291666666667
milp,5.6474463,0.294444444444
milp,5.7046908,0.297222222222
milp,5.7322351,0.3
milp,5.79087,0.302777777778
milp,5.8092154,0.305555555556
milp,5.8188735,0.308333333333
milp,5.8227398,0.311111111111
milp,5.8720769,0.313888888889
milp,5.8858537,0.316666666667
milp,5.9708327,0.319444444444
milp,6.0911851,0.322222222222
milp,6.1248848,0.325
milp,6.1871916,0.327777777778
milp,6.1948834,0.330555555556
milp,6.2335941,0.333333333333
milp,6.2796515,0.336111111111
milp,6.3119456,0.338888888889
milp,6.3326491,0.341666666667
milp,6.342352,0.344444444444
milp,6.3730477,0.347222222222
milp,6.4199034,0.35
milp,6.6090554,0.352777777778
milp,6.7861666,0.355555555556
milp,6.9072637,0.358333333333
milp,7.1329744,0.361111111111
milp,7.2816494,0.363888888889
milp,7.2999355,0.366666666667
milp,7.3413096,0.369444444444
milp,7.371779,0.372222222222
milp,7.4716706,0.375
milp,7.4835364,0.377777777778
milp,7.499339,0.380555555556
milp,7.5796133,0.383333333333
milp,7.7038116,0.386111111111
milp,7.7043955,0.388888888889
milp,7.7706149,0.391666666667
milp,7.8232226,0.394444444444
milp,7.91488,0.397222222222
milp,8.0299847,0.4
milp,8.1218035,0.402777777778
milp,8.1702789,0.405555555556
milp,8.1935669,0.408333333333
milp,8.2264364,0.411111111111
milp,8.3805016,0.413888888889
milp,8.4501044,0.416666666667
milp,8.5471845,0.419444444444
milp,8.7211146,0.422222222222
milp,8.7735098,0.425
milp,8.8112267,0.427777777778
milp,8.8746036,0.430555555556
milp,8.9091367,0.433333333333
milp,8.9375655,0.436111111111
milp,8.9583944,0.438888888889
milp,9.1102575,0.441666666667
milp,9.3169021,0.444444444444
milp,9.3643514,0.447222222222
milp,9.4438042,0.45
milp,9.5199903,0.452777777778
milp,9.569346,0.455555555556
milp,9.5762837,0.458333333333
milp,9.5767305,0.461111111111
milp,9.6994234,0.463888888889
milp,9.7252512,0.466666666667
milp,9.825416,0.469444444444
milp,9.8866714,0.472222222222
milp,10.0348878,0.475
milp,10.0943101,0.477777777778
milp,10.1621238,0.480555555556
milp,10.20073,0.483333333333
milp,10.2510344,0.486111111111
milp,10.3952321,0.488888888889
milp,10.4111523,0.491666666667
milp,10.4398197,0.494444444444
milp,10.4885407,0.497222222222
milp,10.5537017,0.5
milp,10.580195,0.502777777778
milp,10.7059049,0.505555555556
milp,11.0097124,0.508333333333
milp,11.0151786,0.511111111111
milp,11.0640551,0.513888888889
milp,11.1486313,0.516666666667
milp,11.1531067,0.519444444444
milp,11.2135526,0.522222222222
milp,11.2867065,0.525
milp,11.307856,0.527777777778
milp,11.3117751,0.530555555556
milp,11.358373,0.533333333333
milp,11.371268,0.536111111111
milp,11.469268,0.538888888889
milp,11.4794024,0.541666666667
milp,11.6235049,0.544444444444
milp,12.0188013,0.547222222222
milp,12.0771708,0.55
milp,12.1116226,0.552777777778
milp,12.1499224,0.555555555556
milp,12.1807017,0.558333333333
milp,12.2262033,0.561111111111
milp,12.3961835,0.563888888889
milp,12.4299845,0.566666666667
milp,12.451226,0.569444444444
milp,12.5787204,0.572222222222
milp,12.7069691,0.575
milp,12.7227525,0.577777777778
milp,12.8009481,0.580555555556
milp,12.8659978,0.583333333333
milp,12.9383574,0.586111111111
milp,12.9672303,0.588888888889
milp,13.0404025,0.591666666667
milp,13.2951702,0.594444444444
milp,13.3339653,0.597222222222
milp,13.3891546,0.6
milp,13.4245737,0.602777777778
milp,13.5741986,0.605555555556
milp,13.6488553,0.608333333333
milp,13.7422959,0.611111111111
milp,13.8921994,0.613888888889
milp,13.89531,0.616666666667
milp,13.9516891,0.619444444444
milp,14.0607417,0.622222222222
milp,14.2565446,0.625
milp,14.5705176,0.627777777778
milp,14.8205729,0.630555555556
milp,14.9129172,0.633333333333
milp,15.064909,0.636111111111
milp,15.1657319,0.638888888889
milp,15.2264023,0.641666666667
milp,15.2393723,0.644444444444
milp,15.4201986,0.647222222222
milp,15.6741002,0.65
milp,15.8142829,0.652777777778
milp,15.9200255,0.655555555556
milp,15.9356885,0.658333333333
milp,16.4822481,0.661111111111
milp,16.5313899,0.663888888889
milp,16.5967937,0.666666666667
milp,16.6640995,0.669444444444
milp,16.9528056,0.672222222222
milp,17.2376266,0.675
milp,17.4311327,0.677777777778
milp,17.4622923,0.680555555556
milp,17.5114064,0.683333333333
milp,17.6186349,0.686111111111
milp,18.0329779,0.688888888889
milp,18.3465933,0.691666666667
milp,18.6962745,0.694444444444
milp,18.9457361,0.697222222222
milp,18.9936528,0.7
milp,19.0642291,0.702777777778
milp,19.5457406,0.705555555556
milp,19.7468513,0.708333333333
milp,19.763932,0.711111111111
milp,19.7965475,0.713888888889
milp,19.8885673,0.716666666667
milp,19.9245539,0.719444444444
milp,20.0634311,0.722222222222
milp,20.1048011,0.725
milp,20.3148861,0.727777777778
milp,21.1837535,0.730555555556
milp,21.3732618,0.733333333333
milp,21.4882507,0.736111111111
milp,23.5685051,0.738888888889
milp,23.6810769,0.741666666667
milp,24.3815152,0.744444444444
milp,24.4157153,0.747222222222
milp,24.6410228,0.75
milp,24.9538273,0.752777777778
milp,25.117667,0.755555555556
milp,25.242231,0.758333333333
milp,25.2750732,0.761111111111
milp,25.5529293,0.763888888889
milp,26.5758114,0.766666666667
milp,27.2573443,0.769444444444
milp,28.6055226,0.772222222222
milp,28.8884571,0.775
milp,28.9413981,0.777777777778
milp,30.4929728,0.780555555556
milp,31.0723619,0.783333333333
milp,31.4288524,0.786111111111
milp,31.4310997,0.788888888889
milp,31.6305768,0.791666666667
milp,32.3200333,0.794444444444
milp,32.7005454,0.797222222222
milp,32.7185445,0.8
milp,32.740388,0.802777777778
milp,32.8650064,0.805555555556
milp,33.365399,0.808333333333
milp,35.1700779,0.811111111111
milp,35.1770654,0.813888888889
milp,35.9061411,0.816666666667
milp,37.1244902,0.819444444444
milp,37.2957394,0.822222222222
milp,37.4190718,0.825
milp,37.8049026,0.827777777778
milp,39.278953,0.830555555556
milp,39.8039509,0.833333333333
milp,40.5252148,0.836111111111
milp,40.752832,0.838888888889
milp,41.3128079,0.841666666667
milp,41.4923331,0.844444444444
milp,42.2844299,0.847222222222
milp,42.3750884,0.85
milp,43.6809819,0.852777777778
milp,45.0412824,0.855555555556
milp,46.3507733,0.858333333333
milp,46.6334065,0.861111111111
milp,47.686766,0.863888888889
milp,49.5709656,0.866666666667
milp,50.412665,0.869444444444
milp,51.387235,0.872222222222
milp,51.7903795,0.875
milp,55.7001033,0.877777777778
milp,57.2970819,0.880555555556
milp,60.4456329,0.883333333333
milp,60.4595205,0.886111111111
milp,60.4767358,0.888888888889
milp,60.5141156,0.891666666667
milp,60.526507,0.894444444444
milp,60.5492768,0.897222222222
milp,60.5517073,0.9
milp,60.5607667,0.902777777778
milp,60.5866115,0.905555555556
milp,60.6163001,0.908333333333
milp,60.6467314,0.911111111111
milp,60.6607281,0.913888888889
milp,60.6632302,0.916666666667
milp,60.6878804,0.919444444444
milp,60.694665,0.922222222222
milp,60.7028351,0.925
milp,60.7162143,0.927777777778
milp,60.7318093,0.930555555556
milp,60.7368923,0.933333333333
milp,60.7483434,0.936111111111
milp,60.7723899,0.938888888889
milp,60.7856699,0.941666666667
milp,60.7908202,0.944444444444
milp,60.7909153,0.947222222222
milp,60.7941761,0.95
milp,60.797337,0.952777777778
milp,60.8125284,0.955555555556
milp,60.8201289,0.958333333333
milp,60.8230515,0.961111111111
milp,60.8241067,0.963888888889
milp,60.8265488,0.966666666667
milp,60.8365788,0.969444444444
milp,60.920717,0.972222222222
milp,60.9460601,0.975
milp,60.9612493,0.977777777778
milp,60.9643877,0.980555555556
milp,60.9953133,0.983333333333
milp,61.0047611,0.986111111111
milp,61.009594,0.988888888889
milp,61.0468903,0.991666666667
milp,61.0974493,0.994444444444
milp,61.1885491,0.997222222222
milp,61.2477362,1
priority_resource_greedy,1.0752018,0.00277777777778
priority_resource_greedy,1.1294062,0.00555555555556
priority_resource_greedy,1.2522742,0.00833333333333
priority_resource_greedy,1.3144478,0.0111111111111
priority_resource_greedy,1.4249505,0.0138888888889
priority_resource_greedy,1.4391926,0.0166666666667
priority_resource_greedy,1.4443769,0.0194444444444
priority_resource_greedy,1.4498292,0.0222222222222
priority_resource_greedy,1.4682995,0.025
priority_resource_greedy,1.4776446,0.0277777777778
priority_resource_greedy,1.4863823,0.0305555555556
priority_resource_greedy,1.4866603,0.0333333333333
priority_resource_greedy,1.5096075,0.0361111111111
priority_resource_greedy,1.5123317,0.0388888888889
priority_resource_greedy,1.5158211,0.0416666666667
priority_resource_greedy,1.5216865,0.0444444444444
priority_resource_greedy,1.5259815,0.0472222222222
priority_resource_greedy,1.5284848,0.05
priority_resource_greedy,1.5319566,0.0527777777778
priority_resource_greedy,1.5429137,0.0555555555556
priority_resource_greedy,1.5652694,0.0583333333333
priority_resource_greedy,1.5771792,0.0611111111111
priority_resource_greedy,1.5775421,0.0638888888889
priority_resource_greedy,1.5873378,0.0666666666667
priority_resource_greedy,1.5910589,0.0694444444444
priority_resource_greedy,1.5974314,0.0722222222222
priority_resource_greedy,1.5997022,0.075
priority_resource_greedy,1.608653,0.0777777777778
priority_resource_greedy,1.6133067,0.0805555555556
priority_resource_greedy,1.6196588,0.0833333333333
priority_resource_greedy,1.6214752,0.0861111111111
priority_resource_greedy,1.6231476,0.0888888888889
priority_resource_greedy,1.6369437,0.0916666666667
priority_resource_greedy,1.6470859,0.0944444444444
priority_resource_greedy,1.6472401,0.0972222222222
priority_resource_greedy,1.6477766,0.1
priority_resource_greedy,1.6596656,0.102777777778
priority_resource_greedy,1.661258,0.105555555556
priority_resource_greedy,1.6621812,0.108333333333
priority_resource_greedy,1.6635179,0.111111111111
priority_resource_greedy,1.6640062,0.113888888889
priority_resource_greedy,1.6650968,0.116666666667
priority_resource_greedy,1.6660728,0.119444444444
priority_resource_greedy,1.6703864,0.122222222222
priority_resource_greedy,1.6726294,0.125
priority_resource_greedy,1.6789116,0.127777777778
priority_resource_greedy,1.6842702,0.130555555556
priority_resource_greedy,1.6925007,0.133333333333
priority_resource_greedy,1.6959386,0.136111111111
priority_resource_greedy,1.6998195,0.138888888889
priority_resource_greedy,1.7081476,0.141666666667
priority_resource_greedy,1.7177003,0.144444444444
priority_resource_greedy,1.7250141,0.147222222222
priority_resource_greedy,1.744562,0.15
priority_resource_greedy,1.7462798,0.152777777778
priority_resource_greedy,1.7537613,0.155555555556
priority_resource_greedy,1.7588233,0.158333333333
priority_resource_greedy,1.7596745,0.161111111111
priority_resource_greedy,1.763326,0.163888888889
priority_resource_greedy,1.768845,0.166666666667
priority_resource_greedy,1.7805316,0.169444444444
priority_resource_greedy,1.7838194,0.172222222222
priority_resource_greedy,1.7843949,0.175
priority_resource_greedy,1.7951558,0.177777777778
priority_resource_greedy,1.7953398,0.180555555556
priority_resource_greedy,1.8081403,0.183333333333
priority_resource_greedy,1.8189224,0.186111111111
priority_resource_greedy,1.820817,0.188888888889
priority_resource_greedy,1.8226838,0.191666666667
priority_resource_greedy,1.8228195,0.194444444444
priority_resource_greedy,1.826517,0.197222222222
priority_resource_greedy,1.829354,0.2
priority_resource_greedy,1.8354417,0.202777777778
priority_resource_greedy,1.8475475,0.205555555556
priority_resource_greedy,1.8481046,0.208333333333
priority_resource_greedy,1.8531242,0.211111111111
priority_resource_greedy,1.8605901,0.213888888889
priority_resource_greedy,1.8688139,0.216666666667
priority_resource_greedy,1.8743033,0.219444444444
priority_resource_greedy,1.8840589,0.222222222222
priority_resource_greedy,1.887465,0.225
priority_resource_greedy,1.9027543,0.227777777778
priority_resource_greedy,1.9098359,0.230555555556
priority_resource_greedy,1.9124998,0.233333333333
priority_resource_greedy,1.917039,0.236111111111
priority_resource_greedy,1.9224653,0.238888888889
priority_resource_greedy,1.9271061,0.241666666667
priority_resource_greedy,1.9276823,0.244444444444
priority_resource_greedy,1.9278221,0.247222222222
priority_resource_greedy,1.9325244,0.25
priority_resource_greedy,1.9524046,0.252777777778
priority_resource_greedy,1.9624948,0.255555555556
priority_resource_greedy,1.9846723,0.258333333333
priority_resource_greedy,1.9910274,0.261111111111
priority_resource_greedy,2.0091783,0.263888888889
priority_resource_greedy,2.0112967,0.266666666667
priority_resource_greedy,2.013561,0.269444444444
priority_resource_greedy,2.0143401,0.272222222222
priority_resource_greedy,2.0188814,0.275
priority_resource_greedy,2.0309621,0.277777777778
priority_resource_greedy,2.0584641,0.280555555556
priority_resource_greedy,2.0696236,0.283333333333
priority_resource_greedy,2.0740938,0.286111111111
priority_resource_greedy,2.0766264,0.288888888889
priority_resource_greedy,2.080702,0.291666666667
priority_resource_greedy,2.0818967,0.294444444444
priority_resource_greedy,2.0826084,0.297222222222
priority_resource_greedy,2.0895492,0.3
priority_resource_greedy,2.0910511,0.302777777778
priority_resource_greedy,2.0968265,0.305555555556
priority_resource_greedy,2.10495,0.308333333333
priority_resource_greedy,2.1115363,0.311111111111
priority_resource_greedy,2.1275884,0.313888888889
priority_resource_greedy,2.1278398,0.316666666667
priority_resource_greedy,2.1342754,0.319444444444
priority_resource_greedy,2.1348665,0.322222222222
priority_resource_greedy,2.1808097,0.325
priority_resource_greedy,2.2007022,0.327777777778
priority_resource_greedy,2.2078912,0.330555555556
priority_resource_greedy,2.2210159,0.333333333333
priority_resource_greedy,2.2400059,0.336111111111
priority_resource_greedy,2.2533494,0.338888888889
priority_resource_greedy,2.2570276,0.341666666667
priority_resource_greedy,2.2613932,0.344444444444
priority_resource_greedy,2.2704713,0.347222222222
priority_resource_greedy,2.2735976,0.35
priority_resource_greedy,2.2993292,0.352777777778
priority_resource_greedy,2.3015375,0.355555555556
priority_resource_greedy,2.3025838,0.358333333333
priority_resource_greedy,2.3091023,0.361111111111
priority_resource_greedy,2.3434623,0.363888888889
priority_resource_greedy,2.3469773,0.366666666667
priority_resource_greedy,2.3728613,0.369444444444
priority_resource_greedy,2.4127678,0.372222222222
priority_resource_greedy,2.4300009,0.375
priority_resource_greedy,2.4437523,0.377777777778
priority_resource_greedy,2.4894778,0.380555555556
priority_resource_greedy,2.4911327,0.383333333333
priority_resource_greedy,2.5154885,0.386111111111
priority_resource_greedy,2.5285137,0.388888888889
priority_resource_greedy,2.538323,0.391666666667
priority_resource_greedy,2.5462046,0.394444444444
priority_resource_greedy,2.5574839,0.397222222222
priority_resource_greedy,2.5723275,0.4
priority_resource_greedy,2.5916012,0.402777777778
priority_resource_greedy,2.6079993,0.405555555556
priority_resource_greedy,2.6155687,0.408333333333
priority_resource_greedy,2.6166585,0.411111111111
priority_resource_greedy,2.630092,0.413888888889
priority_resource_greedy,2.6363269,0.416666666667
priority_resource_greedy,2.6418442,0.419444444444
priority_resource_greedy,2.6471368,0.422222222222
priority_resource_greedy,2.6567092,0.425
priority_resource_greedy,2.6568276,0.427777777778
priority_resource_greedy,2.6742123,0.430555555556
priority_resource_greedy,2.6834939,0.433333333333
priority_resource_greedy,2.687469,0.436111111111
priority_resource_greedy,2.6964603,0.438888888889
priority_resource_greedy,2.7101949,0.441666666667
priority_resource_greedy,2.73091,0.444444444444
priority_resource_greedy,2.7363887,0.447222222222
priority_resource_greedy,2.7416445,0.45
priority_resource_greedy,2.7476079,0.452777777778
priority_resource_greedy,2.7555237,0.455555555556
priority_resource_greedy,2.7566876,0.458333333333
priority_resource_greedy,2.7577362,0.461111111111
priority_resource_greedy,2.7747722,0.463888888889
priority_resource_greedy,2.7894436,0.466666666667
priority_resource_greedy,2.791228,0.469444444444
